,action,cost,state
0,[-0.69223316],12.533740416935267,[ 0.0160507   0.90390587  0.16229348 -0.95822357]
1,[-1.],13.001259289013603,[ 0.06942018  0.61036632  0.36928118 -1.95605748]
2,[-1.],14.252877532688135,[ 0.15827267  0.14063993  0.48704017 -2.65452147]
3,[-1.],15.548497212555283,[ 0.24366583 -0.40090977  0.31299666 -2.62824273]
4,[-1.],15.666735284253953,[ 0.26585402 -0.86480053 -0.10913472 -1.9417556 ]
5,[-1.],14.370153096044927,[ 0.20159616 -1.16472251 -0.51127404 -1.05447122]
6,[-1.],12.607501229452028,[ 0.07480463 -1.29271636 -0.71822649 -0.25221003]
7,[-1.],11.174375553192203,[-0.06961662 -1.27933818 -0.68977594  0.34992525]
8,[-1.],10.352976324758012,[-0.18838863 -1.1673018  -0.47437913  0.73917733]
9,[-1.],10.212870291841613,[-0.25279619 -0.99420595 -0.16198327  0.97339543]
10,[-0.62055856],10.800311311806766,[-0.25727365 -0.77151871  0.11111324  1.24598434]
11,[0.75354987],12.130878348518088,[-0.22930166 -0.45522034  0.15895026  1.8998901 ]
12,[1.],14.051602665080694,[-0.19644171 -0.02084454  0.18630251  2.36648202]
13,[1.],15.659854219930192,[-0.14288166  0.44895054  0.37550381  2.2289637 ]
14,[1.],15.549892500429372,[-0.0410841   0.83847286  0.63198529  1.62699344]
15,[1.],13.67323445407445,[0.09825711 1.09773004 0.7211018  0.98616774]
16,[1.],11.298146879747264,[0.22932652 1.24738469 0.54873119 0.54991219]
17,[1.],9.411188719013534,[0.3038064  1.33288066 0.1725155  0.33221073]
18,[-1.],8.342632969531055,[ 0.31214908  1.3336414  -0.09113103 -0.3220464 ]
19,[-0.16135272],8.275701469895603,[ 0.26333099  1.22177822 -0.37497108 -0.82073199]
20,[-0.00251137],9.309275783977881,[ 0.17340809  0.99646059 -0.48677822 -1.46599065]
21,[-1.],11.392481658332306,[ 0.09615285  0.59416079 -0.25648891 -2.55903747]
22,[-1.],14.18597390877621,[ 0.0707893  -0.00556622 -0.03957693 -3.30770057]
23,[-1.],15.962975141894871,[ 0.05125245 -0.65462294 -0.2144845  -3.0228529 ]
24,[-1.],14.6085606799812,[-0.02495798 -1.17608284 -0.53025882 -2.17025608]
25,[-1.],11.29683213844868,[-0.14385454 -1.53278144 -0.60706572 -1.4450309 ]
26,[-1.],8.317621037275732,[-0.24706283 -1.77700869 -0.38234415 -1.05044663]
27,[-1.],6.409619166977037,[-0.28358417 -1.97096884  0.03675805 -0.91950754]
28,[-1.],5.4212094710914895,[-0.22915016 -2.15104947  0.50275842 -0.88105475]
29,[-0.83037347],5.062428732319936,[-0.09013831 -2.31411951  0.86068161 -0.72456006]
