,action,cost,state
0,[1.],12.533740416935267,[-0.00271814  0.95369462 -0.02487367 -0.4622071 ]
1,[1.],12.82273619525571,[-0.00830146  0.81610174 -0.02637172 -0.90756047]
2,[-1.],13.623890944206241,[ 0.01284018  0.53198567  0.23935359 -1.91233614]
3,[-1.],14.862066850025588,[ 0.08241236  0.07158519  0.42386944 -2.60105892]
4,[-1.],15.87840642290896,[ 0.16213969 -0.45775044  0.32253103 -2.564756  ]
5,[-1.],15.551259497531111,[ 0.19549612 -0.91198527 -0.0046898  -1.916124  ]
6,[-1.],13.950729285543146,[ 0.16157983 -1.21321472 -0.31671776 -1.09393741]
7,[-1.],12.132170924194977,[ 0.07922888 -1.35455479 -0.47809823 -0.3397317 ]
8,[-1.],10.811292160755777,[-0.01804284 -1.35893478 -0.46940982  0.27164569]
9,[-1.],10.191703326980582,[-0.10008266 -1.25515821 -0.33648961  0.74728829]
10,[-1.],10.296949231224346,[-0.14913974 -1.0661468  -0.15158842  1.13160908]
11,[0.64829302],11.135352718947875,[-0.18051238 -0.75699454 -0.17024779  1.95309774]
12,[1.],12.78456727080122,[-0.2222437  -0.28377594 -0.23185023  2.71749324]
13,[1.],14.823162691516199,[-0.25732363  0.28525416 -0.06600512  2.83321613]
14,[1.],15.734586139181527,[-0.22870121  0.7949202   0.37324331  2.17528567]
15,[1.],14.57633729231728,[-0.11104078  1.13879975  0.77054547  1.26361927]
16,[1.],12.324172527310647,[0.06016868 1.31119901 0.8883514  0.50315217]
17,[1.],10.216331995239717,[0.22294336 1.36076281 0.69409652 0.04266178]
18,[1.],8.77546664279149,[ 0.32301258  1.34646054  0.28251334 -0.15346274]
19,[1.],8.121170375565796,[ 0.33089917  1.30670338 -0.20283066 -0.24366245]
20,[1.],8.288606713656801,[ 0.24710534  1.24262095 -0.60989093 -0.42756134]
21,[1.],9.306195578494105,[ 0.10149269  1.11909867 -0.80235444 -0.85206176]
22,[-1.],11.141872658480084,[-0.03110551  0.82607505 -0.47242812 -2.11094198]
23,[-1.],13.688688511521718,[-0.07450125  0.27577805  0.02745167 -3.31680982]
24,[-1.],15.81683271140193,[-0.04483148 -0.43515177  0.18298427 -3.58793688]
25,[-1.],15.100979638323299,[-0.03054946 -1.08964843 -0.06339975 -2.87613589]
26,[-0.997328],11.799484112582634,[-0.06466625 -1.58146244 -0.24307578 -2.07177984]
27,[-1.],8.541875648381511,[-0.11153144 -1.9366757  -0.18960258 -1.52724899]
28,[-1.],6.422705748862164,[-0.12901681 -2.20943506  0.03268701 -1.23409297]
29,[-0.98325815],5.277305421492636,[-0.09519868 -2.43971576  0.30377408 -1.08349097]
30,[-0.9476196],4.725952483636659,[-0.0118192  -2.64454791  0.5125022  -0.96444827]
31,[-1.],4.474749523045426,[ 0.10074934 -2.82409845  0.58673373 -0.82230529]
32,[-1.],4.3310826584735995,[ 0.21153962 -2.96895468  0.49488135 -0.61555342]
33,[-0.95886103],4.204967851915885,[ 0.28891093 -3.06526911  0.26086463 -0.33991146]
34,[-0.90016424],4.098659719811254,[ 0.31051577 -3.10163234 -0.0498083  -0.02276119]
35,[-1.],4.052035121248405,[ 0.27023667 -3.07743069 -0.34410442  0.25754132]
36,[-0.90764338],4.076764371102527,[ 0.17845793 -3.00119406 -0.55287901  0.49094893]
37,[-0.51852709],4.139288327143999,[ 0.05711086 -2.87987358 -0.63234943  0.70604836]
38,[-1.],4.197445341648079,[-0.05964399 -2.73473538 -0.50802614  0.73166652]
39,[0.17101754],4.23494089852634,[-0.14357029 -2.56811033 -0.31325271  0.93142072]
40,[-1.],4.3293501933235765,[-0.17249707 -2.3846131   0.02819235  0.91526108]
41,[-1.],4.627495747746935,[-0.13417608 -2.19353056  0.34020793  1.02780527]
42,[-0.37164354],5.309951710199127,[-0.05122079 -1.94259128  0.45236469  1.53553113]
43,[0.9996122],6.698656401961338,[ 0.01564673 -1.5217827   0.15406181  2.74840189]
44,[1.],9.391116726709406,[-0.01446354 -0.81380935 -0.48793704  4.3622485 ]
45,[1.],13.513304278397158,[-0.1611659   0.18184832 -0.81907817  5.28313199]
46,[0.69948569],15.894789445153044,[-0.25670128  1.13426704 -0.03436612  4.03677229]
47,[1.],13.00509801187931,[-0.17656739  1.7928998   0.77894984  2.60411037]
48,[-0.68311918],8.63732177197814,[0.03296348 2.1740559  1.21907654 1.31756744]
49,[-1.],5.7854442175273055,[0.277379   2.35665083 1.15064559 0.60925348]
