,action,cost,state
0,[-1.],16.0,[ 0.01326297 -0.03428723  0.12866185 -0.33450109]
1,[0.01392434],15.997528467300134,[ 0.03506943 -0.09277951  0.08325697 -0.23716087]
2,[0.76483033],15.981768124864448,[ 0.03465698 -0.09909928 -0.08721854  0.17446959]
3,[1.],15.9785977237609,[-0.00112375 -0.01832806 -0.2606588   0.61351031]
4,[1.],15.998481540302587,[-0.06373534  0.13439674 -0.34751347  0.87674954]
5,[0.8338833],15.963813385916536,[-0.12979249  0.30973312 -0.29419928  0.83652876]
6,[1.],15.804147780880367,[-0.17670826  0.45970191 -0.16185046  0.63301904]
7,[1.],15.560275462599002,[-0.19075316  0.55341099  0.0255633   0.28947364]
8,[0.91916411],15.341470698413923,[-0.16557174  0.57001996  0.2209823  -0.12148843]
9,[-1.],15.254054694211876,[-0.08218632  0.44599473  0.5953056  -1.09309981]
10,[-0.15081298],15.45412146070249,[ 0.0508875   0.17961923  0.70175235 -1.50749339]
11,[-1.],15.77881977321813,[ 0.19413975 -0.15547387  0.68913592 -1.75888115]
12,[-1.],15.844114044200701,[ 0.30953648 -0.48873745  0.43072568 -1.50058715]
13,[-1.],15.49572755231942,[ 0.35636397 -0.73277963  0.02537763 -0.90404131]
14,[-1.],14.954924026878603,[ 0.31895183 -0.84219326 -0.39098581 -0.18460317]
15,[-0.02686639],14.560090296480324,[ 0.19562556 -0.77933464 -0.81638491  0.79249629]
16,[1.],14.556899434137538,[-0.00679994 -0.50666314 -1.16805169  1.87993985]
17,[0.83110657],14.984838923229443,[-0.24883927 -0.0673662  -1.19120954  2.39848112]
18,[1.],15.363429956368961,[-0.45819461  0.40506192 -0.84206807  2.20627068]
19,[1.],15.174463141060873,[-0.56651868  0.77724859 -0.21426771  1.457475  ]
20,[1.],14.605031634416827,[-0.5397506   0.97442257  0.47593952  0.49911587]
21,[1.],14.17405868415805,[-0.38387402  0.97580453  1.05134378 -0.47368509]
22,[-1.],14.115693604655965,[-0.11386057  0.73542198  1.59749466 -1.88495446]
23,[-1.],14.489405053609898,[ 0.2300577   0.25414706  1.7662316  -2.80137769]
24,[-1.],14.88955530321472,[ 0.55643855 -0.31701248  1.41096414 -2.74353216]
25,[-1.],14.597104835817223,[ 0.76547145 -0.78987467  0.63485059 -1.90851786]
26,[-1.],13.84404034588827,[ 0.80093131 -1.06418188 -0.28518879 -0.81366537]
27,[-0.83749444],13.407223312317539,[ 0.65365395 -1.105259   -1.16230369  0.40833964]
28,[0.36656959],13.642791552386871,[ 0.33930675 -0.86804083 -1.92680106  1.93674773]
29,[1.],14.488924353951518,[-0.09651076 -0.3380384  -2.34185369  3.22818688]
30,[0.97976007],15.228775649677948,[-0.5504039   0.33557775 -2.07770785  3.27571377]
31,[1.],14.663743806577946,[-0.88783559  0.89990474 -1.23667449  2.27985552]
32,[1.],13.184303519143215,[-1.032014    1.23595303 -0.19099772  1.0742261 ]
33,[0.88575977],12.196631562726843,[-0.96226424  1.32405161  0.87860071 -0.20536987]
34,[-0.25191669],12.298553497540063,[-0.67853989  1.11595332  1.92215476 -1.88979376]
35,[-0.93149729],13.574363835689702,[-0.20658041  0.55149528  2.72321452 -3.67750079]
36,[-0.93881906],15.36516351477897,[ 0.36245432 -0.26967074  2.80909519 -4.21092273]
37,[-0.1122964],15.45062342460124,[ 0.84627475 -0.98479747  1.94296683 -2.80718702]
38,[-0.75326683],13.34585800331539,[ 1.1292115  -1.40240908  0.86357984 -1.38444295]
39,[0.68724497],11.494038349287734,[ 1.17412064 -1.5097641  -0.41447434  0.30228684]
40,[-1.],11.092582398151258,[ 0.98164478 -1.31966184 -1.49360195  1.62071564]
41,[1.],12.24349018108113,[ 0.56716767 -0.79539875 -2.61207303  3.62940017]
42,[1.],14.57326163443205,[-0.0307559   0.08958153 -3.21421141  4.91229357]
43,[1.],15.982383621880198,[-0.63944382  0.99860301 -2.72896755  3.89791433]
44,[1.],13.977283028269914,[-1.09144579  1.61283686 -1.75161791  2.26116511]
45,[-0.81310679],11.07778160645377,[-1.31508641  1.87828962 -0.47289047  0.43728349]
46,[0.89622008],9.600588069075258,[-1.29173967  1.83458551  0.70509861 -0.87784103]
47,[1.],9.807488403332636,[-1.0374778   1.52063576  1.81974358 -2.29794121]
48,[-1.],11.518733861050666,[-0.55487728  0.84393667  2.9727727  -4.49619466]
49,[-1.],14.504501027025567,[ 0.11500322 -0.22245934  3.53156808 -5.74486684]
50,[-1.],15.90116557327394,[ 0.7657363  -1.2477091   2.84360375 -4.25777958]
51,[-1.],13.010120379742062,[ 1.23123535 -1.91845526  1.78412333 -2.50823593]
52,[1.],9.64776918338338,[ 1.45714882 -2.23168771  0.46740877 -0.67063837]
53,[1.],7.998413337142721,[ 1.4171286  -2.19389201 -0.86563963  1.05583071]
54,[-0.96471308],8.21538733457804,[ 1.12822286 -1.84016652 -2.00501884  2.52708368]
55,[0.93530681],10.146517694380783,[ 0.60903273 -1.11025994 -3.16435884  4.84741606]
56,[0.9944629],13.66925307409047,[-0.11316363  0.07845535 -3.86427201  6.61524492]
57,[1.],15.944061412630003,[-0.82452432  1.27584625 -3.08378646  5.01672981]
58,[0.96748657],12.807649255088712,[-1.32766225  2.08206444 -1.93225781  3.13584281]
59,[-0.99486842],8.817495438979803,[-1.57991418  2.52069837 -0.58974296  1.30351665]
