,action,cost,state
0,[1.],12.533740416935267,[ 0.63457912  0.86877068  3.0380294  -1.10787405]
1,[1.],8.252501098652887,[ 1.15945233  0.647153    2.1158418  -0.91726683]
2,[1.],4.692473936047364,[1.45764148 0.55772815 0.83729037 0.10529576]
3,[0.87986073],2.8319532522604045,[ 1.49113709  0.70187218 -0.50490237  1.34652873]
4,[1.],2.240231273081871,[ 1.25614682  1.09077917 -1.83090496  2.4741465 ]
5,[1.],2.5887539640095665,[ 0.76912005  1.64380577 -2.99602939  2.89527206]
6,[1.],3.8905991383282545,[ 0.08702883  2.17715194 -3.70696696  2.26746735]
7,[1.],5.555786574209309,[-0.64950244  2.49671639 -3.48958214  0.83614363]
8,[1.],6.3679200008312975,[-1.24952493  2.48947305 -2.40215564 -0.93011028]
9,[1.],6.972866123088372,[-1.57992333  2.12793285 -0.84943106 -2.65762401]
10,[1.],8.090818175563095,[-1.57791491  1.4383135   0.87337547 -4.23317119]
11,[-1.],8.899201930554389,[-1.21387474  0.36547777  2.7210945  -6.4791552 ]
12,[-1.],9.063580520353721,[-0.56263218 -1.0126336   3.56750805 -6.78799549]
13,[-0.22994961],8.0734662616138,[ 0.15983376 -2.20906452  3.62274487 -5.1565564 ]
14,[0.65121032],6.385040633710738,[ 0.84477278 -3.08113557  3.09237734 -3.63665986]
15,[-1.],4.187738343042149,[ 1.36000536  2.57347881  2.00041001 -2.64782168]
16,[-1.],2.2702443553984395,[ 1.63875008  2.15318101  0.79046144 -1.52599337]
17,[-0.5678623],1.2909949770246192,[ 1.67493861  1.98021536 -0.42872013 -0.20120604]
18,[1.],1.0507181519166937,[ 1.45327156  2.09915009 -1.79421695  1.33895237]
19,[-1.],1.441114653907143,[ 0.97257857  2.44142598 -2.98794847  1.98707391]
20,[1.],2.5601467605489674,[ 0.2716502   2.89259624 -3.90021262  2.42596662]
21,[1.],3.8556700232505685,[-0.5176497  -2.90015527 -3.80941281  2.42386558]
22,[1.],3.6362268364323853,[-1.19012991 -2.44638686 -2.82242976  2.03593202]
23,[1.],2.2246751958841626,[-1.63139024 -2.11944017 -1.58654075  1.15826105]
24,[1.],1.2529639252711187,[-1.82893967 -2.00516886 -0.40090528 -0.04960529]
25,[1.],0.9507654382960736,[-1.79445527 -2.14487024  0.74645671 -1.3444167 ]
26,[1.],1.1661188404101146,[-1.52697392 -2.53618428  1.93999033 -2.54279636]
27,[1.],2.0713959940290576,[-1.01853404  3.13012025  3.10595803 -3.62602307]
28,[0.86309588],4.0393009440600345,[-0.32313157  2.27821349  3.71534189 -4.96583867]
29,[-1.],6.622123779152825,[ 0.4406096   1.07167418  3.90004505 -7.14419528]
30,[-0.15909886],8.779197150600226,[ 1.18626622 -0.44459597  3.28768591 -7.37788557]
31,[-0.02324423],9.687437794086781,[ 1.66058039 -1.69107557  1.41090816 -5.09783028]
32,[1.],8.467352573448315,[ 1.75326095 -2.50797908 -0.43229687 -3.13635717]
33,[0.40291606],6.487264226795523,[ 1.51391848 -2.96249253 -1.91207186 -1.41072177]
34,[1.],4.7470186227770705,[ 1.00032261 -3.06764481 -3.17893197  0.31655389]
35,[-0.92780098],4.25868016619317,[ 0.28445958 -2.89938928 -3.85828279  1.27991272]
36,[1.],4.390383522295044,[-0.48901758 -2.55760329 -3.70795639  2.02738337]
37,[1.],3.5619058822764367,[-1.14197799 -2.13726461 -2.7347657   2.0471157 ]
38,[1.],2.0313524490379122,[-1.56749183 -1.78680839 -1.51163538  1.35962711]
39,[0.93567846],1.0523509388820036,[-1.74758351 -1.62197668 -0.29469567  0.2495189 ]
40,[1.],0.7225076719594296,[-1.6867979  -1.69040799  0.90489373 -0.92192487]
41,[0.15913565],0.8315379679937728,[-1.37638414 -1.9950778   2.20290002 -2.05340667]
42,[-0.14134431],1.4871647323289838,[-0.80682376 -2.47939873  3.4511936  -2.67620847]
43,[-1.],2.8976078737723077,[-0.03030606 -3.04310396  4.15101603 -2.89280115]
44,[0.44527466],4.00746084168094,[ 0.76375646  2.69138166  3.61303745 -2.54971906]
45,[-1.],3.1364303183129376,[ 1.37642179  2.22081396  2.46044199 -2.06816932]
46,[-1.],1.6774774059215514,[ 1.74394043  1.89765224  1.22384096 -1.0964085 ]
47,[-1.],0.902760614486775,[1.87090772 1.79969744 0.05435486 0.13922457]
48,[-1.],0.7073945665486142,[ 1.76617083  1.95446136 -1.10810572  1.39283451]
49,[1.],0.9387235181958075,[ 1.40811084  2.38622077 -2.48068884  2.8648463 ]
50,[-0.08896207],1.8701809023420373,[ 0.78600236  3.05670233 -3.67233746  3.82017789]
51,[0.8003717],3.7735164223285915,[-0.00615666 -2.33883545 -4.06661555  5.12675082]
52,[0.73982648],5.293863558159105,[-0.78874723 -1.15590431 -3.7342927   6.70089964]
53,[1.],5.473389463506899,[-1.48483421  0.2724052  -3.05323395  7.12975402]
54,[-1.],5.937029488306,[-1.90927248  1.47981511 -1.1415818   4.93649895]
55,[-0.3632051],6.641659525322926,[-1.94899847  2.29756541  0.72558653  3.26289951]
56,[1.],6.608050571670954,[-1.64250086  2.80305032  2.29285263  1.75905816]
57,[0.32573702],5.415825468267754,[-1.0477359   2.98596854  3.59573782  0.10524254]
58,[-1.],4.580925399951314,[-0.23308424  2.84741207  4.40751929 -1.39337568]
59,[-1.],4.446919617306138,[ 0.63941609  2.47145581  4.1308151  -2.24370595]
60,[-1.],3.2505067433054435,[ 1.36252774  2.00447204  3.02858538 -2.28216026]
61,[-1.],1.517979290328299,[ 1.84461645  1.60944102  1.80538909 -1.56963661]
62,[-1.],0.6052996068653101,[ 2.09344988  1.40204749  0.70367666 -0.46735051]
63,[-1.],0.31673503070148107,[ 2.13152444  1.42957581 -0.31759964  0.74844365]
64,[-1.],0.30792225890372754,[ 1.96451584  1.69992912 -1.36685488  1.93873901]
65,[-1.],0.5624634222655136,[ 1.57544247  2.19265116 -2.55133099  2.94054184]
66,[-1.],1.4048647085329058,[ 0.93847308  2.8553768  -3.78297959  3.65044701]
67,[0.78935794],3.2267105292478484,[ 0.10165445 -2.59036511 -4.38426838  4.78950245]
68,[-0.35835998],4.842205906293951,[-0.73061805 -1.51435119 -3.85197658  5.95800731]
69,[0.54540445],4.496565676926003,[-1.43967207 -0.22650754 -3.17763417  6.66198427]
70,[0.68791595],4.143301440948733,[-1.94591508  1.00744149 -1.77489238  5.48203449]
71,[-0.01797208],4.949009638586981,[-2.12465397e+00  1.94987881e+00 -1.04091420e-03  3.98967202e+00]
72,[1.],6.045665922730542,[-1.95461963  2.62218977  1.67400507  2.68579914]
73,[-1.],5.81224568429337,[-1.46257757  2.96833451  3.19673797  0.76437804]
74,[-0.45083334],4.721934179570918,[-0.6990016   2.94741991  4.35296978 -0.91604766]
75,[-1.],4.573365428425154,[ 0.22191186  2.62239342  4.6574852  -2.23917333]
76,[-1.],4.077749503379038,[ 1.08298855  2.09700247  3.81277718 -2.87331347]
77,[0.40045986],2.159217517295968,[ 1.71202026  1.56648183  2.47037065 -2.2813342 ]
78,[-1.],0.7544703016048053,[ 2.09113781  1.19169843  1.34786831 -1.40735112]
79,[-0.46319903],0.2629452254556653,[ 2.25512883  1.02995362  0.3091556  -0.19776148]
80,[-1.],0.14297553847833336,[ 2.22346458  1.09862053 -0.62892029  0.88549351]
81,[-1.],0.1672288078508731,[ 1.99810088  1.38290266 -1.6467929   1.93997684]
82,[-0.47074605],0.37712241772739197,[ 1.54874062  1.87137489 -2.87413646  2.86574677]
83,[1.],1.1248539242941995,[ 0.8320672   2.51884851 -4.2562672   3.4864481 ]
84,[1.],2.8736252692909576,[-0.1031306  -3.04563319 -4.87739796  3.69800921]
85,[1.],3.9788778151219746,[-1.01771107 -2.27711749 -4.08902893  3.97146702]
86,[1.],2.3624694036754534,[-1.71071384 -1.4866623  -2.85331113  3.83537565]
87,[1.],0.7432061746955645,[-2.17563915 -0.77343827 -1.8407124   3.25986487]
88,[1.],0.2023570161739967,[-2.46359605 -0.17854258 -1.07984229  2.73881009]
89,[1.],0.11787201121311285,[-2.6212502   0.34912841 -0.51974944  2.60526636]
90,[1.],0.23728602482136574,[-2.67227357  0.88098834  0.03395048  2.72215964]
91,[-1.],0.7910623039307498,[-2.56768994  1.36912654  1.06797511  2.10321456]
92,[-1.],2.3222950227365518,[-2.21800684  1.67941977  2.49618694  0.83597581]
93,[-1.],5.0871488616616825,[-1.5507668   1.62094872  4.18404599 -1.66325228]
94,[-1.],9.105707269325688,[-0.56180898  0.92209669  5.62287385 -5.42485169]
95,[0.15851207],14.304191555515526,[ 0.60998385 -0.36852659  5.76240364 -6.55044513]
96,[-0.96512399],14.369010858798296,[ 1.64430623 -1.40914898  4.50628568 -3.72375677]
97,[0.87986073],8.404398136477898,[ 2.41031526 -1.89981989  3.22417531 -1.46401361]
98,[1.],4.52915281896696,[ 2.96816367 -2.08596465  2.45629678 -0.59125058]
99,[1.],2.7240046373114417,[-2.8493029  -2.1958434   2.30665654 -0.62733552]
100,[1.],1.8743355037018181,[-2.35167348 -2.37233445  2.77220185 -1.20271513]
101,[1.],1.710121038159224,[-1.70263913 -2.69284665  3.79335176 -2.02175935]
102,[-0.36760749],2.4239792178643826,[-0.81564023  3.06923541  5.0087468  -3.22451622]
103,[-0.06642666],4.220705098312006,[ 0.2242483   2.27936201  5.14855818 -4.73686889]
104,[-0.44324182],4.716117928751231,[ 1.17452638  1.1747608   4.30977083 -6.19258637]
105,[1.],2.8350958566195517,[ 1.92826745 -0.0569357   3.17708332 -5.81063165]
106,[-1.],1.833483869957428,[ 2.4545411  -1.14186619  2.08852473 -5.04069536]
107,[0.49223792],2.196754410155384,[ 2.75778502 -2.06908925  0.97588584 -4.3292248 ]
108,[-0.40414859],3.403397633072023,[ 2.86581129 -2.90864846  0.17917257 -4.06676048]
109,[-1.],4.148838999948475,[ 2.8775925   2.5832047   0.05192768 -3.82865887]
110,[1.],2.9416342881753437,[ 2.89624847  1.89479994  0.12886372 -3.01780935]
111,[-0.37896085],1.22882667339904,[ 2.9277864   1.35711202  0.15437124 -2.34001511]
112,[-0.40944055],0.3698842756671841,[ 2.94749795  0.96130781  0.02119742 -1.61816362]
113,[0.93582908],0.08935877618958156,[ 2.91360334  0.74931279 -0.38107207 -0.49837819]
114,[1.],0.025190885921941047,[ 2.78535285  0.76718832 -0.92979239  0.6933267 ]
115,[0.740434],0.02132851458140294,[ 2.53073734  1.02752724 -1.65868215  1.92948591]
116,[-1.],0.0709696667636085,[ 2.12086942  1.49345007 -2.49843941  2.72415177]
117,[-1.],0.3444755954926663,[ 1.50741379  2.10170202 -3.68690976  3.28239876]
118,[-1.],1.370428045494938,[ 0.64215033  2.77161389 -4.88773091  3.34320881]
119,[-0.27901013],3.376848503548403,[-0.37631902 -2.8379615  -5.04694975  3.4124512 ]
120,[0.67235977],3.7351912702708283,[-1.29058445 -2.13208104 -3.96932133  3.57845032]
121,[0.84145596],1.7313319198628143,[-1.95594493 -1.44402938 -2.71985973  3.20163125]
122,[0.93653485],0.43230412736478446,[-2.40061914 -0.8739272  -1.78257554  2.4800139 ]
123,[0.55436969],0.07344834364458416,[-2.68496717 -0.45639032 -1.11051307  1.740193  ]
124,[-1.],0.01049692935308505,[-2.84110311 -0.20964611 -0.48452496  0.77558492]
125,[-1.],0.00239431357077701,[-2.88738806 -0.13266671  0.0097712   0.01397462]
126,[-0.32660741],0.0015612782246767196,[-2.84632393 -0.18017832  0.41008355 -0.50209874]
127,[-1.],0.0024891733105980363,[-2.7065567  -0.36795291  1.0174199  -1.41636669]
128,[-1.],0.00910007918450933,[-2.4236949  -0.7655256   1.85632343 -2.5948526 ]
129,[-0.18248791],0.06147609747235368,[-1.95427622 -1.38395687  2.89015628 -3.55430144]
130,[1.],0.4161819351727553,[-1.256868   -2.12774323  4.12279934 -3.78166641]
131,[-0.40606074],1.7907292521874365,[-0.30629372 -2.88638169  5.23946651 -3.74626301]
132,[-1.],3.82109486898895,[ 0.7409538   2.6367878   4.9702652  -3.90523245]
133,[0.44616309],3.1172688968379676,[ 1.6032018   1.87030797  3.60378098 -3.66543198]
134,[0.9329374],1.044853632486952,[ 2.18943407  1.22837758  2.30731232 -2.65448207]
135,[-0.49725066],0.2097462484858913,[ 2.56098531  0.78725962  1.46125543 -1.76040685]
136,[-0.89375754],0.03427942762140447,[ 2.79801943  0.49930946  0.95585884 -1.16665431]
137,[-0.63298142],0.004976649407442589,[ 2.9558032   0.31011796  0.65821337 -0.77333829]
138,[-0.69310735],0.000621410734356995,[ 3.07422817  0.17106525  0.55510633 -0.65906737]
139,[-1.],5.837320991546326e-05,[-3.09033238  0.01975461  0.66108122 -0.89977031]
140,[0.89183684],1.4699685542192615e-05,[-2.95794826 -0.14143559  0.69572943 -0.76118689]
141,[-0.98173169],0.00031350074139717773,[-2.77305074 -0.36919302  1.19416443 -1.57061973]
142,[-0.39752424],0.004508664888964807,[-2.46887645 -0.7725917   1.90081752 -2.5093871 ]
143,[0.0266448],0.049662729083278186,[-1.99577666 -1.36685248  2.88731272 -3.40572918]
144,[-1.],0.37457631442188644,[-1.28242543 -2.12862081  4.28309606 -4.0824804 ]
145,[-0.41580448],1.7436522962663277,[-0.29751297 -2.94618006  5.41353038 -4.06383371]
146,[1.],3.846604408257577,[ 0.7661218   2.53534624  4.956003   -4.01198191]
147,[1.],3.0045295658411084,[ 1.62000135  1.74783875  3.54522669 -3.74403129]
148,[-0.34091001],0.9531612851667065,[ 2.20856651  1.05394778  2.39619497 -3.11555427]
149,[0.85191155],0.16965887919774,[ 2.58636556  0.5509345   1.43129969 -1.91694747]
150,[1.],0.022568591019006958,[ 2.79741896  0.27823424  0.72076342 -0.85694709]
151,[0.04318677],0.0036989059738301447,[ 2.89983122  0.1591241   0.32752516 -0.36773431]
152,[-0.22394977],0.0010559087566981297,[ 2.93809148  0.1132956   0.06468475 -0.10473361]
153,[-0.63092039],0.0006101279361227165,[ 2.93263518  0.10056245 -0.11974983 -0.02429137]
154,[1.],0.0007629352906433501,[ 2.86545656  0.1631281  -0.56698683  0.66917005]
155,[-1.],0.001959172050989229,[ 2.7231779   0.31186451 -0.88766953  0.86003164]
156,[1.],0.008452396432766268,[ 2.46885892  0.5928399  -1.70011433  1.98810618]
157,[1.],0.048871364949286004,[ 2.02370189  1.11430232 -2.79913808  3.19394487]
158,[0.41044877],0.31632349838424456,[ 1.33745171  1.81775366 -4.09581578  3.69164526]
159,[-1.],1.516162315105518,[ 0.40192861  2.49224664 -5.14977041  2.89498475]
160,[-0.30397249],3.8054650029046653,[-0.64388827  2.94635604 -5.07675274  1.58010545]
161,[0.85637763],4.543946333335363,[-1.56380367  3.12930092 -4.03762328  0.23034405]
162,[-0.08077928],4.049317699177593,[-2.25080468  3.02496674 -2.86571152 -1.2237628 ]
163,[-0.33376627],4.3522620825142155,[-2.72183482  2.6653161  -1.86816795 -2.27374395]
164,[-1.],4.348124028031266,[-2.99832745  2.14232216 -0.91776227 -2.85895526]
165,[0.74370642],2.774571587380325,[-3.119521    1.59469839 -0.3642586  -2.53379816]
166,[-0.20386642],1.094536712511833,[ 3.12212264  1.12847064 -0.10256875 -2.09295877]
167,[-0.1224025],0.30761787819408587,[ 3.10710125  0.76585868 -0.07413085 -1.53122081]
168,[1.],0.06570653166579,[ 3.0714309   0.54936007 -0.3003155  -0.63644047]
169,[0.67019395],0.013246971091233586,[ 2.98448977  0.50076803 -0.58929527  0.16005889]
170,[-0.44752781],0.0050111165251789675,[ 2.84015959  0.58406115 -0.88482418  0.7020795 ]
171,[0.22679236],0.007184623464772597,[ 2.60761071  0.81723073 -1.48376769  1.66368767]
172,[0.57023166],0.03206256265778191,[ 2.2235455   1.26909156 -2.40866918  2.84755766]
173,[0.51310952],0.20576496473920122,[ 1.62249884  1.93683841 -3.65794451  3.74352788]
174,[-1.],1.0698059410961984,[ 0.75905231  2.69584789 -4.92835604  3.77787062]
175,[1.],3.147676357680802,[-0.29039825 -2.79590709 -5.29671365  4.20305307]
176,[-1.],3.8402589815859285,[-1.24501442 -1.93249948 -4.11904445  4.36504272]
177,[1.],1.7442346553471715,[-1.94933683 -1.05102211 -2.97401677  4.34894454]
178,[-1.],0.41010219199177744,[-2.43251791 -0.28239238 -1.90091935  3.30533084]
179,[-0.18243571],0.1093569087363412,[-2.74081955  0.3168634  -1.23811609  2.77756782]
180,[0.23546546],0.10619663826130452,[-2.9509845   0.87847391 -0.89260129  2.91175295]
181,[-0.01426803],0.2885640323062637,[-3.09863032  1.49263249 -0.57509386  3.252398  ]
182,[-1.],0.9326315573215576,[ 3.11816439  2.15664939 -0.07389327  3.37943391]
183,[-0.16610085],2.351663613006045,[-3.13387353  2.8511157   0.35220306  3.52455641]
184,[1.],3.8428522941446963,[-3.06074482 -2.71169892  0.28657757  3.63939423]
185,[-0.23608895],3.5180578863441183,[-3.03703485 -2.01743618 -0.06136798  3.26212161]
186,[-0.24780824],1.7980407690702105,[-3.07548539 -1.42212501 -0.28547957  2.66051405]
