,action,cost,state
0,[0.53442086],16.0,[0.59581792 0.03754526 2.70892535 0.44436032]
1,[-1.],13.204003271414274,[1.07016453 0.14385406 1.97703038 0.64964679]
2,[-1.],8.00457970145557,[1.37164827 0.30800781 1.016341   1.01503893]
3,[-0.80536829],4.3647124632743335,[ 1.46914249  0.56578051 -0.04898693  1.582487  ]
4,[-0.04671673],2.7351762309010947,[ 1.34132558  0.9682436  -1.22603193  2.42027037]
5,[1.],2.4151677007645276,[ 0.97195685  1.53849576 -2.44410146  3.16948175]
6,[1.],3.0846913619677254,[ 0.37884718  2.18016011 -3.41746464  3.10328832]
7,[1.],4.385039558419967,[-0.34726776  2.73247016 -3.68578595  2.34048445]
8,[0.31837368],4.897315757121667,[-1.02531595  3.08334457 -2.970572    1.13537993]
9,[1.],4.2051521592254915,[-1.51032777 -3.0958281  -1.84972378 -0.11869456]
10,[1.],3.8196727470467406,[-1.76250451  3.03132794 -0.67006509 -1.44071478]
11,[-0.63780206],4.438894249045212,[-1.76447114  2.58167512  0.67491376 -3.05785886]
12,[-0.98657765],6.209050006438428,[-1.47650681  1.78685181  2.2423593  -4.99411315]
13,[-1.],9.280419733003503,[-0.85028099  0.51208048  4.00663514 -7.81408917]
14,[1.],12.982511680194667,[-3.57420747e-03 -1.04206519e+00  4.14755813e+00 -6.97305244e+00]
15,[-0.58662606],12.2593986275967,[ 0.77262169 -2.19884675  3.57098652 -4.63930938]
16,[-1.],8.180465662855218,[ 1.39964335 -2.9509292   2.62584052 -2.97550871]
17,[-0.57920201],4.795345918967284,[ 1.80531313  2.88030908  1.4283868  -1.56561095]
18,[-0.47254891],3.0306053191641324,[ 1.97612811  2.70678266  0.29463071 -0.16787549]
19,[-0.28964763],2.484413931532766,[ 1.92447568  2.8169614  -0.81578498  1.26711493]
20,[0.36343043],2.8314532208720213,[ 1.64048824 -3.0572769  -2.03795397  2.83291877]
21,[0.61376738],4.342072710385262,[ 1.10823155 -2.3107263  -3.25928895  4.73493556]
22,[0.2762556],7.875186358326033,[ 0.34990969 -1.10377418 -4.32520506  7.50225923]
23,[0.28905444],13.457546674205314,[-0.56992665  0.58409728 -4.48461762  8.4328361 ]
24,[0.14639093],14.759735757820359,[-1.31639445  1.97673464 -2.96087392  5.54908974]
25,[1.],9.250419263583083,[-1.77478958  2.90791777 -1.65206557  3.89502823]
26,[1.],4.933938965238167,[-1.99264813 -2.72411514 -0.56774329  2.63553054]
27,[0.24610443],2.5437814777264127,[-2.00651471 -2.33640991  0.42746066  1.23642621]
28,[1.],1.4806563611080636,[-1.82105669 -2.2128959   1.44919114  0.01705209]
29,[0.1372102],1.2651015732014366,[-1.41100543 -2.33199574  2.66809821 -1.13792216]
30,[-0.10090383],1.7810831812774723,[-0.75550639 -2.63393013  3.83316902 -1.75950604]
31,[1.],3.0922547939863345,[ 0.06908511 -2.9649586   4.24914383 -1.43207287]
32,[-0.53401528],4.111372373686207,[ 0.88101596  3.09133603  3.72298144 -0.73423664]
33,[-0.8613854],3.849650205194114,[1.5217962  3.05230329 2.64171325 0.4044842 ]
34,[0.07321531],3.6524231745769478,[ 1.92817008 -3.00009287  1.417003    1.90410973]
35,[-0.42995936],4.531029682321728,[ 2.08364088 -2.48690295  0.10254671  3.20091215]
36,[0.67109145],5.900662590043258,[ 1.94543    -1.69998278 -1.52056301  4.71783251]
37,[1.],6.7813217764074505,[ 1.45858381 -0.54136868 -3.35798704  6.97334084]
38,[1.],7.398457823498666,[ 0.65942221  0.96967039 -4.39105227  7.50419537]
39,[0.4817177],7.464278068987143,[-0.23944973  2.27475552 -4.55339803  5.50499759]
40,[-0.42535883],6.367973205494416,[-1.10337106 -3.09127672 -3.90902202  3.79299448]
41,[1.],3.824647462631267,[-1.76491047 -2.43488648 -2.67946795  2.78638562]
42,[0.93986615],1.7336062643903325,[-2.18604778 -1.98413687 -1.5775959   1.69876509]
43,[-1.],0.822305653406372,[-2.39721646 -1.80664576 -0.56636269  0.0638932 ]
44,[1.],0.6046592167217771,[-2.43771718 -1.91229675  0.14725042 -1.11507452]
45,[0.93536794],0.7799789251871143,[-2.3394786  -2.25139875  0.8420968  -2.26800581]
46,[0.5539061],1.4009055239011237,[-2.08946549 -2.82508351  1.69778406 -3.47086588]
47,[-1.],2.9072331986169173,[-1.63050135  2.60198884  2.9392348  -5.18045005]
48,[0.39397774],6.272031064903253,[-0.90708048  1.33794445  4.34687959 -7.74316762]
49,[-1.],12.423181241610319,[ 0.10898598 -0.53599468  5.37379945 -9.91025821]
50,[-1.],15.243367732926453,[ 1.07081355 -2.19535329  4.20518229 -6.67129322]
51,[-0.13704253],8.473933660013087,[ 1.79260502  2.9675169   3.00403381 -4.7599405 ]
52,[-1.],3.3405620583278606,[ 2.28959595  2.12172739  2.03260884 -3.74546368]
53,[0.7548126],1.0919835524673285,[ 2.61569074  1.50324765  1.26651579 -2.43307568]
54,[-0.93958013],0.33166486972807324,[ 2.82330361  1.1028653   0.8393362  -1.59519591]
55,[-0.01610038],0.11733368504529469,[ 2.95104379  0.88169617  0.45836587 -0.63920807]
56,[-0.32379959],0.06129801834259008,[3.01682592 0.83025802 0.21375148 0.11054108]
57,[-0.65500777],0.06075248457144553,[3.04468319 0.91309033 0.07425346 0.71620472]
58,[1.],0.1021975258459703,[ 3.03213025  1.16630186 -0.18208629  1.80927254]
59,[-0.65490121],0.26456444311775273,[ 2.99639455  1.58883358 -0.15394984  2.41006936]
60,[0.57667523],0.7809332902568968,[ 2.97214156  2.1519446  -0.05298877  3.18325669]
61,[0.54415001],2.0007757023760333,[2.98119696 2.84554839 0.11573811 3.71348843]
62,[0.84122507],3.649869358118451,[ 2.98358285 -2.65427541 -0.20543781  4.09552475]
63,[0.67617116],3.836600231181425,[ 2.86342933 -1.80815334 -1.04181679  4.37898045]
64,[1.],2.3452663114708416,[ 2.55575854 -0.87346706 -2.05991366  5.0699178 ]
65,[1.],1.1140475271620243,[ 2.02721443  0.25967492 -3.22433891  6.23459167]
66,[1.],0.8150874583447224,[ 1.27835004  1.54406074 -4.26632609  6.39229929]
67,[-0.53930851],1.7923935962241184,[ 0.31835055  2.73822029 -5.2706144   5.57120655]
68,[0.23662682],3.8156354662890593,[-0.73336778 -2.44168735 -4.95573262  5.63808243]
69,[-1.],3.0397369054188186,[-1.59675533 -1.29500971 -3.68769009  5.75437334]
70,[0.4765072],1.010203606442323,[-2.24305439 -0.14665683 -2.80370353  5.61775484]
71,[-0.63275346],0.4184027069925621,[-2.70594848  0.88683773 -1.84934342  4.75903327]
72,[-1.],0.7184786045918969,[-2.99046956  1.7845631  -1.01889224  4.30910722]
73,[0.35853525],1.872091080235719,[-3.12940677  2.65858413 -0.41111257  4.43737413]
74,[-0.25419998],3.57690096699234,[ 3.0893477  -2.73801194 -0.38511284  4.42494284]
75,[-1.],3.7646798891664432,[ 2.95863422 -1.87342772 -0.96836951  4.21918531]
76,[0.54415001],2.2005358959291934,[ 2.68519781 -1.00399372 -1.78208408  4.54854472]
77,[1.],0.9843997875609571,[ 2.22760269e+00  3.58360839e-04 -2.82579814e+00  5.55861172e+00]
78,[1.],0.6061162320824792,[ 1.55403551  1.18985964 -3.90473348  6.14814706]
79,[-0.12240737],1.1985976543182042,[ 0.66233791  2.36499832 -5.02861449  5.52519458]
80,[-1.],3.222300828102324,[-0.39610994 -2.88688995 -5.26994522  4.93288239]
81,[0.08581788],3.7347504129005764,[-1.34421626 -1.88171936 -4.10299577  5.12039105]
82,[-1.],1.5084778974477702,[-2.03462996 -0.89947992 -2.84941615  4.58225764]
83,[-0.54834147],0.3295534625515944,[-2.50551478 -0.0671288  -1.9039762   3.737758  ]
84,[0.31839698],0.12467997485081934,[-2.82757685  0.65060225 -1.36342818  3.52989551]
85,[-0.14753931],0.22960230004603424,[-3.05700972  1.36110492 -0.94296892  3.63315824]
86,[1.],0.7722765254160626,[ 3.07218789  2.14191111 -0.5769696   4.16704949]
87,[-1.],2.2002769851367314,[ 3.00148805  2.98264604 -0.2173531   4.23783749]
88,[-1.],3.862856309805239,[ 2.93360914 -2.45162832 -0.58390518  4.24125494]
89,[1.],3.6390491644968286,[ 2.7247278  -1.56014638 -1.54682319  4.72903464]
90,[0.6710896],2.1926864611754318,[ 2.30488903 -0.5278111  -2.68665652  5.71062413]
91,[0.32515794],1.2662200178405052,[ 1.65209593  0.7132053  -3.7990636   6.49760499]
92,[-0.15813457],1.4526832750019971,[ 0.79777585  1.95447893 -4.77097682  5.75145242]
93,[-0.53401528],3.144025117010426,[-0.23502593  2.98525438 -5.35059588  4.61432633]
94,[-0.22685165],4.19479044886339,[-1.22939992 -2.43298144 -4.39101808  4.10677235]
95,[0.50673628],2.1531929615504675,[-1.97212479 -1.64884369 -3.07362164  3.66806   ]
96,[0.76332889],0.5213929208079942,[-2.48869947 -0.98016012 -2.16581259  3.00293464]
97,[1.],0.06694949649594588,[-2.86886258 -0.42929651 -1.70934968  2.57508957]
98,[-1.],0.0024198920952103503,[ 3.10916196  0.01649224 -1.41211999  1.97929999]
99,[-0.04544372],4.2620446865700587e-07,[ 2.8097322   0.43440537 -1.65129017  2.29439285]
100,[0.33378557],0.003577868448527119,[ 2.41725912  0.97688756 -2.33874935  3.1720364 ]
101,[-1.],0.07996532046130216,[ 1.86182237  1.66736119 -3.28951237  3.7034237 ]
102,[1.],0.6197506595397558,[ 1.05996903  2.47482889 -4.74096373  4.27033804]
103,[0.5539061],2.4498929678170507,[ 0.00986373 -2.92536874 -5.51333806  4.64772969]
104,[1.],4.102247111382568,[-1.02880176 -1.89728092 -4.70276822  5.66726873]
105,[-0.41650905],2.368454097854839,[-1.85297098 -0.72203505 -3.58227162  5.92770348]
106,[-1.],0.7705626997858581,[-2.46009151  0.37998311 -2.50037494  4.99588204]
107,[1.],0.5413947369548499,[-2.89069443  1.35329139 -1.83600803  4.81120755]
108,[0.25476884],1.1335802787722093,[ 3.08620683  2.31520923 -1.26633822  4.8756276 ]
109,[-0.32956303],2.6808165140894067,[ 2.85485563 -2.97331491 -1.2097364   5.11355235]
110,[-1.],4.136424083280997,[ 2.53678629 -1.9171354  -2.09521094  5.53839299]
111,[1.],3.9659489335547145,[ 1.96629447 -0.64388199 -3.68396234  7.39954418]
112,[1.],3.4617199985797504,[ 1.08930354  0.97179091 -4.89522584  8.14565044]
113,[-0.76706012],3.968915973608754,[ 0.05721374  2.38903888 -5.41967162  6.00875975]
114,[0.2576514],4.975254421877487,[-1.01213693 -2.82909714 -4.99860508  4.84822562]
