,action,cost,state
0,[-0.1727226],16.0,[0.60494306 0.0139278  2.79514187 0.21915719]
1,[1.],13.228267181438303,[1.06666687 0.1512528  1.77278755 1.17011027]
2,[0.80269065],8.001227004248388,[1.30809131 0.47489331 0.63752885 2.0627209 ]
3,[-1.],4.1987866271164345,[ 1.34395794  0.91997439 -0.28740514  2.41053688]
4,[-0.99997418],2.5152226542278733,[ 1.1894801   1.44489955 -1.26499524  2.83318947]
5,[-0.99762448],2.2441263036469454,[ 0.83666006  2.04060784 -2.25431335  3.06799224]
6,[-0.98741144],2.9059237615549507,[ 0.30221351  2.64455653 -3.00989765  2.90355755]
7,[0.94075345],3.8950890165114442,[-0.32681712 -3.06468539 -3.12463889  2.7988717 ]
8,[1.],3.913014992849609,[-0.88772185 -2.53261179 -2.37743673  2.47594114]
9,[0.99266141],2.7881587818765188,[-1.25308614 -2.09865077 -1.25046787  1.80524872]
10,[-0.78783545],1.7806002203327878,[-1.37103287 -1.86857953  0.0753261   0.46970952]
11,[0.91700286],1.447780693969891,[-1.23688196 -1.8679689   1.25794093 -0.41873746]
12,[0.88441698],1.7646959812085123,[-0.87525284 -2.00471773  2.31896399 -0.83202269]
13,[0.98982446],2.805059122528496,[-0.33836559 -2.13892825  2.93925581 -0.33665702]
14,[-0.96651513],4.648116932624297,[ 0.25570668 -2.10814053  2.83306604  0.81803513]
15,[-0.9999998],7.23371022776943,[ 0.72257492 -1.75473464  1.67328564  2.81335153]
16,[0.98963064],10.647635555344737,[ 0.85464667 -0.90875267 -0.40787332  5.6728393 ]
17,[-0.98438785],13.359183713241318,[ 0.63112037  0.37747805 -1.5247631   6.68608273]
18,[-0.98540095],11.158365983957067,[ 0.35340013  1.58058815 -1.18517124  5.25546067]
19,[0.87192982],6.671587381149711,[ 0.13048182  2.56089981 -1.07532916  4.65674151]
20,[0.98750814],4.372883311179158,[-0.08675712 -2.79277726 -1.1162589   4.75663465]
21,[0.99591709],4.122443640701937,[-0.32878338 -1.76757729 -1.3586791   5.64973106]
22,[1.],5.976727328061269,[-0.65144237 -0.47396021 -1.81387163  7.24639578]
