,action,cost,state
0,[-1.],16.0,[ 0.61563657 -0.01370344  2.89652621 -0.04443926]
1,[1.],13.254321888807903,[1.09319627 0.08065145 1.82556765 1.01045442]
2,[1.],8.101168268299043,[1.33709348 0.3893157  0.61255133 2.0645338 ]
3,[-1.],4.312249723015768,[ 1.36537077  0.83853383 -0.33408382  2.44166711]
4,[-1.],2.599609045705577,[ 1.20094666  1.36934954 -1.31592766  2.8560341 ]
5,[-1.],2.3112348970026,[ 0.8382043   1.96618994 -2.30201961  3.05005669]
6,[1.],2.976017084439397,[ 0.28051245  2.59999056 -3.18946849  3.2010104 ]
7,[-1.],3.979244662862339,[-0.37024832 -3.09916599 -3.1586771   2.60784709]
8,[0.9966727],3.942176676443596,[-0.93481128 -2.6168963  -2.38231856  2.16580112]
9,[0.99940057],2.811977695220835,[-1.29894155 -2.25720411 -1.23289094  1.37283688]
10,[-0.78674173],1.8312100617496423,[-1.41198525 -2.12427516  0.10519212 -0.06856885]
11,[0.74595791],1.525274384091162,[-1.26788335 -2.24980431  1.33266771 -1.15543419]
12,[-0.95579142],1.871959824167788,[-0.87199575 -2.59935087  2.59303349 -2.2637209 ]
13,[0.84865041],2.8804125237465494,[-0.27058967 -3.09016902  3.30301702 -2.58823875]
14,[0.98736944],3.950292749967444,[ 0.38514637  2.67018761  3.09676466 -2.58982452]
15,[0.91298399],3.7266813134801855,[ 0.91599607  2.18579909  2.12862842 -2.16190921]
16,[0.69350575],2.591432343431993,[ 1.21967531  1.83906997  0.88637215 -1.22830777]
17,[0.99790063],1.8154342703921529,[ 1.26416617  1.72062004 -0.44350036  0.05392338]
18,[1.],1.7269025974835057,[ 1.04456093  1.84801046 -1.7355045   1.14613016]
19,[1.],2.350480037990933,[ 0.58383581  2.13388286 -2.8096209   1.57018607]
20,[1.],3.697359613085088,[-0.03988937  2.41411537 -3.29545497  1.08216157]
21,[1.],5.195952378123858,[-0.67267527  2.51416906 -2.8849268  -0.18612527]
22,[0.81598199],6.323987664192565,[-1.14052378  2.30578003 -1.6871759  -1.94148056]
23,[0.99967939],7.905283587135593,[-1.31576121  1.73535319 -0.01276683 -3.76794668]
24,[1.],10.020609497481262,[-1.13899958  0.79339226  1.74966149 -5.64816785]
25,[0.09418927],11.285388244207953,[-0.65465292 -0.48303753  2.8618096  -6.67240494]
26,[-0.97501537],10.323055585917178,[-0.06849745 -1.72336287  2.9142803  -5.55085986]
27,[0.99846094],7.719435015835119,[ 0.4841464  -2.66587584  2.55965132 -3.94688164]
28,[1.],5.342757408986095,[ 0.91944616  2.96224097  1.71099932 -2.62505739]
29,[0.92358468],3.488885462307517,[ 1.14729061  2.56871431  0.54048084 -1.29486541]
30,[0.04748021],2.469446260822398,[ 1.13677824  2.42990578 -0.64621595 -0.1048899 ]
31,[1.],2.2786466278928708,[ 0.88577831  2.53202225 -1.84175222  1.06543596]
32,[1.],2.7908725224898974,[ 0.41818973  2.82449036 -2.75746836  1.77303066]
33,[0.8967987],3.682294594317996,[-0.17128323 -3.07644809 -3.0029722   1.97862769]
34,[0.99782376],3.9640582169595677,[-0.72780736 -2.69249607 -2.44933929  1.79256966]
35,[0.83766848],3.1870243508453013,[-1.11809218 -2.39213119 -1.40891537  1.14208954]
36,[0.9626074],2.263752727977965,[-1.28351171 -2.25553826 -0.23691097  0.18901052]
37,[1.],1.8531403928797758,[-1.21234089 -2.31988431  0.94565571 -0.81764087]
