,action,cost,state
0,[0.88162242],12.533740416935267,[ 0.63575503  0.86530172  3.04922793 -1.14220379]
1,[-1.],8.261638758507427,[ 1.18528396  0.57444025  2.34933528 -1.57725252]
2,[1.],4.788341755365014,[ 1.5269035   0.35781276  1.0392826  -0.5045764 ]
3,[-1.],3.0105351528633264,[ 1.62367493  0.31867833 -0.07397124  0.12509451]
4,[0.98547218],2.509307799260386,[ 1.47092765  0.475147   -1.44891038  1.41515939]
5,[0.99261809],3.003882575540195,[ 1.05090938  0.85757989 -2.71025362  2.27376341]
6,[0.95361966],4.689263816027394,[ 0.41716968  1.30070698 -3.51229403  1.91366924]
7,[1.],7.6601010380713355,[-0.29028707  1.52732558 -3.36961978  0.16492172]
8,[-1.],10.796202548493916,[-0.82787764  1.26891857 -1.83310854 -2.785388  ]
9,[0.99583643],12.821757626254945,[-1.0093836   0.48467931 -0.03425613 -4.89480992]
10,[0.93409212],11.545416712936355,[-0.90877446 -0.56979847  0.84503393 -5.31657916]
11,[0.96582146],7.326796388998858,[-0.72073852 -1.5610189   1.02178586 -4.58852395]
12,[-0.70252025],4.40477771184932,[-0.47692332 -2.46914968  1.43035847 -4.55497975]
13,[-0.86502489],3.638421291919623,[-0.1492713   2.86845983  1.82164216 -4.98952869]
14,[0.80364805],4.312989056714939,[ 0.2313746   1.81030403  1.98290059 -5.70302173]
15,[-1.],6.34878407635389,[ 0.66706866  0.50259227  2.32640023 -7.32353024]
16,[-0.19882665],10.087626930539288,[ 1.04186509 -0.8971726   1.11196195 -6.13924243]
17,[-1.],12.209162519776854,[ 1.05593404 -1.89301586 -0.97630863 -3.82073602]
18,[1.],9.998547421563607,[ 0.67332127 -2.40184025 -2.69669169 -1.35202964]
19,[1.],6.888973186739667,[ 0.04534625 -2.47801783 -3.40901893  0.45078022]
20,[0.97864919],5.017184815410772,[-0.62050021 -2.28422382 -3.10070894  1.32461237]
21,[0.89358812],3.391159685457942,[-1.14936615 -2.01359116 -2.12040323  1.23846789]
22,[0.64291141],1.9861099475612025,[-1.45331107 -1.84144418 -0.90602885  0.39795565]
23,[0.9991561],1.2744640967178615,[-1.51311713 -1.86647186  0.30908462 -0.66770686]
24,[0.99153635],1.179037467174859,[-1.3291964  -2.10486291  1.53003064 -1.67960135]
25,[1.],1.6428081570427173,[-0.90417889 -2.51415164  2.69175915 -2.33699445]
26,[1.],2.7435923335167627,[-0.27973011 -3.00899271  3.43537237 -2.54644683]
27,[0.03121972],3.8885241747763746,[ 0.41086252  2.75248672  3.30410835 -2.62202904]
28,[0.98827154],3.674940142183066,[ 0.97960345  2.27267033  2.29460065 -2.0848458 ]
29,[-0.61263505],2.4444407530452397,[ 1.32115051  1.92267161  1.10224607 -1.33930319]
30,[0.78967552],1.568209332532941,[ 1.40681498  1.78986485 -0.24816596  0.03337462]
31,[0.94290378],1.3566759746829524,[ 1.22110956  1.9331568  -1.60188913  1.34438434]
32,[1.],1.8027999422999352,[ 0.77301187  2.29233469 -2.83779994  2.12885608]
