,action,cost,state
0,[0.63429793],12.533740416935267,[ 0.0013179   0.94297424  0.01519698 -0.56865356]
1,[-0.24099963],12.861659454944352,[ 0.01765475  0.74755645  0.15177202 -1.3762425 ]
2,[-0.70345507],13.846438119717865,[ 0.06748347  0.38646089  0.33558594 -2.1896001 ]
3,[-1.],15.18230933760919,[ 0.14480983 -0.1064035   0.39443772 -2.62695332]
4,[-0.99690399],15.910493004306728,[ 0.2042739  -0.61197495  0.1598725  -2.32026411]
5,[-0.72042454],15.188505486368525,[ 0.19675789 -0.99606517 -0.23235295 -1.48891013]
6,[-0.1682587],13.527014631897252,[ 0.11333294 -1.19011241 -0.57057365 -0.46794543]
7,[-0.94298338],12.025296859211554,[-0.00959769 -1.21489727 -0.62636108  0.1915651 ]
8,[0.28517228],11.151425518407947,[-0.13760743 -1.09173282 -0.62917085  1.01154798]
9,[0.90560264],11.058328346475028,[-0.26056401 -0.80314601 -0.5876866   1.84784341]
10,[1.],11.915455427641671,[-0.36852    -0.36434614 -0.47176652  2.48261485]
11,[1.],13.513869414292136,[-0.43554107  0.15368584 -0.15494106  2.58479472]
12,[1.],14.955104206361174,[-0.41255787  0.62141912  0.41019468  2.00024694]
13,[1.],15.166085733494304,[-0.27058609  0.92974263  0.98435449  1.06196343]
14,[1.],14.093443199394804,[-0.03738082  1.04992794  1.28827142  0.17550538]
15,[1.],12.453865256316607,[ 0.21805888  1.0223655   1.20292432 -0.38474895]
16,[1.],10.894713624524698,[ 0.42062157  0.92472442  0.77758729 -0.52822046]
17,[0.99575197],9.836883538961724,[ 0.51564263  0.83198792  0.15410992 -0.36716141]
18,[-0.86344511],9.55609871344422,[ 0.50217431  0.72534454 -0.27996895 -0.7045734 ]
19,[1.],10.324096597163345,[ 0.38793883  0.60384944 -0.83641782 -0.53260678]
20,[-1.],12.060927946708524,[ 0.20789142  0.43441256 -0.9228778  -1.18492923]
21,[-1.],14.282246814304642,[ 0.03314906  0.12897788 -0.80446067 -1.83714262]
22,[1.],15.890881168784988,[-0.13804679 -0.2070503  -0.89902069 -1.46740804]
23,[1.],15.456922455828515,[-0.31871372 -0.44433603 -0.87725745 -0.89946976]
24,[-1.],13.486307747258135,[-0.4499432  -0.6377164  -0.41062679 -1.04174569]
25,[-1.],11.323433397734183,[-0.47589716 -0.86261418  0.15892303 -1.2012924 ]
26,[0.39992396],9.728683702429352,[-0.40193555 -1.07081627  0.57467532 -0.86235948]
27,[-0.96993197],9.109489215168223,[-0.23866319 -1.23326889  1.02595395 -0.711534  ]
28,[-0.98860973],9.427099170877884,[-0.00909789 -1.33137227  1.21601795 -0.20586284]
29,[-0.98997201],10.421621970043914,[ 0.22292528 -1.29058528  1.0417037   0.66508306]
30,[0.71049012],11.953825341259165,[ 0.36476315 -1.00213897  0.32290674  2.24513569]
31,[1.],13.971660334067835,[ 0.33627602 -0.38464122 -0.58987632  3.85803195]
32,[1.],15.545834721897732,[ 0.16305064  0.46600997 -1.01410309  4.38331793]
33,[1.],14.404433097827642,[-0.02304112  1.2746802  -0.79538741  3.59698584]
34,[1.],10.979289141424516,[-0.15148861  1.89773993 -0.49883694  2.65546749]
35,[1.],7.918547418365016,[-0.22704561  2.34949586 -0.26386137  1.89394076]
36,[-0.45208],6.003671927035112,[-0.24927798  2.63749775  0.03665313  1.01585633]
37,[0.64037573],5.016279293375855,[-0.2208298   2.78756077  0.24191281  0.50778941]
38,[0.96321813],4.5644122467857695,[-0.15809396  2.85588616  0.37342678  0.1980238 ]
39,[0.88213571],4.344734972894838,[-0.07695552  2.8741614   0.4215471   0.00687497]
40,[0.93730465],4.226139799259507,[ 0.00313617  2.86826958  0.36283026 -0.04616274]
41,[0.85130834],4.146412024868205,[ 0.06250087  2.86108273  0.21865882 -0.01126537]
42,[1.],4.087341477040769,[0.08606174 2.8711874  0.01266085 0.11941281]
43,[0.99285444],4.053144056112492,[ 0.0676169   2.91003389 -0.19210764  0.26840651]
44,[1.],4.044616703507905,[ 0.01292327  2.97706611 -0.34163077  0.39527316]
45,[0.96493343],4.045674761703512,[-0.06224012  3.06397344 -0.39200095  0.46460956]
46,[0.90399429],4.031373651976987,[-0.13587409 -3.12524527 -0.32657087  0.46733179]
47,[0.88601747],3.9916768351684113,[-0.18622375 -3.03505627 -0.16430268  0.43223769]
48,[-0.22861356],3.9437343450366775,[-0.19152436 -2.97372747  0.11387235  0.18680751]
49,[-0.71910281],3.9283044625080565,[-0.1392149  -2.96599871  0.39881144 -0.09494023]
50,[-0.94792929],3.9640288006306443,[-0.03735491 -3.00881975  0.59783916 -0.31190101]
51,[-0.98644867],4.0154197524824955,[ 0.089536   -3.08213751  0.64301981 -0.39773218]
52,[-0.95172827],4.028341999140713,[ 0.2080382   3.12527629  0.51596782 -0.33930972]
53,[-1.],3.9870520707329193,[ 0.28696226  3.07165931  0.2564051  -0.18352788]
54,[-1.],3.9305702509372455,[ 0.30604925  3.05540317 -0.06938984  0.02367992]
55,[-1.],3.9109148175551693,[ 0.26030075  3.0799903  -0.378196    0.2133738 ]
56,[-0.999807],3.9441494498607064,[ 0.1612797   3.1351175  -0.59050541  0.31941323]
57,[-0.9996415],3.995924678807521,[ 0.03451639 -3.08436828 -0.64950493  0.29321631]
58,[0.25927371],4.014451436062893,[-0.09418381 -3.0165817  -0.60933663  0.36003105]
59,[-0.97938755],3.9841880632228133,[-0.19125069 -2.97386396 -0.34101483  0.0473972 ]
60,[0.93860581],3.928497992143321,[-0.23587413 -2.96664873 -0.09639292  0.01422954]
61,[0.9790009],3.897331814406438,[-0.22840984 -2.96926651  0.16923681 -0.03865122]
62,[0.0350093],3.9029952108731814,[-0.16554388 -2.99750915  0.44589749 -0.23065369]
63,[0.04289392],3.946417220218055,[-0.05785812 -3.0543051   0.60741917 -0.31636054]
64,[-0.9809491],3.9950403411446107,[ 0.07244592 -3.13463935  0.66660692 -0.46340163]
65,[0.83913645],4.002109896599166,[ 0.18627838  3.08839881  0.44722551 -0.11669354]
66,[-0.96442719],3.9662434315539117,[ 0.25398493  3.07457134  0.21628169 -0.00636216]
67,[-1.],3.9415975026487398,[ 0.26947527  3.08946578 -0.06369008  0.1606224 ]
68,[-0.98707233],3.94990999696024,[ 0.22979132  3.13923664 -0.32358964  0.33264409]
69,[-0.97680056],3.9978645364293626,[ 0.14598982 -3.06392848 -0.49502507  0.45577476]
70,[-0.99509631],4.057279093583247,[ 0.04114516 -2.96778665 -0.52916924  0.49040646]
71,[-0.99858999],4.089158748228013,[-0.0556888  -2.87419436 -0.41691511  0.4314597 ]
72,[-1.],4.083538287315852,[-0.11774841 -2.80014203 -0.18950626  0.30115862]
73,[-0.96283858],4.072295076730154,[-0.12798825 -2.75447057  0.08985476  0.15799472]
74,[-0.96550951],4.101469012634262,[-0.08298719 -2.73372814  0.35106638  0.06391212]
75,[-0.99542316],4.197862739204713,[ 0.0068384  -2.72143505  0.52848756  0.08412151]
76,[-1.],4.367108108466844,[ 0.11947724 -2.68840436  0.5742056   0.27839548]
77,[-0.74083493],4.6328752945876746,[ 0.22496486 -2.59100666  0.45724012  0.7314547 ]
78,[0.3183102],5.111064996140141,[ 0.28626855 -2.35922644  0.1325837   1.62727635]
79,[0.99187524],6.140398994707951,[ 0.26282712 -1.90724207 -0.39948719  2.94963153]
80,[1.],8.364283907897185,[ 0.11112636 -1.15175405 -1.14983373  4.67085169]
81,[1.],12.246574815017828,[-0.19061998 -0.04580581 -1.72125915  6.12023448]
82,[0.00161589],15.634656308576654,[-0.46195715  1.07027671 -0.82424525  4.73185046]
83,[1.],13.807106014755494,[-0.51185375  1.84784351  0.30090717  3.07748079]
84,[0.17551306],9.637876276164981,[-0.35946533  2.30898104  1.14479693  1.6142669 ]
85,[-0.46107083],6.586173550733637,[-0.08307896  2.51502218  1.53688316  0.53911698]
86,[-1.],5.008467576736569,[ 0.22629593  2.55143851  1.48317421 -0.0841292 ]
87,[-1.],4.161491664782521,[ 0.48356054  2.51490699  1.03715315 -0.2095039 ]
88,[-1.],3.593185819068561,[0.62508815 2.49090343 0.35333785 0.00965185]
89,[0.9769389],3.280587549466397,[ 0.60758592  2.56778099 -0.52432841  0.76076107]
90,[-1.],3.318222448795439,[ 0.43481222  2.74933761 -1.17145961  1.02690602]
91,[-0.86543494],3.6399090895870323,[ 0.15703621  2.96567924 -1.54676182  1.09173387]
92,[0.40212782],3.9516402661572925,[-0.16308132 -3.09217504 -1.58149764  1.11251293]
93,[0.95618448],3.9727842693466062,[-0.44975545 -2.88130049 -1.22388463  0.95217096]
94,[1.],3.6804426880214733,[-0.63284679 -2.72643118 -0.5734762   0.56667555]
95,[0.9487267],3.348706381189979,[-0.67068017 -2.66323481  0.20117174  0.06183476]
96,[-1.],3.246613378141626,[-0.54293797 -2.73571355  1.05454788 -0.75831372]
97,[-1.],3.480360145176216,[-0.26443144 -2.95025407  1.67355932 -1.33961514]
