,action,cost,state
0,[-0.79677647],12.533740416935267,[ 0.65257239  0.81588423  3.21087481 -1.63327147]
1,[-1.],8.390787204214991,[ 1.2302592   0.43298686  2.47176262 -1.99678639]
2,[-1.],5.025108229636993,[ 1.61993022  0.07262099  1.40425602 -1.53959799]
3,[-0.82177036],3.346819910345705,[ 1.78894805 -0.17008126  0.29051555 -0.89345024]
4,[-1.],3.0120384002509772,[ 1.73910832 -0.29295634 -0.79445134 -0.32654193]
5,[0.31536511],3.8290795746515407,[ 1.44951741 -0.24544643 -2.10800116  0.83131044]
6,[-1.],6.1481299186624465,[ 0.91822588 -0.00426865 -3.15567446  1.51814542]
7,[0.12160748],10.354541900825922,[ 0.21337134  0.33698873 -3.74012951  1.65717824]
8,[-1.],14.666286795155305,[-0.48850311  0.51644259 -3.11611858 -0.01405956]
9,[0.73333199],15.07494046769663,[-1.00615574  0.36785264 -2.00622314 -1.4243966 ]
10,[1.],11.143714128801772,[-1.29160644 -0.00845027 -0.87048859 -2.24572267]
11,[0.03466042],6.466956690394609,[-1.35324842 -0.53597219  0.2277397  -2.9846746 ]
12,[-0.49111342],3.620516671018203,[-1.20286348 -1.20535848  1.25922807 -3.67116895]
13,[-0.60106586],2.613929205210624,[-0.85248071 -1.98903749  2.23713734 -4.11626159]
14,[-1.],2.899537798514999,[-0.31540136 -2.84311968  3.05767307 -4.40638017]
15,[-1.],3.80568008391801,[ 0.31433586  2.52279474  3.08704753 -4.81739551]
16,[-1.],3.987983341062216,[ 0.87967652  1.49800038  2.55056511 -5.45396296]
17,[-1.],3.668250009295104,[ 1.33788874  0.34768987  1.98866084 -5.93165476]
18,[-1.],4.478629074474548,[ 1.6205213  -0.77193377  0.68020523 -5.01856417]
19,[-1.],6.819092272246623,[ 1.56242589 -1.60199809 -1.31996854 -3.18770265]
20,[-1.],9.045582358847307,[ 1.09468953 -2.00969341 -3.27916373 -0.80397974]
21,[-0.90612087],9.413298585953658,[ 0.30961815 -1.90535315 -4.3719227   1.82024259]
22,[0.61787853],8.570337626757057,[-0.57711601 -1.28937729 -4.31894135  4.15666945]
23,[-0.39805083],6.485339781076148,[-1.35960935 -0.37952568 -3.41702736  4.61944878]
24,[0.30142936],4.170073944482552,[-1.92651793  0.4734847  -2.23022735  3.7982736 ]
25,[1.],3.130154305029206,[-2.26477494  1.16791819 -1.16692001  3.200667  ]
26,[0.9067182],3.300742371708975,[-2.39179926  1.76599309 -0.08449599  2.78036046]
27,[1.],4.320833562619907,[-2.28718818  2.26576517  1.1611529   2.14076322]
28,[1.],5.490130629500638,[-1.9187674   2.58358219  2.53460253  0.93237865]
29,[-0.17916401],5.9831110523599005,[-1.26733738  2.57579303  3.9442223  -1.10104791]
30,[1.],6.544206870163193,[-0.38541501  2.13816508  4.71689067 -3.31783054]
31,[-1.],7.538819521294098,[ 0.56130329  1.2118378   4.63369092 -5.84977589]
32,[-0.38437904],6.999174466348093,[ 1.42845214 -0.07436499  3.90546876 -6.53151454]
33,[-1.],5.554887658945286,[ 2.07699588 -1.25196442  2.55037899 -5.16692062]
34,[-1.],4.812218589061787,[ 2.46064228 -2.18585593  1.32459467 -4.28505069]
35,[-0.99970436],4.776447016901409,[ 2.62570916 -2.98867244  0.40410557 -3.75829904]
36,[0.65002504],4.264190300386355,[ 2.64821256  2.63148037 -0.11039622 -2.84840934]
37,[-1.],2.744400508795709,[ 2.6017308   2.13471615 -0.35936188 -2.09049391]
38,[0.99003865],1.3601995857771507,[ 2.47718221  1.85148699 -0.93646137 -0.70909665]
39,[-0.39413602],0.7028260835400013,[ 2.21775653  1.82675614 -1.70922818  0.4633463 ]
40,[1.],0.6051538096184694,[ 1.76104564  2.06034897 -2.90914318  1.81525335]
41,[0.67466045],1.067500273446324,[ 1.04289455  2.51041711 -4.26269174  2.57174863]
42,[-0.55113031],2.5194819573915295,[ 0.09890796  3.02464897 -5.00400237  2.49854952]
43,[1.],3.9811232582461886,[-0.87730097 -2.7626079  -4.55716033  2.41688033]
44,[-0.6116884],3.100559282454779,[-1.6637021  -2.3495537  -3.27039478  1.6305672 ]
45,[-1.],1.5968703484723157,[-2.19360067 -2.1467872  -2.08727014  0.35302319]
46,[-1.],1.1092393659916195,[-2.52619608 -2.21233415 -1.31184909 -0.98900934]
47,[0.9702338],1.463116916142714,[-2.75707158 -2.48573746 -1.0484492  -1.69587267]
48,[0.02957709],2.4929805744166273,[-2.95452007 -2.88668287 -0.94779959 -2.24735822]
49,[-1.],3.691595901150929,[-3.1289094   2.90553933 -0.77713841 -2.59465298]
50,[0.1944675],3.9015607707705997,[ 3.01894999  2.40865748 -0.57544174 -2.30923894]
51,[-0.17926111],2.7665454916670633,[ 2.91828221  1.99861204 -0.46764356 -1.73570885]
52,[0.33257398],1.5077705718038377,[ 2.8102802   1.74547406 -0.66130325 -0.75139139]
53,[-1.],0.8071023383367651,[ 2.64695004  1.68001718 -1.01568661  0.12348057]
54,[-1.],0.5534044467617996,[ 2.38594784  1.80290025 -1.6446023   1.11724646]
55,[-1.],0.596324693731926,[ 1.96731894  2.12665962 -2.60043203  2.10184568]
56,[-0.20380372],1.069251521690315,[ 1.31896019  2.64635318 -3.90665575  3.04894801]
57,[1.],2.463915678729811,[ 0.41715937 -2.91946431 -4.95025815  4.16891055]
58,[-0.55710285],4.4593724357210185,[-0.55401251 -1.97028543 -4.56376007  5.34806881]
59,[1.],4.14111525765676,[-1.38932866 -0.76829479 -3.79667506  6.53720502]
60,[-0.97894298],2.6463207119884564,[-2.03024026  0.46648279 -2.53511183  5.546395  ]
61,[-1.],2.444810666658712,[-2.39283788  1.43023765 -1.10689194  4.18234836]
62,[-0.40996538],3.381372488536293,[-2.47989574  2.18097709  0.24173908  3.33059153]
63,[0.70522307],4.694609720252832,[-2.30438286  2.76925699  1.49787407  2.48540832]
64,[-1.],4.9476887434095405,[-1.87924463  3.1160829   2.74670728  0.93638894]
65,[0.7105985],4.0974035676090885,[-1.21223643 -3.11449646  3.91644013 -0.39478831]
66,[-0.12871682],3.89967295050652,[-0.33051978  2.96167021  4.77257768 -1.59806619]
67,[-0.48202286],4.298760517024756,[ 0.62131732  2.5577552   4.54254144 -2.3357837 ]
68,[-1.],3.2899235172896235,[ 1.42613787  2.06639224  3.4267201  -2.43922898]
69,[-1.],1.452274717058215,[ 1.98823327  1.63184715  2.22191799 -1.80923306]
70,[-0.53871802],0.499691996320173,[ 2.32680232  1.37839934  1.20415839 -0.69175465]
71,[1.],0.21962954119679667,[2.46896395 1.40125884 0.24838687 0.92169518]
72,[0.03274583],0.2225256140926117,[ 2.44456894  1.71953268 -0.47578058  2.2513839 ]
73,[-1.],0.506968826118567,[ 2.28889793  2.27449871 -1.09429873  3.29676841]
74,[-1.],1.4246857996576106,[ 1.99237275  3.04037465 -1.93257674  4.38536912]
75,[-0.2027823],3.631720725809411,[ 1.48261517 -2.21244189 -3.22538022  6.07493935]
76,[1.],8.02791113388644,[ 0.66374266 -0.67003306 -5.01225865  9.56810983]
77,[1.],14.34646094214044,[-0.37537576  1.26803794 -4.91882003  8.6731572 ]
78,[1.],12.657307697328578,[-1.25395824  2.69900203 -3.8789278   5.9394559 ]
79,[-0.19893729],5.938895688477754,[-1.90717439 -2.56426313 -2.65374621  4.39544474]
80,[0.10744059],2.0486282238249345,[-2.3358454  -1.80135981 -1.68986267  3.24032443]
