,action,cost,state
0,[2.],2.4714011002723395,[1.62329633 1.05      ]
1,[0.85314083],2.746068813862593,[1.71964322 1.92693777]
2,[0.86077526],3.329222637914017,[1.85953127 2.79776111]
3,[2.],4.244603271173463,[2.05036701 3.81671475]
4,[1.1654822],5.662094368499222,[2.2832136 4.6569319]
5,[1.1885566],7.383178498479471,[2.55335377 5.40280339]
6,[2.],9.442643936409644,[2.85930257 6.11897597]
7,[1.02104474],11.920840420930114,[3.18335505 6.48104954]
8,[1.09101065],13.810538255534741,[3.51402447 6.61338845]
9,[1.17461733],12.043322140730208,[3.83985796 6.51666984]
10,[2.],10.220547092524148,[4.15658308 6.33450238]
11,[0.28452891],8.535110015953547,[4.44358684 5.74007509]
12,[1.11975461],6.68022258407462,[4.70283539 5.184971  ]
13,[1.17309441],5.187274445563827,[4.93338386 4.61096938]
14,[1.88454303],3.951619327612082,[5.1414784  4.16189095]
15,[-0.37008117],3.035765240663467,[5.31269691 3.42437005]
16,[1.50934005],2.1167568675842126,[5.46429189 3.03189977]
17,[-0.00713023],1.5898280967435692,[5.58844376 2.48303741]
18,[1.04366699],1.1003025278670135,[5.69641613 2.15944727]
19,[2.],0.8146193217968537,[5.79862574 2.04419214]
20,[-1.14512959],0.6539814529292495,[5.87477867 1.5230587 ]
21,[0.2110799],0.3988113154518148,[5.93762167 1.25686004]
22,[-1.01065024],0.27840535680015227,[5.98018253 0.85121722]
23,[1.69231075],0.16713167281263208,[6.02424619 0.88127319]
24,[-0.47371099],0.14493811048097446,[6.05515495 0.61817516]
25,[0.33676835],0.09032530897110762,[6.08011225 0.49914593]
26,[2.],0.07015333366044395,[6.11250654 0.64788579]
27,[-0.49967125],0.0713565133168618,[6.13478387 0.44554663]
28,[0.76796955],0.042463944068053934,[6.15727632 0.44984906]
29,[0.56047561],0.03640362338650207,[6.17926322 0.43973797]
30,[-0.51998967],0.030407137716040998,[6.19346013 0.28393817]
31,[1.02446423],0.017162223161459038,[6.21198034 0.37040417]
32,[-1.32635486],0.020549290315093154,[6.21788495 0.11809233]
33,[0.19815541],0.005697981794633924,[6.22282871 0.09887518]
34,[0.09964177],0.004630477224375779,[6.22625778 0.06858147]
35,[-0.01560909],0.003711328315405939,[6.22743616 0.02356753]
36,[2.],0.007163510126882044,[6.24152503 0.28177732]
37,[0.13782597],0.009694420820358205,[6.25508578 0.27121504]
38,[-0.90161194],0.008958247601702503,[6.26083085 0.11490138]
39,[1.34089083],0.0036179428077097774,[6.27579438 0.29927056]
40,[-1.70843691],0.011929669301105405,[6.27766747 0.03746187]
41,[-0.17369121],0.00020095436465708015,[6.27803096 0.00726984]
42,[0.60837157],0.0004019682937071733,[6.28276395 0.09465983]
43,[-1.01733126],0.001931188766257583,[ 6.27985116 -0.05825587]
44,[1.04934717],0.001451620707538698,[6.28468344 0.09664559]
45,[-0.38534964],0.001084775832018374,[6.28668178 0.03996675]
46,[0.97586005],0.0011242622118571128,[6.29613018 0.1889681 ]
47,[1.26267294],0.005332807022683716,[6.31553405 0.38807743]
48,[-2.],0.020106850242739945,[6.32115079 0.11233475]
49,[-2.],0.006703287645315207,[ 6.31319089 -0.15919797]
50,[-2.],0.007434734571476372,[ 6.29135603 -0.43669716]
51,[-0.27331415],0.01921190241952745,[ 6.26777772 -0.47156631]
52,[1.48137333],0.024669338859237493,[ 6.25473194 -0.26091554]
53,[0.8846548],0.008399900057381301,[ 6.24725422 -0.14955447]
54,[-0.4671624],0.003745937665781831,[ 6.23492565 -0.24657134]
55,[0.98279539],0.009374623942165237,[ 6.22815901 -0.13533273]
56,[0.66989002],0.005308140282596712,[ 6.22435411 -0.07609812]
57,[1.09340999],0.005235747785322058,[6.22654488 0.04381542]
58,[0.19762447],0.0034391725946388728,[6.22809495 0.03100148]
59,[0.35380455],0.0032562338860256763,[6.23023372 0.0427753 ]
60,[0.69617983],0.0034715096759809086,[6.23560908 0.10750714]
61,[-0.20190677],0.003460042601776526,[6.2376867  0.04155241]
62,[0.8047977],0.0028904832149213838,[6.24409469 0.12815988]
63,[0.82982413],0.0038591798516738837,[6.25526084 0.223323  ]
64,[1.63029768],0.008424962605629027,[6.27760719 0.44692702]
65,[-2.],0.024005491699431513,[6.28474436 0.14274346]
66,[-1.83212095],0.005396667290686065,[ 6.27819909 -0.13090539]
67,[-2.],0.005738484548218527,[ 6.25646684 -0.43464504]
68,[0.00152253],0.019605509658606725,[ 6.23374419 -0.45445312]
69,[1.6809076],0.025922639049819413,[ 6.22177505 -0.23938272]
70,[-0.20157858],0.00954226230788074,[ 6.20599264 -0.31564826]
71,[1.50469997],0.018186212566754047,[ 6.19860362 -0.14778029]
72,[1.20037739],0.010778868515769036,[ 6.19704941 -0.03108433]
73,[0.5836999],0.007856722571070469,[ 6.19664684 -0.00805142]
74,[0.58949533],0.007842894376198976,[6.19742434 0.01555001]
75,[1.43283739],0.009432147484185962,[6.20573602 0.1662337 ]
76,[-2.],0.012761756394866727,[ 6.19614626 -0.19179521]
77,[0.50470824],0.011509066117563912,[ 6.18708197 -0.18128586]
78,[1.28487162],0.014173203302642727,[ 6.18405588 -0.06052172]
79,[1.24520207],0.011743459165151026,[6.18665754 0.05203322]
80,[2.],0.01358835497360024,[6.20064503 0.27974977]
81,[0.34427463],0.014757415600848305,[6.21412283 0.26955603]
82,[0.92739495],0.012895731937561022,[6.23196831 0.35690958]
83,[0.18722461],0.015396678348233115,[6.24929818 0.34659731]
84,[0.17122824],0.013190626475705432,[6.26664173 0.34687107]
85,[-2.],0.016305643548893536,[6.26836493 0.03446395]
86,[-1.38151052],0.0022469913372639176,[ 6.25917105 -0.18387751]
87,[1.67785445],0.006772973758532469,[6.26166064 0.0497917 ]
88,[-2.],0.004711232766181347,[ 6.24834311 -0.26635056]
89,[1.09736464],0.009512449801687351,[ 6.2419495  -0.12787222]
90,[-0.18341848],0.003369164792449353,[ 6.23263434 -0.18630309]
91,[2.],0.01002628391098257,[6.23642434 0.07579984]
92,[-2.],0.006761149981790441,[ 6.22346143 -0.25925811]
