,action,cost,state
0,[-2.],2.4714011002723395,[1.59329633 0.45      ]
1,[-0.91936991],2.5596884260093193,[1.64639156 1.06190468]
2,[-0.55813768],2.8236808432234834,[1.73269366 1.72604206]
3,[0.36125877],3.3002799578077244,[1.85871483 2.52042329]
4,[0.43677209],4.090264939683629,[2.02396817 3.30506686]
5,[0.03950024],5.188795415008754,[2.22323263 3.9852891 ]
6,[0.9858979],6.531988223854473,[2.45968908 4.72912905]
7,[0.89114186],8.287330653505284,[2.7264643  5.33550437]
8,[0.81839333],10.28103801592859,[3.01450149 5.76074391]
9,[0.91876803],12.406680419575963,[3.31418255 5.99362109]
10,[1.41369791],12.409325310903265,[3.6180263  6.07687502]
11,[1.00013088],10.79691381061042,[3.91217305 5.88293498]
12,[1.06383855],9.083723284196799,[4.18817789 5.52009692]
13,[1.27889887],7.437838644385461,[4.44131001 5.06264243]
14,[1.77815081],5.958701254403323,[4.67164767 4.60675315]
15,[1.94486292],4.7230534984652435,[4.87910292 4.14910495]
16,[1.87421409],3.6964672160319267,[5.06363469 3.69063552]
17,[1.8428641],2.852778896038041,[5.22677752 3.26285651]
18,[2.],2.1846206713298852,[5.37227308 2.90991121]
19,[1.91390143],1.680182429922399,[5.50249553 2.60444896]
20,[1.46004881],1.2899237124667127,[5.61727698 2.29562907]
21,[2.],0.974425178121034,[5.72389192 2.13229883]
22,[0.99119095],0.7684613766249999,[5.81804377 1.88303693]
23,[0.93165503],0.57180743921773,[5.90236243 1.68637321]
24,[0.78164482],0.430022491530144,[5.97860526 1.52485654]
25,[0.12908263],0.3253044157192508,[6.04457023 1.3192995 ]
26,[0.58690508],0.2313367283154903,[6.1060736  1.23006739]
27,[-1.43896888],0.18474576494782144,[6.15017768 0.88208165]
28,[-0.39020266],0.09565009019694945,[6.18638216 0.72408941]
29,[0.7239519],0.062325503736620956,[6.22439181 0.76019317]
30,[0.30840944],0.06134115654337873,[6.26251106 0.76238486]
31,[-0.72628784],0.0590779866817711,[6.29440791 0.63793711]
32,[-0.33223123],0.040932699449046685,[6.32423387 0.5965192 ]
33,[-1.02863087],0.03832658150598604,[6.34788399 0.47300235]
34,[-1.59794428],0.029112467388423807,[6.36197403 0.28180087]
35,[-0.75214383],0.014714556651116418,[6.37337452 0.22800972]
36,[-0.35841964],0.013461401894695224,[6.38546437 0.24179702]
37,[-0.63671815],0.016712996620176286,[6.39660762 0.22286492]
38,[-0.13468405],0.017849637283128866,[6.41098495 0.28754677]
39,[-0.70357457],0.025096081662203392,[6.42486494 0.27759962]
40,[-0.97709178],0.02873398033949685,[6.43671196 0.23694044]
41,[-0.77676007],0.0297878656425199,[6.44846794 0.23511961]
42,[-1.11154831],0.034082010825585325,[6.45805722 0.1917857 ]
43,[-1.25455298],0.03583226570176595,[6.46476169 0.13408926]
44,[-1.4351836],0.03682772637688336,[6.46747403 0.05424692]
45,[-1.87072648],0.037756224465897825,[ 6.4630277  -0.08892654]
46,[-0.35696029],0.03326150165936934,[ 6.46261197 -0.0083147 ]
47,[-0.44491033],0.03239878590394295,[6.46555186 0.05879785]
48,[-2.],0.03760327926449675,[ 6.46029266 -0.1051841 ]
49,[-0.3707312],0.032610824674586134,[ 6.45885983 -0.0286566 ]
50,[-0.18824075],0.030979091687455346,[6.46256915 0.07418653]
51,[-0.95576036],0.03364240628127056,[6.46580115 0.06463998]
52,[-0.86447526],0.034513697082703625,[6.46935968 0.07117059]
53,[-0.51225348],0.03542982683668567,[6.47601759 0.13315813]
54,[-0.85582221],0.03968982906247841,[6.48344331 0.14851438]
55,[-1.44414585],0.044394476091373786,[6.48749751 0.08108414]
56,[-0.76371074],0.04298419592082196,[6.49343241 0.11869782]
57,[-1.25739136],0.04719379255041311,[6.49776317 0.08661529]
58,[-0.76368973],0.04737710191061969,[6.50435132 0.13176307]
59,[-0.78157516],0.05126141711017501,[6.51330394 0.17905234]
60,[-1.37397924],0.05804837810834886,[6.5205052  0.14402522]
61,[-1.01336558],0.0594219685186248,[6.52892241 0.16834425]
62,[-1.47535609],0.06539738000479536,[6.53539713 0.12949436]
63,[-1.06305529],0.06641776982145292,[6.54325693 0.15719587]
64,[-1.71687974],0.07305597703277092,[6.54788324 0.09252624]
65,[-1.12604905],0.0721890911181135,[6.55387485 0.11983218]
66,[-1.68255963],0.07753980846681487,[6.55727461 0.06799518]
67,[-1.53294931],0.0779372112631702,[6.55932738 0.04105554]
68,[-1.52730908],0.0787556742409324,[6.56014956 0.01644362]
69,[-1.17486176],0.07811653838592802,[6.56241416 0.045292  ]
70,[-1.30783835],0.0798843315207241,[6.56520552 0.05582709]
71,[-1.70554674],0.08275595494633547,[6.56564139 0.00871754]
72,[-1.46154956],0.08192516777161782,[ 6.56556747e+00 -1.47845802e-03]
73,[-1.25058033],0.0813038563647752,[6.56656336 0.01991768]
74,[-1.30198405],0.08203795216135909,[6.56827938 0.03432049]
75,[-1.3914456],0.08333254094176028,[6.57010635 0.03653945]
76,[-1.46423651],0.08460118808880139,[6.57156407 0.02915434]
77,[-1.09995216],0.08445720291210217,[6.57543708 0.07746024]
78,[-1.37674946],0.08790654780163851,[6.57978857 0.08702976]
79,[-1.29524558],0.09040857451562093,[6.58538597 0.11194803]
80,[-1.69087606],0.0954375396866525,[6.58946262 0.08153302]
81,[-1.66505237],0.09724295683873964,[6.59235805 0.05790864]
82,[-1.63241904],0.09858792081620601,[6.5944205  0.04124882]
83,[-1.35831639],0.09888251238395177,[6.59777937 0.06717739]
84,[-1.32903909],0.10118704644457659,[6.60277408 0.09989439]
85,[-1.54498709],0.10552186061188912,[6.60796301 0.10377846]
86,[-1.90422821],0.11018363681431113,[6.6108364  0.05746782]
87,[-2.],0.11168549277557345,[ 6.61077804e+00 -1.16720412e-03]
88,[-1.35087163],0.10914198799974915,[6.61265432 0.03752559]
89,[-1.2438345],0.1102377701728035,[6.61733461 0.09360589]
90,[-1.43301909],0.11458550825411778,[6.62356598 0.12462726]
91,[-2.],0.12141219500104349,[6.62731656 0.07501172]
92,[-2.],0.12298899630899751,[6.62871886 0.02804597]
93,[-2.],0.1234720939947267,[ 6.62782236 -0.01792997]
94,[-1.83168681],0.12216192430447571,[ 6.62585778 -0.03929167]
95,[-2.],0.12157880581286093,[ 6.6214934  -0.08728764]
96,[-1.84306146],0.11861115176282272,[ 6.61575199 -0.11482819]
97,[-1.50317742],0.11417869001380591,[ 6.61097938 -0.09545219]
98,[-1.5930641],0.1108979177042367,[ 6.60633211 -0.0929453 ]
99,[-1.53038045],0.10762980488768893,[ 6.6021152  -0.08433833]
100,[-1.46257336],0.10456669017132779,[ 6.59868713 -0.06856138]
101,[-1.35055224],0.10183545591572601,[ 6.59676592 -0.03842405]
102,[-1.40347086],0.10045017467095696,[ 6.59588619 -0.01759472]
103,[-1.256135],0.09939067367101723,[6.59712155 0.02470728]
104,[-1.73361219],0.10162242221552661,[ 6.59693501e+00 -3.73088903e-03]
105,[-2.],0.10244026664929864,[ 6.59332199 -0.0722603 ]
106,[-1.18004527],0.09809942573415659,[ 6.59230322 -0.02037549]
107,[-1.47195718],0.09776205696489795,[ 6.59165296 -0.01300521]
108,[-1.25822325],0.09675233073600538,[6.59295098 0.02596053]
109,[-1.66917425],0.09880831225466981,[6.59316153e+00 4.21099717e-03]
110,[-1.37136423],0.09796767432465285,[6.5945257  0.02728336]
111,[-1.45088354],0.09911234270761872,[6.5964958  0.03940198]
112,[-1.29710137],0.10000118906491152,[6.6002955  0.07599401]
113,[-1.67792962],0.10395183217053225,[6.60320406 0.05817118]
114,[-1.43779295],0.10481763966566258,[6.60712609 0.07844051]
115,[-1.83570204],0.10892272137164877,[6.60921678 0.04181383]
116,[-1.33391163],0.10825067932763231,[6.61331386 0.08194165]
117,[-1.24900436],0.11121631651016595,[6.62019958 0.13771448]
118,[-1.48566014],0.11768233635563131,[6.62834301 0.16286856]
119,[-2.],0.12578645774709835,[6.63417438 0.11662737]
120,[-1.51083425],0.12683614403088883,[6.641568  0.1478723]
121,[-1.99224926],0.1345938298538501,[6.64717325 0.11210501]
122,[-1.77856846],0.13690727857018642,[6.65278937 0.11232253]
123,[-2.],0.14186880016282388,[6.65695223 0.08325723]
124,[-1.5659848],0.14284720051059535,[6.66306239 0.12220316]
125,[-1.98168607],0.14972704039786622,[6.66821514 0.10305499]
126,[-1.69059975],0.15216813385294906,[6.6747729  0.13115512]
127,[-2.],0.15906100726213537,[6.68064276 0.11739735]
128,[-1.66688641],0.1621291548528989,[6.68852631 0.15767083]
129,[-2.],0.1707873346219202,[6.6961973  0.15341994]
130,[-1.69175041],0.17579469632979733,[6.70623154 0.20068479]
131,[-1.9440573],0.186774914828321,[6.7170806  0.21698123]
132,[-1.49978616],0.19522257251110633,[6.73244658 0.30731954]
133,[-1.59410866],0.2138214049973062,[6.752143   0.39392842]
134,[-1.46894512],0.23759707929930257,[6.77777071 0.51255421]
135,[-2.],0.2748859058636661,[6.80619843 0.5685543 ]
136,[-1.05595255],0.3069831594474997,[6.84543748 0.78478096]
137,[-0.79037495],0.37834030924811674,[6.8987397  1.06604448]
138,[-1.87042985],0.4960508004062306,[6.95966662 1.21853843]
139,[-0.52480194],0.6063859766412922,[7.04013452 1.60935797]
140,[-0.64446842],0.8323907568701465,[7.14152041 2.0277179 ]
141,[-0.23017793],1.1479561250435288,[7.2695583  2.56075766]
142,[-1.21270913],1.6301503206348145,[7.419777   3.00437408]
143,[-1.28528357],2.196118994209063,[7.59437626 3.49198524]
144,[-1.3434932],2.940422792024861,[7.79514275 4.01532978]
145,[-0.46422038],3.8985181406708,[8.02986269 4.69439884]
146,[-0.24810689],5.254681500404229,[8.29964331 5.39561237]
147,[0.3313903],6.977476000259434,[8.60574657 6.12206515]
148,[0.93963792],9.1431419160902,[8.94629029 6.81087435]
149,[0.72130839],11.731449369966686,[9.30951021 7.26439852]
