,action,cost,state
0,[0.75202209],9.870169938305771,[3.14723282 0.11280331]
1,[0.74018443],9.836018338417212,[3.15821286 0.21960088]
2,[0.06004604],9.770278836898806,[3.16902002 0.2161432 ]
3,[1.67171226],9.705491827874205,[3.19133663 0.44633209]
4,[0.83666966],9.580149508301883,[3.21806362 0.53453994]
5,[2.],9.427544224696385,[3.25692575 0.7772426 ]
6,[2.],9.222657486790377,[3.30647247 0.99093441]
7,[1.23875684],8.960548905627622,[3.35915485 1.0536476 ]
8,[1.69328533],8.663838628658903,[3.4164425  1.14575295]
9,[1.97613721],8.35339441105334,[3.47837359 1.23862171]
10,[1.74655492],8.02343761158535,[3.54101194 1.25276701]
11,[1.29984719],7.678146908526049,[3.59881601 1.15608154]
12,[1.88420284],7.343041170698396,[3.65419692 1.10761818]
13,[2.],7.038261723572427,[3.70618602 1.03978184]
14,[2.],6.753039976674807,[3.75310989 0.93847759]
15,[2.],6.49335561043873,[3.79350463 0.80789479]
16,[1.1650074],6.265136494027883,[3.8198854  0.52761535]
17,[0.83485839],6.096381208258148,[3.82899768 0.18224566]
18,[-0.72614614],6.0268855216992625,[ 3.80886886 -0.40257652]
19,[-0.06687741],6.138453144399769,[ 3.76503163 -0.87674467]
20,[-2.],6.42196608683355,[ 3.68430074 -1.61461764]
21,[-1.69560099],7.017775050041149,[ 3.57148572 -2.25630043]
22,[-1.6088725],7.864992273612069,[ 3.43097515 -2.81021151]
23,[-1.47638804],8.927011392549762,[ 3.26869064 -3.24569005]
24,[-1.03029921],10.141689979021937,[ 3.09392554 -3.49530199]
25,[-2.],10.798088876441183,[ 2.90594728 -3.7595652 ]
26,[-1.54269428],9.86034257429725,[ 2.71515396 -3.81586641]
27,[-1.5413451],8.830520442219145,[ 2.52831172 -3.73684489]
28,[-1.78743022],7.7919560303440685,[ 2.34964701 -3.57329423]
29,[-1.55418925],6.800099734951326,[ 2.18601543 -3.2726316 ]
30,[-1.57611322],5.852159345051733,[ 2.04118726 -2.89656332]
31,[-2.],5.009453347686383,[ 1.91478627 -2.52801994]
32,[-1.27494648],4.3071204137778425,[ 1.81412629 -2.01319948]
33,[-0.7116797],3.6968579051223673,[ 1.74452401 -1.39204565]
34,[-0.55047235],3.2374461462897544,[ 1.70772871 -0.73590606]
35,[-1.15265231],2.9718217123018307,[ 1.69943749 -0.16582435]
36,[-0.56688946],2.8911589112771154,[1.72408474 0.49294508]
37,[-0.15254038],2.996790950719612,[1.78464823 1.21126976]
38,[-0.29718808],3.331775067627485,[1.87962858 1.89960707]
39,[-0.00389565],3.8938543260496714,[2.01030556 2.61353958]
40,[0.24573858],4.72444775474478,[2.1767616  3.32912081]
41,[1.88828165],5.850161219789514,[2.38820298 4.22882758]
42,[1.53499341],7.494167961798601,[2.63681113 4.97216287]
43,[2.],9.429013265512722,[2.91855488 5.63487504]
44,[1.7028592],11.696043966603986,[3.22136482 6.05619879]
45,[1.3760819],13.044392700456203,[3.53150709 6.20284539]
46,[1.15575749],11.42059790220584,[3.83606344 6.09112706]
47,[1.90674092],9.702223985560359,[4.13092114 5.89715404]
48,[1.28689641],8.111539715193306,[4.40409342 5.46344549]
49,[2.],6.519910002401147,[4.65653374 5.04880639]
50,[1.82969924],5.198387731346374,[4.88525528 4.5744309 ]
51,[1.75812758],4.049841177695286,[5.09022169 4.09932819]
52,[1.30741909],3.105320700185276,[5.27013875 3.5983413 ]
53,[1.50673226],2.323339568581414,[5.4295395  3.18801495]
54,[-0.01759693],1.7450553997186427,[5.56054521 2.62011422]
55,[0.33920829],1.208823622464951,[5.66929372 2.17497006]
56,[0.8411781],0.8506199423210138,[5.76274907 1.86910714]
57,[0.1321761],0.6202274939414062,[5.83854855 1.51598956]
58,[2.],0.4315242786464492,[5.91321815 1.49339207]
59,[0.11548642],0.3599110183959886,[5.97519448 1.23952643]
60,[0.14329812],0.24852146266787245,[6.02687761 1.03366268]
61,[0.60157359],0.17290137944419035,[6.0735659  0.93376576]
62,[0.39995049],0.13129210697130106,[6.11545053 0.83769259]
63,[1.17484761],0.09968811129909304,[6.15988591 0.88870772]
64,[-0.43029546],0.09436803622836415,[6.19648206 0.73192299]
65,[-0.77457114],0.061688539537577976,[6.22402163 0.55079133]
66,[-0.96885413],0.03477612810095655,[6.24207745 0.36111634]
67,[-1.40827448],0.016713594062057795,[6.24803009 0.11905295]
68,[-0.64111253],0.0030642747801010147,[ 6.24785635e+00 -3.47490698e-03]
69,[1.05973517],0.0023723814109883057,[6.25430606 0.12899416]
70,[-0.77871833],0.003104362675662313,[ 6.25383256 -0.00947002]
71,[0.45549854],0.0010780310342381697,[6.25567472 0.03684336]
72,[0.19009298],0.0009287108548138687,[6.25791107 0.04472698]
73,[0.51838158],0.0011075566117980805,[6.2630876  0.10353056]
74,[-0.35514192],0.0016019011886960594,[6.26484695 0.035187  ]
75,[0.63447709],0.0008626689911286879,[6.27067723 0.11660557]
76,[-0.50065669],0.001766795007012594,[6.27228354 0.03212625]
77,[1.69125384],0.0030823976227911318,[6.28616545 0.27763817]
78,[0.11390544],0.0077301507854944185,[6.3010134  0.29695909]
79,[-0.77136714],0.009731318210043102,[6.31074462 0.19462438]
80,[-0.57808749],0.004881565972335433,[6.31717353 0.12857813]
81,[0.53300227],0.003092524172272163,[6.32887427 0.23401473]
82,[-0.5543427],0.007871066060803948,[6.33813017 0.18511812]
83,[-0.74293653],0.006997764787591382,[6.34387345 0.11486556]
84,[-0.88366326],0.005783321133814109,[6.34526366 0.02780424]
85,[-0.38380064],0.004078332717938211,[6.34610181 0.01676301]
86,[-0.50605541],0.004242678673859738,[ 6.34550236 -0.01198904]
87,[-0.60642572],0.004265541078296923,[ 6.34269009 -0.05624536]
88,[0.16255903],0.0038835990109293153,[6.34332713 0.01274076]
89,[-0.82758685],0.004318171672133491,[ 6.34001123 -0.06631809]
90,[0.62432607],0.004058777062449637,[6.34350759 0.06992733]
91,[-0.04289053],0.004129600893925948,[6.34894299 0.10870803]
92,[0.07303787],0.0055111515518508425,[6.35739032 0.16894644]
93,[-1.02267341],0.009406534313650046,[6.36094772 0.07114813]
94,[-0.39698979],0.006710799761170555,[6.36444086 0.06986271]
95,[-0.63921099],0.0074991350532094036,[6.36618364 0.03485568]
96,[-0.93180998],0.007878485367297851,[ 6.36404672 -0.04273851]
97,[-0.57555658],0.00705249098429054,[ 6.36062212 -0.068492  ]
98,[0.03342149],0.006466691958764495,[ 6.36034916e+00 -5.45919811e-03]
99,[-0.31227479],0.006054755557797746,[6.36062491e+00 5.51505639e-03]
100,[-1.29200152],0.007669201582765828,[ 6.35411173 -0.1302635 ]
101,[-0.67777574],0.007186796087422683,[ 6.34517275 -0.17877963]
102,[0.52365921],0.007312878102908433,[ 6.34248426 -0.05376993]
103,[0.03703059],0.0038068572295863355,[ 6.3422959e+00 -3.7671925e-03]
104,[0.00318455],0.0034954911385792677,[6.34434678 0.04101762]
105,[-0.26672577],0.003980112651686532,[6.34668934 0.04685126]
106,[0.16033306],0.004277973105368953,[6.3526142  0.11849724]
107,[-0.81296595],0.006885444869462245,[6.35504331 0.0485822 ]
108,[0.18987112],0.005435647049346607,[6.36158881 0.13091   ]
109,[-0.82217561],0.008536825331303644,[6.36490512 0.06632606]
110,[-1.04406068],0.008208104599738636,[ 6.36345205 -0.02906138]
111,[-0.08536504],0.00653449316116809,[6.36436551 0.0182693 ]
112,[0.26380804],0.006693197181405652,[6.37029845 0.11865881]
113,[-1.12401202],0.010260094524225273,[6.37106392 0.01530926]
114,[-1.06396172],0.008878101843390197,[ 6.36714087 -0.07846084]
115,[0.17526973],0.007694867052397096,[6.36767699 0.01072235]
116,[0.01014844],0.007150444701161304,[6.37145389 0.07553801]
117,[-0.87317787],0.009124381959925461,[6.37198773 0.01067684]
118,[-1.15108348],0.009222263832166023,[ 6.36721417 -0.09547136]
119,[0.53548092],0.008259067161076205,[6.36960408 0.04779828]
120,[-0.82089553],0.008370541461731012,[ 6.36907395 -0.01060261]
121,[-0.91471238],0.00822479927111546,[ 6.36490034 -0.08347216]
122,[-0.31451829],0.0074730288136676745,[ 6.36142875 -0.06943181]
123,[-0.06960293],0.006608958793620655,[ 6.36036628 -0.02124952]
124,[-0.43599482],0.006192147635189345,[ 6.35892525 -0.02882047]
125,[0.43220639],0.006006403619281052,[6.36356331 0.09276115]
126,[-0.53780411],0.007610319752178104,[6.36717877 0.07230915]
127,[-0.27815255],0.007655131473390353,[6.37185413 0.09350731]
128,[-0.1310064],0.008753685157242754,[6.37886768 0.14027087]
129,[-0.59327073],0.011474677548260639,[6.38501431 0.12293259]
130,[-1.09478442],0.01307893992840461,[6.38676204 0.03495475]
131,[-0.6755818],0.0113067345548086,[6.3873201  0.01116121]
132,[-0.94312625],0.011746000328674115,[ 6.38470272 -0.05234771]
133,[-1.45142924],0.012686459932490053,[ 6.37499998 -0.19405474]
134,[0.22284403],0.01224531823708344,[ 6.37040679 -0.09186384]
135,[-0.14666994],0.008472995597815612,[ 6.36798023 -0.04853113]
136,[0.04395172],0.007427638273268252,[6.36905931 0.02158164]
137,[-1.38136848],0.00932910076987161,[ 6.36299445 -0.12129726]
138,[0.40357642],0.008003676002033286,[ 6.36294608e+00 -9.67459371e-04]
139,[0.16034777],0.006387585716428416,[6.36708817 0.08284188]
140,[0.344729],0.007844806618928406,[6.3769584  0.19740457]
141,[-1.07787339],0.013852060723523796,[6.38225592 0.10595036]
142,[-1.11355775],0.012177544806503618,[6.38291083 0.01309816]
143,[0.01826245],0.009962669096380527,[6.38743622 0.09050776]
144,[-0.39703485],0.011845054029131838,[6.39288617 0.10899916]
145,[-1.16110883],0.014570535601226875,[6.39373335 0.01694357]
146,[-0.12404509],0.012264965867100772,[6.39778731 0.08107907]
147,[-0.25653606],0.013856810268318105,[6.40420541 0.12836214]
148,[-1.21511251],0.017770048094641173,[6.40603736 0.03663895]
149,[-1.20506439],0.016679048213975388,[ 6.4034267  -0.05221327]
