,action,cost,state
0,[0.120543],1.4530615877941207e-05,[0.00090407 0.01808145]
1,[0.98835292],0.0010103527302569846,[0.00925469 0.16701244]
2,[1.37523775],0.004766243864960958,[0.02826665 0.38023903]
3,[0.36337285],0.015389214941423998,[0.05106375 0.45594212]
4,[-1.61986569],0.026019793039942486,[0.06362592 0.25124344]
5,[-1.03624844],0.011434395406917292,[0.07080059 0.14349342]
6,[0.03067651],0.007072701503434106,[0.08085814 0.20115099]
7,[-2.],0.01458421175436727,[ 0.07894457 -0.03827146]
8,[-0.10320709],0.006389367542192226,[0.07921429 0.00539443]
9,[0.25496021],0.006342818887557789,[0.08436365 0.10298706]
10,[-1.50991338],0.01045769670477705,[ 0.08134853 -0.06030224]
11,[0.45398669],0.00718732390717805,[0.08478553 0.0687399 ]
12,[0.22173554],0.007710269920810339,[0.09306119 0.16551322]
13,[-1.04732959],0.012496746799327243,[0.09696664 0.07810897]
14,[-0.27791411],0.010089866328302662,[0.10241828 0.10903292]
15,[-0.0780184],0.01168440958274544,[0.11111877 0.17400965]
16,[-2.],0.019375316335917426,[ 0.10897763 -0.04282267]
17,[-0.22461598],0.01210995504921373,[0.10923046 0.00505648]
18,[-0.02206896],0.011934336663288232,[0.11340577 0.08350617]
19,[-0.1887209],0.013593811256973322,[0.12040927 0.14007016]
20,[-0.42585244],0.016641708511674725,[0.12872333 0.16628119]
21,[-0.6314662],0.01973338958145962,[0.1371152  0.16783737]
22,[-1.49449365],0.02385102806123425,[0.13942409 0.0461778 ]
23,[-0.59287825],0.020003820810789972,[0.14249788 0.06147567]
24,[-0.0493847],0.020686009107654977,[0.15052688 0.16058005]
25,[-0.51549478],0.02550267111119966,[0.16031313 0.19572514]
26,[-0.99825097],0.030527639262153853,[0.16859853 0.165708  ]
27,[-0.79330567],0.031800713758784724,[0.17722668 0.17256284]
28,[-2.],0.0383870880431578,[0.17746608 0.00478811]
29,[-1.36013964],0.03334648273346274,[ 0.17412454 -0.06683081]
30,[-0.81749973],0.03143429749098013,[ 0.17114848 -0.05952129]
31,[-0.96398763],0.030575351686254575,[ 0.16732929 -0.07638381]
