,action,cost,state
0,[-1.06789093],9.870744792124933,[ 3.13358347 -0.16018364]
1,[-0.9176018],9.822753246539992,[ 3.11899262 -0.29181709]
2,[-0.83221124],9.737323243227165,[ 3.09900761 -0.39970019]
3,[-1.68760702],9.622672194513841,[ 3.067962   -0.62091211]
4,[-2.],9.45494403172366,[ 3.02467505 -0.86573901]
5,[-2.],9.227609571701336,[ 2.97076253 -1.07825045]
6,[-2.],8.94569240858297,[ 2.90822502 -1.25075011]
7,[-2.],8.618210372707914,[ 2.83935959 -1.37730873]
8,[-2.],8.25566079897051,[ 2.76665613 -1.45406913]
9,[-2.],7.869817848014791,[ 2.69268568 -1.47940904]
10,[-2.],7.473421272684352,[ 2.61998952 -1.45392324]
11,[-2.],7.079734344819961,[ 2.55097851 -1.38022019]
12,[-2.],6.701992119988671,[ 2.48785017 -1.26256676]
13,[-2.],6.352805945025414,[ 2.43252789 -1.10644564]
14,[-2.],6.0436141149718745,[ 2.38662276 -0.91810246]
15,[-2.],5.784259427916776,[ 2.35141514 -0.70415241]
16,[-2.],5.582736236015818,[ 2.32785046 -0.47129376]
17,[-1.50750965],5.4433721074065105,[ 2.32023678 -0.15227345]
18,[-1.5066922],5.388087568895501,[2.32877555 0.17077534]
19,[-0.48953484],5.426351625917601,[2.36087631 0.64201513]
20,[0.86262713],5.615699399619803,[2.42583883 1.29925057]
21,[1.4304411],6.055545417771182,[2.52613666 2.00595656]
22,[0.21504914],6.783798857602479,[2.64969727 2.47121211]
23,[2.],7.635584543573222,[2.80596903 3.12543516]
24,[2.],8.854296673731694,[2.98959171 3.67245371]
25,[2.],10.29035023271739,[3.19389251 4.08601594]
26,[1.16546271],11.214640922835207,[3.40497393 4.22162834]
27,[2.],10.070315335317586,[3.62129234 4.32636831]
28,[2.],8.961420434872249,[3.83530403 4.28023372]
29,[2.],7.828162831796713,[4.04033839 4.10068734]
30,[2.],6.715925941154752,[4.23102726 3.81377737]
31,[2.],5.669842418807529,[4.40347743 3.4490034 ]
32,[2.],4.726864138033646,[4.55520266 3.03450462]
33,[2.],3.910745841654699,[4.68489021 2.59375088]
34,[2.],3.2313015874694258,[4.79209193 2.14403443]
35,[2.],2.687047825162025,[4.8769127  1.69641538]
36,[2.],2.2693851639987908,[4.93973985 1.25654303]
37,[1.17513407],1.9641166741898652,[4.9748455  0.70211295]
38,[1.10719855],1.7622752057766446,[4.9820393  0.14387607]
39,[0.93260629],1.6959207165955803,[ 4.96008275 -0.43913106]
40,[0.93210936],1.7707528199428368,[ 4.9087615  -1.02642497]
41,[0.55260515],1.9947009987229762,[ 4.82480551 -1.6791198 ]
42,[-1.76810153],2.411942147141059,[ 4.69032546 -2.68960096]
43,[-2.],3.2645978218551934,[ 4.50335454 -3.73941842]
44,[-2.],4.5701225700078805,[ 4.26469993 -4.77309222]
45,[-2.],6.356524158832296,[ 3.97724095 -5.74917963]
46,[-2.],8.626686036084665,[ 3.64696704 -6.60547824]
47,[-2.],11.316881055344403,[ 3.28353806 -7.26857953]
48,[-2.],14.285108457049292,[ 2.89980399 -7.67468145]
49,[-1.43006319],14.300981773043583,[ 2.51432343 -7.70961119]
50,[-0.38951265],12.265784487777088,[ 2.14793162 -7.32783607]
51,[0.80499451],9.983976423849253,[ 1.81900337 -6.57856504]
52,[-1.4748633],7.638700284577924,[ 1.51536444 -6.0727787 ]
53,[0.64177382],5.984605361171775,[ 1.25398121 -5.22766459]
54,[-0.40428075],4.305480017850641,[ 1.02519959 -4.57563236]
55,[-0.80840679],3.1453288680286726,[ 0.82241059 -4.05578005]
56,[1.30196857],2.322989472397488,[ 0.65686591 -3.31089357]
57,[-0.4503693],1.5278772746562501,[ 0.51084238 -2.92047051]
58,[0.04513378],1.1138767762904442,[ 0.38349157 -2.54701625]
59,[1.16656511],0.7971558354491081,[ 0.27892102 -2.09141096]
60,[0.11541128],0.515210235712061,[ 0.1855405  -1.86761037]
61,[1.19011035],0.3846384898698304,[ 0.10800373 -1.55073548]
62,[2.],0.2561428571186021,[ 0.04950923 -1.16989007]
63,[0.87839152],0.14008701189973854,[-5.41502588e-04 -1.00101459e+00]
64,[1.1654887],0.10156167722363586,[-0.04187137 -0.82659741]
65,[1.3076226],0.07178941617484412,[-0.07496379 -0.66184837]
66,[1.16924398],0.05079102828653557,[-0.10209539 -0.54263198]
67,[1.16601441],0.041228004406327554,[-0.12430381 -0.4441684 ]
68,[1.16639341],0.036540467805439604,[-0.14241368 -0.36219735]
69,[2.],0.037400347593768216,[-0.15084602 -0.16864693]
70,[1.16608627],0.02695845871596382,[-0.15616802 -0.10643994]
71,[1.16546318],0.02687970120724565,[-0.15858157 -0.04827097]
72,[2.],0.02938112279634792,[-0.15191703  0.13329073]
73,[2.],0.028855426768800867,[-0.1359275   0.31979071]
74,[-0.22837658],0.028755050147592796,[-0.12673239  0.18390224]
75,[0.48893569],0.01968215896024267,[-0.11861001  0.16244753]
76,[0.5762392],0.017039305867361534,[-0.11060329  0.16013434]
77,[0.59775868],0.015154704280162672,[-0.10225256  0.16701469]
78,[0.73810373],0.013789773430331356,[-0.09219384  0.20117441]
79,[-0.12898026],0.01256345364314635,[-0.08655484  0.1127799 ]
80,[-1.51346085],0.011054235003791234,[-0.09550856 -0.17907433]
81,[1.48149878],0.014523485054019035,[-0.09692716 -0.02837208]
82,[0.06833162],0.009480041598875524,[-0.10146236 -0.09070394]
83,[-0.59424963],0.011470463485610495,[-0.11425274 -0.25580766]
84,[1.50813496],0.02187191584614343,[-0.12000728 -0.11509066]
85,[2.],0.01972633225580825,[-0.11525129  0.09511976]
86,[-0.05089916],0.014190226915851683,[-0.1151894   0.00123766]
87,[0.33422017],0.013380455232760314,[-0.11693093 -0.03483045]
88,[2.],0.017794157704423795,[-0.10804737  0.17767107]
89,[0.69609501],0.015315484024490612,[-0.09798701  0.20120737]
90,[-0.48925374],0.013889262910695454,[-0.09526468  0.0544466 ]
91,[-0.19456136],0.009409655698868728,[-0.09756858 -0.04607809]
92,[-0.17674096],0.009763184189879313,[-0.10485106 -0.14564962]
93,[1.20959612],0.01457824905553616,[-0.10698629 -0.04270449]
