,action,cost,state
0,[-1.03574001],9.97067715846635,[3.1838246 0.844639 ]
1,[-1.22489745],9.678878649061303,[3.2152866  0.62923983]
2,[-1.21645606],9.453076549681738,[3.23486414 0.39155098]
3,[-0.81570707],9.30825850846019,[3.24483128 0.19934268]
4,[-1.15383772],9.236900296868678,[ 3.24228005 -0.05102447]
5,[-1.25331764],9.248935909603391,[ 3.22655955 -0.31441014]
6,[-1.71913212],9.355801822249102,[ 3.19476312 -0.63592848]
7,[-0.43585932],9.578982059499461,[ 3.1577048  -0.74116644]
8,[-1.17093789],9.824932256005777,[ 3.11126027 -0.92889071]
9,[-1.31027817],9.767941066767019,[ 3.05612593 -1.10268664]
10,[-1.49005229],9.46371776216246,[ 2.99301731 -1.26217245]
11,[-1.51011982],9.119741017814615,[ 2.92413389 -1.37766843]
12,[-1.39843371],8.742311653326412,[ 2.8528528  -1.42562179]
13,[-0.91077407],8.342838358492127,[ 2.78541882 -1.34867954]
14,[-0.39313319],7.940606225811166,[ 2.72811225 -1.14613145]
15,[-1.32767755],7.575720910200764,[ 2.67591555 -1.04393394]
16,[-1.20877021],7.2709649828855545,[ 2.63149163 -0.88847854]
17,[-1.62674304],7.006333885475139,[ 2.59317708 -0.76629094]
18,[-1.81815153],6.786593221607288,[ 2.56077649 -0.64801181]
19,[-1.85121959],6.60299517235071,[ 2.53506824 -0.51416491]
20,[-2.],6.4570075555772135,[ 2.51573557 -0.38665348]
21,[-1.93529838],6.347620927574184,[ 2.50385536 -0.23760415]
22,[-1.67047222],6.277727726128183,[ 2.50177333 -0.04164073]
23,[-1.36052357],6.260894194528456,[2.51187676 0.20206862]
24,[-0.89861777],6.314415530880284,[2.53732487 0.50896234]
25,[-1.3254144],6.465678506547827,[2.57413837 0.73626993]
26,[-0.54962852],6.680699783952361,[2.62698542 1.05694095]
27,[0.19618546],7.012803292412311,[2.69976109 1.45551351]
28,[0.7682415],7.501152115679804,[2.79433343 1.89144663]
29,[0.68029098],8.16651912039429,[2.90677001 2.24873171]
30,[0.98367576],8.955958943743559,[3.03530931 2.57078595]
31,[0.74184355],9.874546968528598,[3.17339056 2.761625  ]
32,[0.9731921],10.434427748886602,[3.31757853 2.88375941]
33,[0.93268941],9.627300306583628,[3.46219621 2.89235367]
34,[0.62234133],8.794937757041234,[3.59966373 2.7493503 ]
35,[0.14769998],7.957202592941897,[3.72165578 2.43984115]
36,[0.05150466],7.156718630863285,[3.82348125 2.03650929]
37,[-0.15250103],6.464904318449506,[3.90052819 1.54093882]
38,[0.21092509],5.914548670512088,[3.95335146 1.05646546]
39,[-0.46225885],5.539951349457632,[3.97550159 0.44300257]
40,[-1.13065391],5.346307633976888,[ 3.96140068 -0.28201834]
41,[-0.64153391],5.399048877532467,[ 3.9150752  -0.92650956]
42,[-0.75845305],5.694362741835225,[ 3.83686265 -1.5642509 ]
43,[-1.25516825],6.230758066008238,[ 3.72521412 -2.23297073]
44,[-0.97779826],7.042788530743625,[ 3.58556773 -2.79292763]
45,[-1.17502946],8.058565737638764,[ 3.42100116 -3.29133146]
46,[-1.4942802],9.27761723809072,[ 3.23488547 -3.72231385]
47,[-0.89038164],10.678486724252403,[ 3.03859851 -3.92573925]
48,[-0.59437864],10.774577036514353,[ 2.84170916 -3.93778693]
49,[-1.12109566],9.62718439606736,[ 2.64748943 -3.88439461]
50,[-0.81439371],8.518715659713747,[ 2.46494583 -3.65087192]
51,[-1.34025927],7.410640831224203,[ 2.29583212 -3.38227419]
52,[-1.09799834],6.416028611644166,[ 2.14655126 -2.98561718]
53,[-1.18054726],5.500467017919356,[ 2.01987061 -2.53361315]
54,[-1.40990917],4.723784669446209,[ 1.91639748 -2.06946249]
55,[-1.29763687],4.102530672125873,[ 1.83847478 -1.55845404]
56,[-1.29946566],3.6245560285075036,[ 1.78697062 -1.03008324]
57,[-1.10836899],3.3005996206291806,[ 1.76378088 -0.4637947 ]
58,[-1.4963606],3.134672650798376,[1.7661723  0.04782836]
59,[-1.76985722],3.12272574679919,[1.79207634 0.51808084]
60,[-1.15517714],3.239712829180831,[1.84590221 1.07651725]
61,[-1.3323498],3.5250190483164636,[1.92582531 1.59846211]
62,[-0.72644525],3.9648389653981413,[2.03546144 2.19272264]
63,[-0.55251161],4.624211811913654,[2.17447768 2.78032466]
64,[0.03631694],5.501375003852195,[2.34463821 3.40321074]
65,[0.54949831],6.655814629603017,[2.54574115 4.02205866]
66,[0.86942226],8.09924946523458,[2.77441026 4.5733823 ]
67,[1.00462751],9.789944133760242,[3.0240761  4.99331672]
68,[0.98262512],11.639322982654626,[3.28550836 5.22864518]
69,[0.93174246],11.720808292517365,[3.54855046 5.26084198]
70,[1.14250528],10.24717892856585,[3.80531819 5.13535471]
71,[1.39264422],8.778951701908385,[4.04942867 4.88220954]
72,[0.92045314],7.37411295640494,[4.27088603 4.42914719]
73,[2.],6.0150828777965675,[4.47343924 4.05106434]
74,[2.],4.920293039146739,[4.65455795 3.62237402]
75,[2.],3.9685864385043628,[4.81323934 3.17362783]
76,[1.88669196],3.1714921237905287,[4.94876146 2.71044244]
77,[1.83988289],2.5187219988465306,[5.06162543 2.25727948]
78,[2.],2.0057395933987667,[5.15425312 1.85255379]
79,[1.2203598],1.6191727104580145,[5.22213516 1.3576407 ]
80,[0.42728651],1.3103288209034691,[5.26048928 0.76708238]
81,[-0.29706369],1.104836955669638,[5.26460857 0.08238588]
82,[-0.82152646],1.038852216598942,[ 5.23064033 -0.67936479]
83,[-0.54001777],1.154296197246283,[ 5.16004621 -1.4118825 ]
84,[-1.17997985],1.4621750105533462,[ 5.04679735 -2.26497722]
85,[-1.22039606],2.0431567371040495,[ 4.88897284 -3.15649012]
86,[-1.04790521],2.9412694955002316,[ 4.68637219 -4.05201305]
87,[-0.65317734],4.192119759962917,[ 4.4413854  -4.89973584]
88,[-0.73187769],5.79350369333507,[ 4.15477817 -5.73214454]
89,[-0.81474352],7.816528856063755,[ 3.8302408  -6.49074741]
