,action,cost,state
0,[-0.45213561],-4.0,[ 0.01        0.9260583   0.         -0.18485424]
1,[-0.22338045],-3.9998286551480144,[ 0.01926058  0.88883574 -0.00184854 -0.27791066]
2,[-0.40554194],-3.9993575533683807,[ 0.02814894  0.82241845 -0.00462765 -0.4444074 ]
3,[-0.31079538],-3.998599645728524,[ 0.03637312  0.77110552 -0.00907172 -0.57382445]
4,[-0.95091765],-3.9975689999949617,[ 0.04408418  0.61720522 -0.01480997 -0.96078645]
5,[-0.17547163],-3.996232649816442,[ 0.05025623  0.5873065  -0.02441783 -1.03916077]
6,[-0.18404564],-3.9944828374544055,[ 0.0561293   0.55555601 -0.03480944 -1.12450731]
7,[-0.1852192],-3.992184620542666,[ 0.06168486  0.52311193 -0.04605451 -1.21411236]
8,[-0.15176856],-3.989250485022144,[ 0.06691598  0.4954803  -0.05819564 -1.29442059]
9,[-0.11579763],-3.985576692273943,[ 0.07187078  0.47301823 -0.07113984 -1.36475964]
10,[-0.03871009],-3.9810670051500594,[ 0.07660096  0.46224077 -0.08478744 -1.40908526]
11,[0.13052576],-3.9756340143803337,[ 0.08122337  0.47775035 -0.09887829 -1.39124098]
12,[0.213585],-3.9692475064846073,[ 0.08600087  0.50566688 -0.1127907  -1.34602563]
13,[0.23732423],-3.9620444414734486,[ 0.09105754  0.53649537 -0.12625096 -1.29707557]
14,[0.41401663],-3.9541493697258523,[ 0.0964225   0.59447658 -0.13922171 -1.18418858]
15,[0.37316536],-3.945634855552176,[ 0.10236726  0.64501757 -0.1510636  -1.09312726]
16,[0.33181344],-3.9368508719914517,[ 0.10881744  0.68815523 -0.16199487 -1.02345651]
17,[0.38554525],-3.927810385516464,[ 0.11569899  0.73897506 -0.17222944 -0.93766637]
18,[0.36350718],-3.918483703396781,[ 0.12308874  0.7855465  -0.1816061  -0.86503391]
19,[0.31117832],-3.909009792666845,[ 0.13094421  0.82319907 -0.19025644 -0.81679012]
20,[0.33639915],-3.8993671307901177,[ 0.1391762   0.86418774 -0.19842434 -0.76259415]
21,[0.31904877],-3.8894465504316837,[ 0.14781807  0.90186288 -0.20605028 -0.71864856]
22,[0.29470126],-3.8792963310037694,[ 0.1568367   0.93518893 -0.21323677 -0.68732397]
23,[0.30558044],-3.868863309482771,[ 0.16618859  0.96971129 -0.22011001 -0.65492663]
24,[0.30637874],-3.858068770621493,[ 0.1758857   1.00387393 -0.22665927 -0.62518232]
25,[0.28025896],-3.8469117900813625,[ 0.18592444  1.03351964 -0.2329111  -0.60813331]
26,[0.29205495],-3.8353648243105556,[ 0.19625964  1.06457483 -0.23899243 -0.58925577]
27,[0.29093295],-3.823331056530004,[ 0.20690539  1.09504232 -0.24488499 -0.5733677 ]
28,[0.27611222],-3.810803689850031,[ 0.21785581  1.12282114 -0.25061866 -0.56551276]
29,[0.28122866],-3.7977426515149335,[ 0.22908402  1.15101525 -0.25627379 -0.55811433]
30,[0.28461651],-3.78407204774453,[ 0.24059418  1.17936183 -0.26185494 -0.5517911 ]
31,[0.27601405],-3.769764242307798,[ 0.25238779  1.20602147 -0.26737285 -0.55096721]
32,[0.27804934],-3.7547862888286963,[ 0.26444801  1.23264379 -0.27288252 -0.55163701]
33,[0.28414153],-3.739074361489404,[ 0.27677445  1.25985335 -0.27839889 -0.55229443]
34,[0.27866605],-3.722590418145111,[ 0.28937298  1.28587734 -0.28392183 -0.55720695]
35,[0.28018467],-3.7053057344359708,[ 0.30223175  1.31179399 -0.2894939  -0.56377941]
36,[0.28532197],-3.6871621547285427,[ 0.31534969  1.33815561 -0.2951317  -0.57069992]
37,[0.28353042],-3.668118365784423,[ 0.32873125  1.36390297 -0.3008387  -0.58052214]
38,[0.28391192],-3.6481413319363574,[ 0.34237028  1.3893695  -0.30664392 -0.59246206]
39,[0.28857608],-3.627180443762876,[ 0.35626397  1.41520455 -0.31256854 -0.60499415]
40,[0.28884594],-3.6051900395107928,[ 0.37041602  1.44073687 -0.31861848 -0.6197483 ]
41,[0.28892594],-3.5821343593156567,[ 0.38482339  1.46593688 -0.32481596 -0.6368232 ]
42,[0.29281675],-3.557966578013546,[ 0.39948276  1.49137787 -0.33118419 -0.65489403]
43,[0.29411776],-3.5326391595521605,[ 0.41439654  1.51666362 -0.33773313 -0.67494239]
44,[0.29433462],-3.5061133008745675,[ 0.42956317  1.54162803 -0.34448256 -0.69740329]
45,[0.29704454],-3.478343770138216,[ 0.44497945  1.56664221 -0.35145659 -0.72144951]
46,[0.29877078],-3.449282679324684,[ 0.46064587  1.59155328 -0.35867109 -0.74749595]
47,[0.29882441],-3.4188878090501746,[ 0.47656141  1.61610752 -0.36614605 -0.7761946 ]
48,[0.30031411],-3.3871145844218766,[ 0.49272248  1.64051624 -0.37390799 -0.8071115 ]
49,[0.30155165],-3.3539147144342247,[ 0.50912764  1.6647379  -0.38197911 -0.84041161]
