,action,cost,state
0,[-0.06984082],-4.0,[ 0.         -0.01117453  0.         -0.02793633]
1,[0.01543151],-4.0,[-0.00011175 -0.00868761 -0.00027936 -0.02171903]
2,[0.09138107],-3.999999822516152,[-0.00019862  0.0059308  -0.00049655  0.01475842]
3,[0.22845221],-3.999999439271882,[-0.00013931  0.0424444  -0.00034897  0.10592051]
4,[0.02669991],-3.999999723185289,[0.00028513 0.04662792 0.00071024 0.11629364]
5,[0.07556135],-3.999998851826218,[0.00075141 0.05868496 0.00187317 0.14661057]
6,[0.02790806],-3.9999920150040107,[0.00133826 0.06316661 0.00333928 0.15827455]
7,[-0.000498],-3.999974629792492,[0.00196993 0.06318241 0.00492202 0.15913385]
8,[0.03061691],-3.9999448983861727,[0.00260175 0.06826965 0.00651336 0.17306015]
9,[0.10779934],-3.999903554569966,[0.00328445 0.08579116 0.00824396 0.218462  ]
10,[0.3737795],-3.9998455924796423,[0.00414236 0.14594093 0.01042858 0.37085519]
11,[0.33495963],-3.9997530941955337,[0.00560177 0.19990841 0.01413714 0.50832672]
12,[0.25425674],-3.999546536642857,[0.00760085 0.24108878 0.0192204  0.61473791]
13,[0.29417915],-3.999162235855979,[0.01001174 0.28887586 0.02536778 0.73890188]
14,[0.31986129],-3.9985414317553096,[0.0129005  0.34103213 0.0327568  0.8754777 ]
15,[0.2766564],-3.997569462435553,[0.01631082 0.38659058 0.04151158 0.9973531 ]
16,[0.24929718],-3.9960993676965115,[0.02017672 0.42816061 0.05148511 1.11137681]
17,[0.24098],-3.9940049032589653,[0.02445833 0.4688433  0.06259888 1.22558277]
18,[0.22643791],-3.991146234152105,[0.02914676 0.50768519 0.0748547  1.3378553 ]
19,[0.20974912],-3.9873552161790706,[0.03422362 0.54438235 0.08823326 1.44770094]
20,[0.19619682],-3.98245623409301,[0.03966744 0.57946789 0.10271027 1.55670676]
21,[0.17952144],-3.9762661508370893,[0.04546212 0.61246892 0.11827733 1.66394561]
22,[0.15890091],-3.9685866836978714,[0.05158681 0.64277986 0.13491679 1.76816295]
23,[0.13843601],-3.9592158586011523,[0.05801461 0.67044478 0.15259842 1.86971842]
24,[0.11850275],-3.947955320741515,[0.06471905 0.69556113 0.1712956  1.96909732]
25,[0.09964289],-3.9346050803878954,[0.07167467 0.71830482 0.19098658 2.06697212]
26,[0.08231789],-3.918963450791441,[0.07885771 0.73891562 0.2116563  2.1641649 ]
27,[0.06657236],-3.9008256000464296,[0.08624687 0.75762961 0.23329795 2.26148037]
28,[0.05274787],-3.879981295867837,[0.09382317 0.77472376 0.25591275 2.3598145 ]
29,[0.04128193],-3.8562134787368185,[0.1015704  0.79052732 0.2795109  2.46017975]
30,[0.0330514],-3.8292954225374984,[0.10947568 0.80548446 0.30411269 2.56385131]
31,[0.02791319],-3.798986931239148,[0.11753052 0.81999105 0.32975121 2.6719678 ]
32,[0.02605984],-3.7650277511870867,[0.12573043 0.83444204 0.35647088 2.78564362]
33,[0.02727726],-3.727135500125992,[0.13407485 0.84916514 0.38432732 2.90580933]
34,[0.03074341],-3.6850027783261745,[0.1425665  0.8643281  0.41338541 3.03299812]
35,[0.03666089],-3.6382975455506457,[0.15120978 0.88009094 0.4437154  3.16770607]
36,[0.04555843],-3.5866691128715233,[0.16001069 0.8966476  0.47539246 3.31048215]
37,[0.05723794],-3.5297505084145087,[0.16897717 0.91411416 0.50849728 3.46166876]
38,[0.07137127],-3.4671603435408085,[0.17811831 0.93250938 0.54311397 3.62136369]
39,[0.08697133],-3.398511216094074,[0.1874434 0.9516654 0.5793276 3.789238 ]
40,[0.10293506],-3.3234218085544245,[0.19696006 0.971223   0.61721998 3.96455578]
41,[0.11893881],-3.241536457959152,[0.20667229 0.99075094 0.65686554 4.14645602]
42,[0.1348195],-3.1525485328823537,[0.2165798  1.0097755  0.6983301  4.33403191]
43,[0.15033472],-3.0562205843366277,[0.22667755 1.02777829 0.74167042 4.52634518]
44,[0.16507587],-2.952404240571497,[0.23695534 1.04418536 0.78693387 4.72242949]
45,[0.17875754],-2.8410605133571276,[0.24739719 1.05839503 0.83415817 4.92137138]
46,[0.19143002],-2.722279974313972,[0.25798114 1.06982916 0.88337188 5.12242456]
47,[0.20286392],-2.5962996697125416,[0.26867943 1.07790559 0.93459613 5.32497952]
48,[0.21327493],-2.463514463429636,[0.27945849 1.08209696 0.98784592 5.52867539]
49,[0.22267418],-2.324485690673918,[0.29027946 1.08190749 1.04313267 5.73336838]
50,[0.23075402],-2.1799423508305527,[0.30109853 1.07683826 1.10046636 5.9390958 ]
51,[0.23774703],-2.0307783126799714,[0.31186691 1.06644791 1.15985732 6.14616736]
52,[0.24380478],-1.8780454739121,[0.32253139 1.05033806 1.22131899 6.35514001]
53,[0.24894302],-1.7229391308017399,[0.33303477 1.02813303 1.28487039 6.5667921 ]
54,[0.25320785],-1.56677919559635,[0.3433161  0.9994775  1.35053831 6.78211959]
55,[0.25664248],-1.410987715473137,[0.35331088 0.9640301  1.41835951 7.00232708]
56,[0.25931163],-1.2570625267416828,[0.36295118 0.92146007 1.48838278 7.22881992]
57,[0.26131325],-1.106547680838809,[0.37216578 0.87144628 1.56067098 7.4631938 ]
58,[0.26275378],-0.9610010201673553,[0.38088024 0.81367622 1.63530291 7.70721888]
59,[0.26369653],-0.8219592062642759,[0.38901701 0.74784423 1.7123751  7.96281742]
60,[0.26415317],-0.6909003293702195,[0.39649545 0.67365544 1.79200328 8.23203231]
61,[0.26408277],-0.5692039274964933,[0.403232   0.59083957 1.8743236  8.51697632]
62,[0.26339834],-0.45810795770004537,[0.4091404  0.49918002 1.95949336 8.81974394]
63,[0.26198203],-0.3586621711769372,[0.4141322  0.39856722 2.0476908  9.14225688]
64,[0.25970377],-0.2716774376791341,[0.41811787 0.28908833 2.13911337 9.4859983 ]
65,[0.25642951],-0.19767097087257318,[0.42100875 0.17116962 2.23397336 9.85157152]
66,[0.25201327],-0.13680835229391142,[ 0.42272045  0.04579274  2.33248907 10.23799784]
67,[0.24627217],-0.08884513590210673,[ 0.42317838 -0.0851921   2.43486905 10.64165566]
68,[0.23895991],-0.0530742891506998,[ 0.42232646 -0.21864111  2.54128561 11.05478774]
69,[0.22976635],-0.028291608335325714,[ 0.42014005 -0.34960258  2.65183348 11.46363082]
70,[0.21837738],-0.012800064614681984,[ 0.41664402 -0.47083171  2.76646979 11.84656275]
71,[0.20463348],-0.004484702203642833,[ 0.4119357  -0.57263006  2.88493542 12.17330963]
72,[0.1887988],-0.0009968375227095518,[ 0.4062094  -0.64351473  3.00666852 12.4070364 ]
73,[0.17186312],-7.689794662760031e-05,[ 0.39977425 -0.67222458  3.13073888 12.51118218]
74,[0.15613454],-3.2372526749562357e-09,[ 0.39305201 -0.65088583  3.2558507  12.46050299]
75,[0.143756],-3.976293664813033e-05,[ 0.38654315 -0.57825242  3.38045573 12.2521141 ]
76,[0.13712839],-0.000755623843679448,[ 0.38076063 -0.46055501  3.50297687 11.90814   ]
77,[0.13742153],-0.0039183025868362925,[ 0.37615508 -0.30935503  3.62205827 11.46775443]
78,[0.14326854],-0.012057421327609568,[ 0.37306153 -0.13788727  3.73673582 10.97415088]
79,[0.15251454],-0.027832930387431485,[ 0.37168265  0.04217416  3.84647732 10.463759  ]
