,action,cost,state
0,[-0.36247027],0.0,[ 0.         -0.05799524  3.14159265  0.14498811]
1,[-0.19380262],0.0,[-5.79952425e-04 -8.89108697e-02  3.14304253e+00  2.22277174e-01]
2,[-1.],-1.1047634664772116e-12,[-1.46906112e-03 -2.48682812e-01  3.14526531e+00  6.21350664e-01]
3,[-0.59035611],-4.548394521326025e-11,[-0.00395589 -0.34252134  3.15147881  0.85504378]
4,[-0.85348121],-2.388033780934924e-09,[-0.0073811  -0.47792256  3.16002925  1.19110327]
5,[-1.],-2.8882071728674906e-08,[-0.01216033 -0.63597685  3.17194028  1.5816459 ]
6,[-1.],-2.1200443862113675e-07,[-0.0185201  -0.79290343  3.18775674  1.96633253]
7,[-1.],-1.1348514420030006e-06,[-0.02644913 -0.94829189  3.20742007  2.34306053]
8,[-1.],-4.689465851289406e-06,[-0.03593205 -1.10164243  3.23085067  2.70945759]
9,[-1.],-1.5838427689313316e-05,[-0.04694847 -1.25235953  3.25794525  3.06286663]
10,[-1.],-4.5672435276652096e-05,[-0.05947207 -1.39975635  3.28857392  3.40036702]
11,[-1.],-0.00011608222645670897,[-0.07346963 -1.54307239  3.32257759  3.71883982]
12,[-1.],-0.000266154326029031,[-0.08890036 -1.68150568  3.35976598  4.01508078]
13,[-1.],-0.0005600525377419513,[-0.10571541 -1.81425859  3.39991679  4.28595798]
14,[-1.],-0.001095686530453449,[-0.123858   -1.94059425  3.44277637  4.52860181]
15,[-1.],-0.0020129730784394888,[-0.14326394 -2.05989702  3.48806239  4.74060522]
16,[-1.],-0.003500093829431233,[-0.16386291 -2.17172904  3.53546844  4.92020514]
17,[-1.],-0.00579600033201509,[-0.1855802  -2.27587377  3.58467049  5.06641508]
18,[-1.],-0.009187637908963138,[-0.20833894 -2.37235946  3.63533464  5.17908552]
19,[-1.],-0.014000987238335939,[-0.23206254 -2.46145895  3.6871255   5.25888197]
20,[-1.],-0.020585955690964018,[-0.25667712 -2.54366669  3.73971432  5.30718689]
21,[-1.],-0.02929617172050929,[-0.28211379 -2.61965804  3.79278619  5.32594513]
22,[-1.],-0.04046558408561116,[-0.30831037 -2.69023834  3.84604564  5.31748074]
23,[-1.],-0.05438423855478037,[-0.33521276 -2.7562895   3.89922045  5.28431258]
24,[-1.],-0.07127562080465402,[-0.36277565 -2.81872077  3.95206357  5.22899079]
25,[-1.],-0.0912775761473313,[-0.39096286 -2.87842772  4.00435348  5.1539673 ]
26,[-1.],-0.11442819636638704,[-0.41974714 -2.93626151  4.05589315  5.06150491]
27,[-0.82326179],-0.14065737462753866,[-0.44910975 -2.97246441  4.1065082   4.92227618]
28,[-1.],-0.16978410948600425,[-0.47883439 -3.02929041  4.15573096  4.80137906]
29,[-0.83108113],-0.20130945679781045,[-0.5091273  -3.06748977  4.20374475  4.64340002]
30,[-1.],-0.23501893455445796,[-0.5398022  -3.12568744  4.25017875  4.49983367]
31,[-0.95651754],-0.27024489861003914,[-0.57105907 -3.18041025  4.29517709  4.34110023]
32,[-1.],-0.3066103419478553,[-0.60286317 -3.24150682  4.33858809  4.17855149]
33,[-0.89973458],-0.34346941770429185,[-0.63527824 -3.2939614   4.38037361  3.99788953]
34,[-1.],-0.3802209080871692,[-0.66821786 -3.35925593  4.4203525   3.81900365]
35,[-0.87248575],-0.4161193348210473,[-0.70181041 -3.41373458  4.45854254  3.62310966]
36,[-1.],-0.4505753092809085,[-0.73594776 -3.48397107  4.49477364  3.42957309]
37,[-0.83452134],-0.4828624247629151,[-0.77078747 -3.53992744  4.52906937  3.22006589]
38,[-0.89809812],-0.5124281333615706,[-0.80618675 -3.60511655  4.56127003  3.00838855]
39,[-0.8867969],-0.5386448259175086,[-0.84223791 -3.67185684  4.59135391  2.7908049 ]
40,[-0.81152454],-0.5610292822072396,[-0.87895648 -3.73366419  4.61926196  2.56575744]
41,[-0.97891987],-0.5791479888523466,[-0.91629312 -3.81484428  4.64491954  2.34019408]
42,[-0.7251449],-0.5926602529017132,[-0.95444156 -3.8729699   4.66832148  2.10504947]
43,[-1.],-0.6012702897985364,[-0.99317126 -3.96089984  4.68937197  1.8694718 ]
44,[-0.67519778],-0.6048869102190966,[-1.03278026 -4.01838183  4.70806669  1.62734419]
45,[-0.98283471],-0.6033237074010424,[-1.07296408 -4.10851605  4.72434013  1.38282045]
46,[-0.66219737],-0.5967744116384264,[-1.11404924 -4.16820244  4.73816834  1.13555472]
47,[-0.96843366],-0.5851760271143055,[-1.15573126 -4.25991578  4.74952388  0.88422617]
48,[-0.70024152],-0.5689632542575875,[-1.19833042 -4.32590839  4.75836614  0.63277026]
49,[-1.],-0.548212662103449,[-1.24158951 -4.42274995  4.76469385  0.37640237]
50,[-0.76881267],-0.5235216829911428,[-1.28581701 -4.49699496  4.76845787  0.1215341 ]
51,[-1.],-0.4951027452518059,[-1.33078696 -4.59465126  4.76967321 -0.13726164]
52,[-0.86113997],-0.4636764352873494,[-1.37673347 -4.67835016  4.7683006  -0.39433896]
53,[-1.],-0.42963010503409826,[-1.42351697 -4.77560747  4.76435721 -0.65304279]
54,[-1.],-0.3937093594941508,[-1.47127304 -4.87220105  4.75782678 -0.91075519]
55,[-1.],-0.3564627167432692,[-1.51999505 -4.96783085  4.74871923 -1.16686109]
56,[-1.],-0.3185748641615099,[-1.56967336 -5.0622054   4.73705061 -1.42076883]
57,[-1.],-0.2807313595933508,[-1.62029542 -5.1550452   4.72284293 -1.67191755]
58,[-1.],-0.2436001888592519,[-1.67184587 -5.2460861   4.70612375 -1.91978344]
59,[-1.],-0.20781299553840385,[-1.72430673 -5.33508236  4.68692592 -2.16388467]
60,[-1.],-0.17394663466919108,[-1.77765755 -5.42180977  4.66528707 -2.40378482]
61,[-1.],-0.14250579535667898,[-1.83187565 -5.50606839  4.64124922 -2.63909435]
62,[-1.],-0.11390750034065128,[-1.88693634 -5.58768526  4.61485828 -2.86947013]
63,[-1.],-0.08846831077527732,[-1.94281319 -5.66651695  4.58616358 -3.09461261]
64,[-1.],-0.0663950310141657,[-1.99947836 -5.74245204  4.55521745 -3.31426068]
65,[-1.],-0.04777961356088588,[-2.05690288 -5.81541354  4.52207484 -3.52818385]
66,[-1.],-0.03259880556469786,[-2.11505701 -5.88536145  4.48679301 -3.73617166]
67,[-1.],-0.020718857829029946,[-2.17391063 -5.95229554  4.44943129 -3.93802016]
68,[-1.],-0.011905343714470478,[-2.23343358 -6.01625838  4.41005109 -4.13351531]
69,[-1.],-0.005837822878681802,[-2.29359617 -6.07733893  4.36871593 -4.32241289]
70,[-1.],-0.0021287530668105694,[-2.35436956 -6.13567674  4.32549181 -4.50441492]
71,[-1.],-0.00034572586775756504,[-2.41572632 -6.1914669   4.28044766 -4.6791422 ]
72,[-1.],-3580.5911221840443,[-2.47764099 -6.24496589  4.23365623 -4.84610287]
73,[-1.],-75051.48487279036,[-2.54009065 -6.2964983   4.18519521 -5.00465699]
74,[-1.],-206984.83112223374,[-2.60305564 -6.34646437  4.13514864 -5.15397748]
75,[-1.],-362366.9910586762,[-2.66652028 -6.39534808  4.08360886 -5.29300832]
76,[-1.],-510891.0776325058,[-2.73047376 -6.44372518  4.03067878 -5.42042184]
77,[-1.],-630122.9074727332,[-2.79491101 -6.49227025  3.97647456 -5.53457837]
78,[0.6965525],-706015.5563645349,[-2.85983371 -6.33760979  3.92112878 -5.97609267]
79,[0.6965525],-732726.0877217475,[-2.92320981 -6.17463166  3.86136785 -6.43845809]
80,[0.6965525],-693730.7719758289,[-2.98495613 -6.0032091   3.79698327 -6.92255021]
81,[0.6965525],-599070.62386132,[-3.04498822 -5.82361576  3.72775777 -7.42813329]
82,[0.6965525],-467785.1113483307,[-3.10322438 -5.6367518   3.65347643 -7.95311265]
83,[0.6965525],-324143.0467164847,[-3.15959189 -5.44444929  3.57394531 -8.49249811]
84,[1.],-192592.50898078224,[-3.21403639 -5.20592086  3.48902033 -9.13681368]
85,[1.],-92101.72170797807,[-3.2660956  -4.96712181  3.39765219 -9.78172959]
86,[1.],-30653.396504343687,[ -3.31576681  -4.73549273   3.29983489 -10.40409984]
87,[1.],-4967.763639738375,[ -3.36312174  -4.52100472   3.19579389 -10.97230676]
88,[1.],-74.92711838885945,[ -3.40833179  -4.3352577    3.08607083 -11.44929227]
89,[1.],-89.24917775604055,[ -3.45168437  -4.18931416   2.9715779  -11.79996528]
90,[1.],-8388.345502396445,[ -3.49357751  -4.09067214   2.85357825 -12.00147701]
91,[1.],-73052.29785960271,[ -3.53448423  -4.04078062   2.73356348 -12.05133418]
92,[1.],-308118.29202258517,[ -3.57489204  -4.03466366   2.61305014 -11.96795649]
93,[1.],-900432.3413961809,[ -3.61523867  -4.06290481   2.49337057 -11.7831883 ]
94,[1.],-2098267.1267847572,[ -3.65586772  -4.11463808   2.37553869 -11.53186369]
95,[1.],-4186848.2477579135,[ -3.6970141   -4.17993483   2.26022005 -11.24401871]
96,[1.],-7460033.430842767,[ -3.73881345  -4.25093174   2.14777987 -10.94168627]
97,[1.],-12195050.29611116,[ -3.78132277  -4.32195038   2.038363   -10.63907841]
98,[1.],-18632749.123770893,[ -3.82454227  -4.38912332   1.93197222 -10.3442388 ]
99,[1.],-26962995.788834773,[ -3.8684335   -4.44990326   1.82852983 -10.06088278]
100,[1.],-37314081.98192569,[-3.91293254 -4.50263132  1.727921   -9.78989202]
101,[1.],-49745320.329372406,[-3.95795885 -4.54621221  1.63002208 -9.53036753]
102,[-0.31778428],-64242469.4157591,[-4.00342097 -4.71184091  1.53471841 -9.2607886 ]
103,[0.05963142],-80715968.35003026,[-4.05053938 -4.828455    1.44211052 -9.02596405]
104,[-1.],-99059570.20011109,[-4.09882393 -5.04144683  1.35185088 -8.85082759]
105,[-1.],-119084645.31706984,[-4.1492384  -5.24693371  1.26334261 -8.72276796]
106,[-1.],-140719598.15251374,[-4.20170774 -5.44670418  1.17611493 -8.63992285]
107,[-1.],-163767211.92079997,[-4.25617478 -5.64240044  1.0897157  -8.60141703]
108,[-0.49187322],-187979387.7435024,[-4.31259878 -5.7802917   1.00370153 -8.54330103]
109,[0.63348187],-213052145.17028368,[-4.3704017  -5.78761464  0.91826852 -8.34606475]
110,[0.6965525],-238419503.6302857,[-4.42827785 -5.77578954  0.83480787 -8.13305195]
111,[0.6965525],-263120910.6343958,[-4.48603574 -5.75146312  0.75347735 -7.91026829]
112,[0.6965525],-286601749.15304375,[-4.54355037 -5.71453085  0.67437467 -7.67496428]
113,[0.6965525],-308377361.21983886,[-4.60069568 -5.66505138  0.59762502 -7.42505113]
114,[0.6965525],-328028323.12533754,[-4.65734619 -5.60331174  0.52337451 -7.15931658]
115,[1.],-345219945.9378904,[-4.71337931 -5.48765766  0.45178135 -6.78618343]
116,[1.],-359716284.49293405,[-4.76825589 -5.35873096  0.38391951 -6.38902677]
117,[1.],-371251100.6620549,[-4.8218432  -5.21821686  0.32002925 -5.97135993]
118,[1.],-379870634.2976543,[-4.87402537 -5.06810872  0.26031565 -5.53791057]
119,[1.],-385730159.50318354,[-4.92470645 -4.91055279  0.20493654 -5.09410323]
120,[1.],-389069868.71213,[-4.97381198 -4.74767776  0.15399551 -4.64547601]
121,[1.],-390187046.50403386,[-5.02128876 -4.58144194  0.10754075 -4.19714784]
122,[1.],-389408476.2446061,[-5.06710318 -4.41352268  0.06556927 -3.75342446]
123,[1.],-387066300.7776759,[-5.11123841 -4.24525762  0.02803503 -3.31758004]
124,[1.],-383479284.4616672,[-5.15369098e+00 -4.07763373e+00 -5.14077489e-03 -2.89180329e+00]
125,[1.],-378940066.9638181,[-5.19446732 -3.91131187 -0.03405881 -2.47726618]
126,[1.],-373707933.931277,[-5.23358044 -3.74667197 -0.05883147 -2.07426497]
127,[1.],-368006017.53146034,[-5.27104716 -3.58386621 -0.07957412 -1.68238951]
128,[1.],-362021648.3877163,[-5.30688582 -3.42287115 -0.09639801 -1.30069031]
129,[1.],-355908675.48556745,[-5.34111453 -3.26353405 -0.10940492 -0.92782602]
130,[1.],-349790805.8803709,[-5.37374987 -3.10561126 -0.11868318 -0.56218486]
131,[1.],-343765282.2204596,[-5.40480598 -2.94879887 -0.12430503 -0.20198004]
132,[1.],-337906451.7321309,[-5.43429397 -2.79275673 -0.12632483  0.15467693]
133,[1.],-332268961.7582392,[-5.46222154 -2.63712742 -0.12477806  0.5097196 ]
134,[1.],-326890443.30601364,[-5.48859281 -2.48155208 -0.11968086  0.86508049]
135,[1.],-321793624.87678844,[-5.51340834 -2.32568476 -0.11103006  1.22264984]
136,[1.],-316987866.5376937,[-5.53666518 -2.16920706 -0.09880356  1.58423342]
137,[1.],-312470130.4493834,[-5.55835725 -2.01184457 -0.08296122  1.95150414]
138,[1.],-308225418.7290758,[-5.5784757  -1.85338675 -0.06344618  2.3259426 ]
139,[0.99890757],-304226720.7166308,[-5.59700957 -1.69388583 -0.04018676  2.70832701]
140,[1.],-300434526.3764571,[-5.61394842 -1.53298943 -0.01310349  3.10038005]
141,[1.],-296795570.7183007,[-5.62927832 -1.37102301  0.01790031  3.50204451]
142,[1.],-293243083.10596746,[-5.64298855 -1.20833304  0.05292076  3.91309856]
143,[-1.],-289694291.6449456,[-5.65507188 -1.36496839  0.09205174  3.5350444 ]
144,[-0.57118026],-286049989.6341674,[-5.66872156 -1.4511004   0.12740219  3.34319283]
145,[-1.],-281738423.12017345,[-5.68323257 -1.60328724  0.16083412  2.997002  ]
146,[-0.82981267],-276964099.5009729,[-5.69926544 -1.72574608  0.19080414  2.73412077]
147,[-1.],-271715305.85909814,[-5.7165229  -1.87225443  0.21814534  2.42105568]
148,[-1.],-266102303.49015456,[-5.73524545 -2.01581958  0.2423559   2.12377978]
149,[-1.],-260160343.7353116,[-5.75540364 -2.15660021  0.2635937   1.84103154]
