,action,cost,state
0,[-0.22596717],0.0,[ 0.         -0.03615475  3.14159265  0.09038687]
1,[-0.32748981],0.0,[-3.61547475e-04 -8.84952694e-02  3.14249652e+00  2.21238174e-01]
2,[-0.63080931],-1.6686347759848987e-13,[-1.24650017e-03 -1.89229755e-01  3.14470890e+00  4.72852385e-01]
3,[-0.20179225],-2.3575907491467917e-11,[-3.13879772e-03 -2.21028282e-01  3.14943743e+00  5.51583279e-01]
4,[-0.31319632],-9.467940697683325e-10,[-0.00534908 -0.27031631  3.15495326  0.67287367]
5,[-0.55309324],-7.965747430743829e-09,[-0.00805224 -0.35756774  3.161682    0.88770287]
6,[-0.07712529],-4.07156843161785e-08,[-0.01162792 -0.36811179  3.17055903  0.90912607]
7,[-0.06254486],-1.7596673071579285e-07,[-0.01530904 -0.37576294  3.17965029  0.92113568]
8,[-0.21704323],-5.242744212081475e-07,[-0.01906667 -0.40754336  3.18886164  0.9911883 ]
9,[-0.1972346],-1.2474292730754733e-06,[-0.0231421  -0.435519    3.19877353  1.04944905]
10,[-0.00484453],-2.6705875608996367e-06,[-0.02749729 -0.43209119  3.20926802  1.02686328]
11,[-0.5069589],-5.238297998855318e-06,[-0.0318182  -0.50815816  3.21953665  1.19999376]
12,[-0.08374644],-9.213880143255933e-06,[-0.03689979 -0.51587348  3.23153659  1.20010764]
13,[-0.30207134],-1.63300900654801e-05,[-0.04205852 -0.55759608  3.24353766  1.28194103]
14,[-0.27335543],-2.6935339526173878e-05,[-0.04763448 -0.59384907  3.25635707  1.34711876]
15,[-0.11102119],-4.32308165813644e-05,[-0.05357297 -0.60338582  3.26982826  1.34269094]
16,[-0.06199894],-6.73364246643562e-05,[-0.05960683 -0.60430481  3.28325517  1.31357392]
17,[-0.038695],-0.00010019495188487897,[-0.06564988 -0.6007514   3.29639091  1.27011746]
18,[-0.03271712],-0.0001427142720436845,[-0.07165739 -0.59552681  3.30909208  1.21936078]
19,[-0.12118141],-0.00019543687060763826,[-0.07761266 -0.60354879  3.32128569  1.19820595]
20,[-0.15539895],-0.000258586633470833,[-0.08364815 -0.61622704  3.33326775  1.18551362]
21,[-0.1214026],-0.00033438002962820447,[-0.08981042 -0.62285958  3.34512289  1.15502267]
22,[-0.11864765],-0.00042457543914332143,[-0.09603901 -0.62840008  3.35667312  1.11896562]
23,[-0.0023012],-0.0005287825602992119,[-0.10232302 -0.61519701  3.36786277  1.03432237]
24,[-0.00925025],-0.0006468329208005055,[-0.10847499 -0.60261523  3.37820599  0.94859318]
25,[-0.05332382],-0.0007724168170020828,[-0.11450114 -0.59645308  3.38769193  0.87606896]
26,[-0.16546225],-0.0009027218378613996,[-0.12046567 -0.60721883  3.39645262  0.84236305]
27,[-0.27375531],-0.0010369070878637674,[-0.12653786 -0.63421478  3.40487625  0.84577994]
28,[-0.14391566],-0.0011793226807724278,[-0.13288    -0.6407101   3.41333405  0.79756672]
29,[-0.08033803],-0.001336367485329009,[-0.13928711 -0.637053    3.42130971  0.72286498]
30,[0.00556701],-0.0014980782455775788,[-0.14565764 -0.61994457  3.42853836  0.61397771]
31,[-0.0550024],-0.001656616727789493,[-0.15185708 -0.61189014  3.43467814  0.5251825 ]
32,[-0.20979331],-0.0018005201887973043,[-0.15797598 -0.62722241  3.43992997  0.49095185]
33,[-0.20669828],-0.0019305096077678364,[-0.16424821 -0.64181089  3.44483948  0.45365185]
34,[-0.12213156],-0.002057952092313335,[-0.17066632 -0.64330567  3.449376    0.38390696]
35,[-0.071064],-0.002180862113026013,[-0.17709937 -0.63688234  3.45321507  0.29422978]
36,[0.02668134],-0.0022886115870479054,[-0.1834682  -0.61553941  3.45615737  0.16817119]
37,[-0.00400737],-0.002373201202384079,[-0.18962359 -0.59880069  3.45783908  0.05241943]
