,action,cost,state
0,[-0.38115226],-4.0,[ 0.01        0.93741564  0.         -0.1564609 ]
1,[-0.61489196],-3.9998286551480144,[ 0.01937416  0.83753306 -0.00156461 -0.40616735]
2,[-0.62699557],-3.9993519735752425,[ 0.02774949  0.7357823  -0.00562628 -0.66092806]
3,[-0.19630973],-3.99861742375216,[ 0.03510731  0.70287052 -0.01223556 -0.74458744]
4,[0.24084448],-3.997589225800953,[ 0.04213602  0.73957318 -0.01968144 -0.65584142]
5,[-0.30639026],-3.9961845297715843,[ 0.04953175  0.68824033 -0.02623985 -0.78898016]
6,[0.16491219],-3.9944222325939513,[ 0.05641415  0.71200914 -0.03412965 -0.73601975]
7,[-0.29385841],-3.992223325984677,[ 0.06353424  0.66192258 -0.04148985 -0.86954044]
8,[0.53413528],-3.9896517474595194,[ 0.07015347  0.74387404 -0.05018526 -0.67502093]
9,[0.25490891],-3.9865491805983315,[ 0.07759221  0.78051685 -0.05693546 -0.59584455]
10,[-0.24439181],-3.9832305918075868,[ 0.08539738  0.73695107 -0.06289391 -0.71855262]
11,[0.22191777],-3.979637039411703,[ 0.09276689  0.76758811 -0.07007944 -0.65754173]
12,[0.42293704],-3.975496400764521,[ 0.10044277  0.82980395 -0.07665485 -0.51957433]
13,[-0.54520907],-3.9710511851239048,[ 0.10874081  0.73711972 -0.0818506  -0.76940482]
14,[0.09170327],-3.9664604240579777,[ 0.116112    0.7458927  -0.08954465 -0.76761768]
15,[-0.05704149],-3.9610259581075877,[ 0.12357093  0.73052502 -0.09722082 -0.82783681]
16,[0.4703202],-3.9551491978674163,[ 0.13087618  0.79868949 -0.10549919 -0.68206049]
17,[-0.30709861],-3.948676307989713,[ 0.13886308  0.74259659 -0.11231979 -0.8473651 ]
18,[0.04632341],-3.9420920998541806,[ 0.14628904  0.74245206 -0.12079345 -0.87524072]
19,[0.20488866],-3.9346151071645585,[ 0.15371356  0.76700582 -0.12954585 -0.84388632]
20,[0.5179882],-3.9265409705277556,[ 0.16138362  0.84059296 -0.13798472 -0.69317464]
21,[-0.44129689],-3.918031619643175,[ 0.16978955  0.76166779 -0.14491646 -0.92237999]
22,[0.30706013],-3.9095022255113046,[ 0.17740623  0.8009625  -0.15414026 -0.86062554]
23,[-0.02612207],-3.899664591287376,[ 0.18541585  0.78703259 -0.16274652 -0.9327292 ]
24,[0.57922008],-3.889471656136726,[ 0.19328618  0.86808945 -0.17207381 -0.7725429 ]
25,[-0.1029331],-3.878408344751545,[ 0.20196707  0.84101313 -0.17979924 -0.88126998]
26,[0.48274353],-3.867406366421201,[ 0.21037721  0.90563291 -0.18861194 -0.76622802]
27,[-0.26647728],-3.855348959033625,[ 0.21943353  0.85208977 -0.19627422 -0.94374214]
28,[0.4535512],-3.8431943637269077,[ 0.22795443  0.91109529 -0.20571164 -0.84693715]
29,[0.00805543],-3.829582694470703,[ 0.23706539  0.89977985 -0.21418101 -0.92477608]
30,[0.47859625],-3.815768622688946,[ 0.24606318  0.96144329 -0.22342877 -0.82632024]
31,[-0.23361826],-3.8008803561784448,[ 0.25567762  0.91162597 -0.23169198 -1.00216434]
32,[0.41499543],-3.7858065968079786,[ 0.26479388  0.96234751 -0.24171362 -0.93512163]
33,[0.20303224],-3.7690511311810244,[ 0.27441735  0.97951171 -0.25106483 -0.95222312]
34,[0.54520885],-3.7518959575734687,[ 0.28421247  1.04896754 -0.26058707 -0.84501835]
35,[-0.08759856],-3.7338558905627255,[ 0.29470214  1.02019294 -0.26903725 -0.97777873]
36,[0.49398072],-3.715664980469312,[ 0.30490407  1.08055104 -0.27881504 -0.89756634]
37,[0.00933972],-3.695839892708638,[ 0.31570958  1.06592385 -0.2877907  -1.00028782]
38,[0.71347651],-3.6756685084124388,[ 0.32636882  1.15854349 -0.29779358 -0.84794294]
39,[0.11650824],-3.653952407964719,[ 0.33795426  1.15927287 -0.30627301 -0.9182323 ]
40,[0.54648595],-3.6323463921621397,[ 0.34954699  1.22494575 -0.31545533 -0.83571053]
41,[-0.05834994],-3.6093519536066,[ 0.36179644  1.19832919 -0.32381244 -0.97513468]
42,[0.53506958],-3.585982485511259,[ 0.37377974  1.26115951 -0.33356378 -0.90433619]
43,[0.15962848],-3.5606658845001973,[ 0.38639133  1.26673818 -0.34260714 -0.97153797]
44,[0.62423804],-3.5348364617656713,[ 0.39905871  1.34163541 -0.35232252 -0.87765131]
45,[-0.16357089],-3.5074818834724204,[ 0.41247507  1.29799059 -0.36109904 -1.06477782]
46,[0.45219239],-3.4797386704865145,[ 0.42545497  1.34614533 -0.37174682 -1.03889062]
47,[0.06492897],-3.4495089195246513,[ 0.43891643  1.33617034 -0.38213572 -1.15130101]
48,[0.56611618],-3.418312793237269,[ 0.45227813  1.40007856 -0.39364873 -1.09460233]
49,[0.02156233],-3.385067050534596,[ 0.46627891  1.38302574 -0.40459476 -1.22813783]
50,[0.39402984],-3.351019862539003,[ 0.48010917  1.4204794  -0.41687613 -1.23870367]
