,action,cost,state
0,[-0.04800913],-4.0,[ 0.         -0.00768146  0.         -0.01920365]
1,[-0.25352],-4.0,[-7.68146146e-05 -4.82323714e-02 -1.92036537e-04 -1.20580928e-01]
2,[-0.34400821],-3.9999999161336164,[-0.00055914 -0.10320782 -0.00139785 -0.25806669]
3,[-0.15307399],-3.999995556363482,[-0.00159122 -0.12761663 -0.00397851 -0.31943184]
4,[-0.11846241],-3.9999640045505833,[-0.00286738 -0.14659969 -0.00717283 -0.36786583]
5,[0.00870743],-3.999883014490977,[-0.00433338 -0.14539226 -0.01085149 -0.36660824]
6,[-0.0978726],-3.9997323222078522,[-0.0057873  -0.16145393 -0.01451757 -0.40942405]
7,[-0.3703662],-3.999521115920398,[-0.00740184 -0.22129604 -0.01861181 -0.5625775 ]
8,[-0.18337341],-3.999213391383695,[-0.0096148  -0.25135769 -0.02423759 -0.64228753]
9,[-0.04293629],-3.9986668701041173,[-0.01212838 -0.25922607 -0.03066046 -0.66790246]
10,[-0.01149327],-3.997868316258726,[-0.01472064 -0.26242099 -0.03733949 -0.68341198]
11,[0.01925763],-3.9968413006136734,[-0.01734485 -0.26107718 -0.04417361 -0.68921949]
12,[-0.00406497],-3.9955840081610514,[-0.01995562 -0.26385558 -0.0510658  -0.70699981]
13,[-0.22401009],-3.9941059773846077,[-0.02259418 -0.30215748 -0.0581358  -0.81516095]
14,[-0.23859381],-3.9923720334764754,[-0.02561575 -0.34309111 -0.06628741 -0.93158645]
15,[0.04846178],-3.9900982484387084,[-0.02904666 -0.33855648 -0.07560327 -0.9365364 ]
16,[-0.0207859],-3.9871405224399035,[-0.03243223 -0.34559503 -0.08496864 -0.97262545]
17,[0.06198579],-3.983786811985054,[-0.03588818 -0.33993841 -0.09469489 -0.97936961]
18,[-0.00021415],-3.9799026178474795,[-0.03928756 -0.34473153 -0.10448859 -1.01451159]
19,[-0.05567557],-3.975584092301851,[-0.04273488 -0.35885002 -0.1146337  -1.07522061]
20,[0.05557017],-3.9706821228745244,[-0.04632338 -0.35578651 -0.12538591 -1.09569309]
21,[0.07088166],-3.9650126120173814,[-0.04988124 -0.35087252 -0.13634284 -1.1142062 ]
22,[0.05387815],-3.9587425574344937,[-0.05338997 -0.3492379  -0.1474849  -1.14352612]
23,[0.08794329],-3.9518636742623574,[-0.05688235 -0.34279483 -0.15892016 -1.16366975]
24,[0.07245554],-3.9442818283052725,[-0.0603103  -0.33939694 -0.17055686 -1.19413296]
25,[0.04099117],-3.9360329622521473,[-0.06370426 -0.34153298 -0.18249819 -1.24106458]
26,[0.05429584],-3.9270145583277882,[-0.06711959 -0.3421321  -0.19490884 -1.28709252]
27,[0.1092776],-3.917050916863403,[-0.07054092 -0.33469305 -0.20777976 -1.31639476]
28,[0.13617877],-3.906090011903915,[-0.07388785 -0.32368512 -0.22094371 -1.34011054]
29,[0.15281143],-3.894233774265459,[-0.0771247  -0.31074419 -0.23434482 -1.36234611]
30,[0.16556264],-3.8815068473939522,[-0.08023214 -0.29649135 -0.24796828 -1.38469447]
31,[0.18589532],-3.8679025295663476,[-0.08319705 -0.27976745 -0.26181522 -1.40441782]
32,[0.20746702],-3.8534000643208355,[-0.08599473 -0.26040882 -0.2758594  -1.42121433]
33,[0.22649375],-3.838011519886429,[-0.08859882 -0.23883463 -0.29007154 -1.43618588]
34,[0.23878824],-3.8217590955195413,[-0.09098716 -0.21609496 -0.3044334  -1.45192978]
35,[0.2486289],-3.8046577370236805,[-0.09314811 -0.19256958 -0.3189527  -1.46941004]
