,action,cost,state
91,[1.],-2.0113438703125755e-08,[2.00641688 3.4536014  3.17825852 0.05915257]
92,[1.],-2.931926234773347e-08,[ 2.0409529   3.61010818  3.17885004 -0.34085085]
93,[-0.53525138],-2.6109602803940532e-08,[ 2.07705398  3.52096955  3.17544154 -0.12730351]
94,[-1.],-1.4442231888107251e-08,[2.11226367 3.35744254 3.1741685  0.27297152]
95,[-1.],-9.865349166802223e-09,[2.1458381  3.19409844 3.17689822 0.67311918]
96,[-1.],-1.0647578678455936e-08,[2.17777908 3.0312265  3.18362941 1.07137957]
97,[-1.],-1.639273599387151e-08,[2.20809135 2.86913795 3.1943432  1.46592598]
98,[-1.],-3.0364620575988637e-08,[2.23678273 2.70819003 3.20900246 1.85479184]
99,[-1.],-5.8640861322856224e-08,[2.26386463 2.54880673 3.22755038 2.23580852]
100,[-0.28246564],-1.079330694241559e-07,[2.28935269 2.50579406 3.24990847 2.32186654]
101,[-0.23646942],-1.7980334784173492e-07,[2.31441064 2.4719181  3.27312713 2.37952057]
102,[-1.],-2.3390984105176633e-07,[2.33912982 2.31898468 3.29692234 2.72635277]
103,[-0.72145198],-2.299364454094655e-07,[2.36231966 2.21312748 3.32418586 2.94982933]
104,[-1.],-1.6804414129372824e-07,[2.38445094 2.06679427 3.35368416 3.26500284]
105,[-1.],-5.199799470049735e-08,[2.40511888 1.92477407 3.38633419 3.56041867]
106,[-1.],-0.9967783089323621,[2.42436662 1.78774465 3.42193837 3.83329751]
107,[-1.],-38.760937033236296,[2.44224407 1.65634367 3.46027135 4.08104829]
108,[-1.],-193.74614986217603,[2.4588075  1.53112337 3.50108183 4.30141888]
109,[-1.],-605.0445268627504,[2.47411874 1.4125061  3.54409602 4.49264009]
110,[-1.],-1501.7865464500753,[2.4882438  1.30074687 3.58902242 4.65354162]
111,[-1.],-3228.698508237261,[2.50125127 1.19590871 3.63555784 4.78362138]
112,[-1.],-6266.286733133197,[2.51321035 1.09785445 3.68339405 4.88305682]
113,[-0.80420686],-11240.746175712069,[2.5241889  1.03327202 3.73222462 4.89478983]
114,[-1.],-18919.509095053072,[2.53452162 0.94695494 3.78117252 4.93730934]
115,[-1.],-30205.608553351503,[2.54399117 0.86589997 3.83054561 4.95336604]
116,[-1.],-46068.85944462622,[2.55265017 0.7894115  3.88007927 4.94490043]
117,[-1.],-67518.26096268113,[2.56054428 0.71674215 3.92952828 4.91398262]
118,[-0.81598276],-95529.62758392711,[2.56771171 0.66974998 3.9786681  4.82280812]
119,[-0.2991735],-130972.46313246027,[2.5744092  0.68614601 4.02689618 4.61302974]
120,[-0.2991735],-174691.54806823496,[2.58127066 0.70044753 4.07302648 4.40035233]
121,[-0.2991735],-227889.6645199302,[2.58827514 0.71236064 4.11703    4.18557349]
122,[1.],-291418.2251478633,[2.59539875 0.86897492 4.15888574 3.76273687]
123,[1.],-365975.4059157666,[2.6040885  1.01809174 4.19651311 3.35792709]
124,[1.],-455383.09202442324,[2.61426941 1.16059118 4.23009238 2.96863988]
125,[1.],-561717.4896563578,[2.62587532 1.29730235 4.25977878 2.59262181]
126,[1.],-686942.3325855406,[2.63884835 1.42899979 4.285705   2.22785856]
127,[1.],-832783.6650912128,[2.65313835 1.55640515 4.30798358 1.87255117]
128,[1.],-1000592.4680973229,[2.6687024  1.68019175 4.32670909 1.5250876 ]
129,[1.],-1191198.607851623,[2.68550432 1.80099037 4.34195997 1.18401349]
130,[1.],-1404760.6355840864,[2.70351422 1.91939568 4.3538001  0.84800387]
131,[1.],-1640616.8319641214,[2.72270818 2.0359726  4.36228014 0.51583678]
132,[1.],-1897143.678787591,[2.7430679  2.15126269 4.36743851 0.18636868]
133,[1.],-2171628.7486028452,[ 2.76458053  2.26579017  4.3693022  -0.14148815]
134,[0.87019141],-2460165.900555473,[ 2.78723843  2.36651182  4.36788732 -0.45738639]
135,[0.40874042],-2757581.692912122,[ 2.81090355  2.41927773  4.36331345 -0.73301303]
136,[0.1386371],-3056430.7600396518,[ 2.83509633  2.44441799  4.35598332 -0.98520352]
137,[-0.28246564],-3345810.4769353704,[ 2.85954051  2.4263057   4.34613129 -1.19947674]
138,[-0.28246564],-3616029.340802943,[ 2.88380356  2.40913521  4.33413652 -1.41332082]
139,[-0.28246564],-3856925.7691562125,[ 2.90789491  2.39308091  4.32000331 -1.62664476]
140,[-1.],-4061928.356393221,[ 2.93182572  2.30239381  4.30373686 -1.76679115]
141,[-1.],-4225153.17767784,[ 2.95484966  2.21249308  4.28606895 -1.90276575]
142,[-1.],-4340043.96791332,[ 2.97697459  2.12337555  4.26704129 -2.03416157]
143,[-1.],-4405149.228533131,[ 2.99820835  2.0350211   4.24669968 -2.16056425]
144,[-1.],-4420366.612995019,[ 3.01855856  1.94739152  4.22509404 -2.28154879]
145,[-1.],-4386887.800884446,[ 3.03803247  1.86042951  4.20227855 -2.39667609]
146,[-1.],-4307106.488190503,[ 3.05663677  1.77405783  4.17831179 -2.5054891 ]
147,[-1.],-4184493.3817430916,[ 3.07437735  1.68817862  4.1532569  -2.60750908]
148,[-1.],-4023442.946146005,[ 3.09125913  1.60267287  4.1271818  -2.70223186]
149,[-1.],-3829097.409935074,[ 3.10728586  1.51740022  4.10015949 -2.78912451]
