,action,cost,state
0,[-0.51766291],0.0,[ 0.         -0.08282607  3.14159265  0.20706516]
1,[-0.47390983],0.0,[-8.28260660e-04 -1.58519117e-01  3.14366331e+00  3.96297794e-01]
2,[-0.76420993],-4.595870056092886e-12,[-2.41345183e-03 -2.80415979e-01  3.14762628e+00  7.00530949e-01]
3,[-0.73098301],-3.313224533066196e-10,[-0.00521761 -0.39655946  3.15463159  0.98940312]
4,[-1.],-7.225895258157089e-09,[-0.00918321 -0.55510999  3.16452562  1.38254478]
5,[-1.],-6.913969859446898e-08,[-0.01473431 -0.71271616  3.17835107  1.77082705]
6,[-1.],-4.56277515790808e-07,[-0.02186147 -0.86900873  3.19605934  2.15227236]
7,[-1.],-2.1986709870555524e-06,[-0.03055155 -1.02353546  3.21758207  2.52465136]
8,[-1.],-8.3245488337854e-06,[-0.04078691 -1.17575006  3.24282858  2.88545225]
9,[-1.],-2.6195532390676347e-05,[-0.05254441 -1.32501056  3.2716831   3.23188198]
10,[-1.],-7.131530998088554e-05,[-0.06579452 -1.47058996  3.30400192  3.56090796]
11,[-1.],-0.00017284945666946294,[-0.08050042 -1.61170081  3.339611    3.86934634]
12,[-1.],-0.0003808171170677278,[-0.09661742 -1.74753442  3.37830446  4.15399789]
13,[-1.],-0.000774505044032601,[-0.11409277 -1.87731249  3.41984444  4.41182412]
14,[-1.],-0.001471160905492019,[-0.13286589 -2.00034672  3.46396268  4.64014634]
15,[-1.],-0.0026335503847535625,[-0.15286936 -2.11609881  3.51036415  4.8368416 ]
16,[-1.],-0.004474658972901618,[-0.17403035 -2.22423196  3.55873256  5.0005049 ]
17,[-1.],-0.0072578341629143455,[-0.19627267 -2.32464569  3.60873761  5.13054973]
18,[-1.],-0.011291085910600717,[-0.21951912 -2.41748808  3.66004311  5.22722912]
19,[-1.],-0.01691506319375627,[-0.24369401 -2.50314416  3.7123154   5.29157495]
20,[-1.],-0.02448523819445684,[-0.26872545 -2.58220337  3.76523115  5.32526886]
21,[-1.],-0.03434980468371364,[-0.29454748 -2.6554127   3.81848384  5.3304695 ]
22,[-1.],-0.04682548611155048,[-0.32110161 -2.72362338  3.87178853  5.30962464]
23,[-1.],-0.06217370187893619,[-0.34833784 -2.78773865  3.92488478  5.26529402]
24,[-1.],-0.0805793495458708,[-0.37621523 -2.8486679   3.97753772  5.20000059]
25,[-1.],-0.10213394022560923,[-0.40470191 -2.90729046  4.02953773  5.11611932]
26,[-1.],-0.12682414624774763,[-0.43377481 -2.96442969  4.08069892  5.01580434]
27,[-1.],-0.15452614711545187,[-0.46341911 -3.02083663  4.13085696  4.90095042]
28,[-1.],-0.18500560276432496,[-0.49362747 -3.07718159  4.17986647  4.77318157]
29,[-1.],-0.21792269101728462,[-0.52439929 -3.13405149  4.22759828  4.63385947]
30,[-1.],-0.25284141824058093,[-0.55573981 -3.19195144  4.27393688  4.4841046 ]
31,[-1.],-0.28924231922947835,[-0.58765932 -3.25130855  4.31877792  4.32482493]
32,[-1.],-0.32653766510110566,[-0.62017241 -3.31247724  4.36202617  4.1567477 ]
33,[-1.],-0.36408835955171476,[-0.65329718 -3.37574476  4.40359365  3.98045189]
34,[-1.],-0.4012217952887998,[-0.68705463 -3.44133679  4.44339817  3.79639933]
35,[-1.],-0.43725004387986555,[-0.72146799 -3.50942256  4.48136216  3.60496357]
36,[-1.],-0.4714878515955919,[-0.75656222 -3.58011934  4.5174118   3.40645594]
37,[-1.],-0.5032700047610593,[-0.79236341 -3.65349655  4.55147636  3.20114867]
38,[-1.],-0.5319677081242629,[-0.82889838 -3.72957915  4.58348784  2.98929488]
39,[-1.],-0.5570036884314987,[-0.86619417 -3.80835066  4.61338079  2.77114571]
40,[-1.],-0.5778657934314296,[-0.90427768 -3.88975592  4.64109225  2.54696457]
41,[-1.],-0.5941189049193293,[-0.94317524 -3.97370348  4.6665619   2.31703856]
42,[-1.],-0.6054150241479259,[-0.98291227 -4.06006798  4.68973228  2.08168743]
43,[-1.],-0.611501419765303,[-1.02351295 -4.14869245  4.71054916  1.84126985]
44,[-1.],-0.6122267530467859,[-1.06499987 -4.23939072  4.72896185  1.59618744]
45,[-1.],-0.6075451132250216,[-1.10739378 -4.33194985  4.74492373  1.3468864 ]
46,[-1.],-0.5975179080646587,[-1.15071328 -4.42613281  4.75839259  1.09385713]
47,[-1.],-0.5823135627931455,[-1.19497461 -4.52168126  4.76933116  0.8376318 ]
48,[-1.],-0.562204986048172,[-1.24019142 -4.61831858  4.77770748  0.57878028]
49,[-1.],-0.5375647673607817,[-1.28637461 -4.71575304  4.78349529  0.31790444]
50,[-1.],-0.5088580803482488,[-1.33353214 -4.81368111  4.78667433  0.05563122]
51,[-1.],-0.47663328332771393,[-1.38166895 -4.91179096  4.78723064 -0.20739528]
52,[-1.],-0.4415102388174244,[-1.43078686 -5.009766    4.78515669 -0.47052247]
53,[-1.],-0.40416641943225456,[-1.48088452 -5.10728856  4.78045146 -0.73309836]
54,[-1.],-0.36532093312814545,[-1.5319574  -5.20404347  4.77312048 -0.99448068]
55,[-1.],-0.3257166870449662,[-1.58399784 -5.29972179  4.76317567 -1.25404587]
56,[-1.],-0.2861010153694461,[-1.63699506 -5.39402431  4.75063522 -1.51119746]
57,[-1.],-0.2472052187312425,[-1.6909353  -5.48666505  4.73552324 -1.76537367]
58,[-1.],-0.2097235933993305,[-1.74580195 -5.57737463  4.7178695  -2.01605376]
59,[-1.],-0.1742926574794666,[-1.8015757  -5.66590345  4.69770897 -2.26276303]
60,[-1.],-0.14147139524714253,[-1.85823473 -5.75202468  4.67508134 -2.50507604]
61,[-1.],-0.11172342481344143,[-1.91575498 -5.83553709  4.65003058 -2.74261788]
62,[-1.],-0.08540203337591105,[-1.97411035 -5.91626772  4.6226044  -2.97506329]
63,[-1.],-0.06273900466202219,[-2.03327303 -5.99407443  4.59285376 -3.20213328]
64,[-1.],-0.04383807439658108,[-2.09321377 -6.0688483   4.56083243 -3.42358933]
65,[-1.],-0.028673686226149034,[-2.15390225 -6.14051614  4.52659654 -3.63922474]
66,[-1.],-0.017095483293598456,[-2.21530741 -6.20904302  4.49020429 -3.84885309]
67,[-1.],-0.008838667412993937,[-2.27739784 -6.27443513  4.45171576 -4.05229359]
68,[-1.],-0.003540003571898581,[-2.3401422  -6.33674296  4.41119282 -4.24935313]
69,[-1.],-0.000758863925607195,[-2.40350962 -6.39606506  4.36869929 -4.43980465]
70,[-1.],-231.95996657200166,[-2.46747028 -6.45255258  4.32430125 -4.62336171]
71,[-1.],-75293.12342394737,[-2.5319958  -6.50641466  4.27806763 -4.79964887]
72,[-1.],-249759.26730614956,[-2.59705995 -6.55792475  4.23007114 -4.96816767]
73,[-1.],-475557.8309617414,[-2.6626392  -6.60742809  4.18038946 -5.12825825]
74,[-1.],-710386.227806514,[-2.72871348 -6.65535006  4.12910688 -5.27905686]
75,[-1.],-919784.0746087121,[-2.79526698 -6.70220513  4.07631631 -5.41945028]
76,[-1.],-1078581.3547521785,[-2.86228903 -6.74860584  4.02212181 -5.54802929]
77,[0.30500274],-1171597.513491603,[-2.92977509 -6.64137141  3.96664152 -5.9080304 ]
78,[0.02816761],-1193522.17896322,[-2.9961888  -6.56126853  3.90756121 -6.22424875]
79,[1.],-1128591.9661565234,[-3.06180149 -6.35605011  3.84531873 -6.7641961 ]
80,[1.],-994259.9672630131,[-3.12536199 -6.14002653  3.77767676 -7.33481074]
81,[1.],-799213.6103080079,[-3.18676225 -5.91334114  3.70432866 -7.93653027]
