,action,cost,state
0,[-1.],0.0,[0.01       0.8384     3.14159265 0.404     ]
1,[-0.41856531],0.0,[0.018384   0.77008811 3.14563265 0.57477972]
2,[-0.73973086],-6.658883406209092e-11,[0.02608488 0.65074144 3.15138045 0.87215215]
3,[-0.73679782],-2.2937513537688746e-09,[0.0325923  0.53241393 3.16010197 1.16555389]
4,[-0.3928056],-2.932778832607612e-08,[0.03791643 0.46987669 3.17175751 1.31732643]
5,[-0.97924608],-2.0682916500075028e-07,[0.0426152  0.3144322  3.18493078 1.69835651]
6,[-0.53712884],-8.809403571695005e-07,[0.04575952 0.23093274 3.20191434 1.89627298]
7,[-1.],-3.3050720177069023e-06,[0.04806885 0.07496914 3.22087707 2.27067282]
8,[-0.9096882],-9.858399165395745e-06,[ 0.04881854 -0.06454389  3.2435838   2.5989158 ]
9,[-1.],-2.697698604820341e-05,[ 0.0481731  -0.21588116  3.26957296  2.95029743]
10,[-1.],-6.681824048954853e-05,[ 0.04601429 -0.36396364  3.29907593  3.28614251]
11,[-1.],-0.00015299889683252768,[ 0.04237466 -0.50806377  3.33193736  3.60343227]
12,[-1.],-0.0003259461118425507,[ 0.03729402 -0.64741576  3.36797168  3.89907221]
13,[-1.],-0.0006506013718685223,[ 0.03081986 -0.78125764  3.4069624   4.17003707]
14,[-1.],-0.0012248098918176806,[ 0.02300728 -0.90888326  3.44866277  4.41354615]
15,[-1.],-0.002187566651838662,[ 0.01391845 -1.0296984   3.49279823  4.62724908]
16,[-1.],-0.0037257384657797283,[ 3.62146726e-03 -1.14327370e+00  3.53907072e+00  4.80939597e+00]
17,[-1.],-0.006077704126695084,[-0.00781127 -1.24938623  3.58716468  4.95896437]
18,[-1.],-0.009532484090148202,[-0.02030513 -1.3480431   3.63675433  5.0757213 ]
19,[-1.],-0.014423408410941295,[-0.03378556 -1.43948337  3.68751154  5.16021   ]
20,[-1.],-0.02111613056636981,[-0.0481804  -1.5241589   3.73911364  5.21366548]
21,[-1.],-0.029991667658819672,[-0.06342199 -1.60269814  3.7912503   5.23787589]
22,[-1.],-0.04142591921661287,[-0.07944897 -1.67585959  3.84362905  5.23501404]
23,[-1.],-0.05576760425896393,[-0.09620756 -1.74448198  3.89597919  5.20746448]
24,[-1.],-0.0733166721725448,[-0.11365238 -1.80943748  3.94805384  5.15766717]
25,[-0.9595394],-0.0943050137690177,[-0.13174676 -1.86666002  3.99963051  5.07945798]
26,[-1.],-0.11888083511038992,[-0.15041336 -1.92696519  4.05042509  4.99230965]
27,[-0.88252325],-0.1470470616355932,[-0.16968301 -1.97238246  4.10034819  4.86845378]
28,[-1.],-0.17879361461121543,[-0.18940683 -2.03128544  4.14903273  4.75212279]
29,[-0.81302151],-0.21381127422613785,[-0.20971969 -2.06936248  4.19655395  4.5953959 ]
30,[-1.],-0.25197634507555644,[-0.23041331 -2.12941687  4.24250791  4.45589637]
31,[-0.76741406],-0.2926907896554664,[-0.25170748 -2.16537169  4.28706688  4.27770221]
32,[-1.],-0.33574258004517027,[-0.2733612  -2.22838598  4.3298439   4.1190763 ]
33,[-0.73583434],-0.38033517444189036,[-0.29564506 -2.26530714  4.37103466  3.9257767 ]
34,[-1.],-0.42617572321661135,[-0.31829813 -2.33246396  4.41029243  3.75064567]
35,[-0.7194096],-0.47236612792492155,[-0.34162277 -2.37280604  4.44779888  3.54626987]
36,[-1.],-0.5185490216794373,[-0.36535083 -2.44477631  4.48326158  3.35636634]
37,[-0.7576206],-0.5638225719213975,[-0.38979859 -2.49445304  4.51682525  3.14548991]
38,[-1.],-0.6077800227865561,[-0.41474312 -2.57147149  4.54828015  2.94208505]
39,[-0.86075027],-0.6496237776882845,[-0.44045784 -2.63688504  4.577701    2.72660055]
40,[-0.95725669],-0.6888910758826172,[-0.46682669 -2.71454832  4.604967    2.50939576]
41,[-0.92879707],-0.724942563487629,[-0.49397217 -2.79172957  4.63006096  2.28599844]
42,[-0.8891334],-0.7572765379684666,[-0.52188947 -2.86721242  4.65292094  2.05684829]
43,[-0.90556323],-0.7854010242529241,[-0.55056159 -2.94648707  4.67348943  1.82356109]
44,[-0.76698934],-0.8088920929842007,[-0.58002646 -3.01386241  4.69172504  1.58479733]
45,[-0.87226189],-0.8273935638941763,[-0.61016509 -3.09356019  4.70757301  1.34346663]
46,[-0.66121198],-0.840661782575517,[-0.64110069 -3.15370369  4.72100768  1.09869359]
47,[-0.89506089],-0.8484678649141295,[-0.67263773 -3.23856518  4.73199461  0.85137425]
48,[-0.64667631],-0.8507928744213267,[-0.70502338 -3.29963779  4.74050836  0.6029282 ]
49,[-1.],-0.8474839226204173,[-0.73801976 -3.39685685  4.74653764  0.35069181]
50,[-0.68354007],-0.8387376391628155,[-0.77198832 -3.46291506  4.75004456  0.09969653]
51,[-1.],-0.8244435315488291,[-0.80661747 -3.56087466  4.75104152 -0.15484907]
52,[-0.73417137],-0.8050279074229003,[-0.84222622 -3.63215686  4.74949303 -0.40705208]
53,[-1.],-0.7805348222802699,[-0.87854779 -3.72969178  4.74542251 -0.66142838]
