,action,cost,state
0,[0.43889454],0.0,[ 0.          0.07022313  3.14159265 -0.17555781]
1,[0.53699697],0.0,[ 7.02231258e-04  1.56030285e-01  3.13983708e+00 -3.90075712e-01]
2,[0.24944337],-2.3747634578404e-12,[ 2.26253411e-03  1.95587423e-01  3.13593632e+00 -4.88537411e-01]
3,[0.03935917],-2.559041410202442e-10,[ 0.00421841  0.20123534  3.13105094 -0.50126835]
4,[0.62601903],-3.0872571834140463e-09,[ 0.00623076  0.30044236  3.12603826 -0.74668419]
5,[0.3319868],-1.4632803180561138e-08,[ 0.00923519  0.35213491  3.11857142 -0.87208148]
6,[0.09449361],-7.021020424613053e-08,[ 0.01275653  0.36528834  3.1098506  -0.89930513]
7,[0.0477021],-2.53732830997113e-07,[ 0.01640942  0.37040254  3.10085755 -0.90429282]
8,[0.0495283],-6.880895888321562e-07,[ 0.02011344  0.37525222  3.09181462 -0.90640925]
9,[0.12284787],-1.5340381975763403e-06,[ 0.02386597  0.39125751  3.08275053 -0.93415745]
10,[0.2128079],-2.9945854199564525e-06,[ 0.02777854  0.42103682  3.07340896 -0.99403948]
11,[0.27359431],-5.3973686382462335e-06,[ 0.03198891  0.4598636   3.06346856 -1.07415475]
12,[0.28008784],-9.299245815953686e-06,[ 0.03658754  0.49899837  3.05272702 -1.1525333 ]
13,[0.28566204],-1.556161815200551e-05,[ 0.04157753  0.53822913  3.04120168 -1.22843538]
14,[0.27057715],-2.5331880711706673e-05,[ 0.04695982  0.57420514  3.02891733 -1.29331795]
15,[0.27020095],-4.0172228339908045e-05,[ 0.05270187  0.60921882  3.01598415 -1.3526938 ]
16,[0.27719621],-6.199507723866156e-05,[ 0.05879406  0.64439084  3.00245721 -1.40917525]
17,[0.27036608],-9.324947735949022e-05,[ 0.06523797  0.67748306  2.98836546 -1.45705865]
18,[0.26382618],-0.00013702241875154068,[ 0.0720128   0.7085124   2.97379487 -1.49625287]
19,[0.26278885],-0.00019682545424904777,[ 0.07909792  0.73832656  2.95883234 -1.52874011]
20,[0.26350496],-0.0002766207470945449,[ 0.08648119  0.76718466  2.94354494 -1.55506554]
21,[0.26291718],-0.0003808791718408603,[ 0.09415303  0.79487264  2.92799429 -1.57462892]
22,[0.26322041],-0.0005144910637414235,[ 0.10210176  0.82153009  2.912248   -1.58771747]
23,[0.26389988],-0.0006825661551295509,[ 0.11031706  0.84722337  2.89637082 -1.59445693]
24,[0.26392252],-0.0008903396126343992,[ 0.1187893   0.87186652  2.88042625 -1.59462131]
25,[0.26385255],-0.0011429876734718857,[ 0.12750796  0.89547026  2.86448004 -1.58823966]
26,[0.26400971],-0.0014453569004323915,[ 0.13646266  0.91810212  2.84859764 -1.57549698]
27,[0.26415904],-0.0018017464692251688,[ 0.14564368  0.93979993  2.83284267 -1.55652426]
28,[0.26421797],-0.0022156954193710897,[ 0.15504168  0.96059488  2.81727743 -1.53145376]
29,[0.26435696],-0.0026897368130333115,[ 0.16464763  0.98054897  2.80196289 -1.50050745]
30,[0.26451483],-0.003225170370455251,[ 0.17445312  0.99971855  2.78695782 -1.46390851]
