,action,cost,state
26,[-0.7261786],-0.007929543932196982,[ 0.06390243 -0.56848027  3.59492796  2.86600432]
27,[-0.83666011],-0.010184910060554846,[ 0.05821762 -0.65916697  3.623588    2.96229998]
28,[-0.99211741],-0.012960811438073918,[ 0.05162596 -0.76875867  3.653211    3.09126419]
29,[-1.],-0.016377239249844983,[ 0.04393837 -0.87575885  3.68412365  3.20431799]
30,[-1.],-0.020602573604594162,[ 0.03518078 -0.97905997  3.71616683  3.29873397]
31,[-1.],-0.02577104573835469,[ 0.02539018 -1.07875268  3.74915417  3.37452135]
32,[-1.],-0.03201694005816443,[ 0.01460265 -1.17499103  3.78289938  3.43191293]
33,[-1.],-0.039472241546181605,[ 2.85274322e-03 -1.26798582e+00  3.81721851e+00  3.47133949e+00]
34,[-1.],-0.04826102199373908,[-0.00982711 -1.35799562  3.8519319   3.49339744]
35,[-1.],-0.05849350215350002,[-0.02340707 -1.44531646  3.88686588  3.4988128 ]
36,[-1.],-0.07026011945847578,[-0.03786024 -1.53027079  3.92185401  3.48840432]
37,[-1.],-0.08362593136918346,[-0.05316294 -1.61319667  3.95673805  3.46304832]
38,[-1.],-0.09862565497828273,[-0.06929491 -1.69443761  3.99136853  3.4236472 ]
39,[-1.],-0.1152595912906717,[-0.08623929 -1.77433365  4.025605    3.37110291]
40,[-1.],-0.13349061665313067,[-0.10398262 -1.85321379  4.05931603  3.306296  ]
41,[-1.],-0.1532423531936895,[-0.12251476 -1.93138987  4.09237899  3.23007022]
42,[-1.],-0.17439856245660595,[-0.14182866 -2.009152    4.1246797   3.14322239]
43,[-1.],-0.19680374706208045,[-0.16192018 -2.08676513  4.15611192  3.04649679]
44,[-1.],-0.22026489718785816,[-0.18278783 -2.16446688  4.18657689  2.94058341]
45,[-1.],-0.2445542829104646,[-0.2044325  -2.24246626  4.21598272  2.82611914]
46,[-1.],-0.2694131693812289,[-0.22685716 -2.32094312  4.24424391  2.7036912 ]
47,[-1.],-0.29455631792247944,[-0.25006659 -2.40004821  4.27128082  2.57384213]
48,[-1.],-0.31967713043588947,[-0.27406708 -2.47990365  4.29701925  2.43707568]
49,[-1.],-0.34445329495463745,[-0.29886611 -2.56060375  4.32139     2.29386316]
50,[-1.],-0.36855279482506037,[-0.32447215 -2.64221606  4.34432863  2.14464996]
51,[-1.],-0.39164015121765866,[-0.35089431 -2.72478255  4.36577513  1.9898617 ]
52,[-1.],-0.41338277709369897,[-0.37814214 -2.80832097  4.38567375  1.82991011]
53,[-0.94119185],-0.43345732934472436,[-0.40622535 -2.88670917  4.40397285  1.6602902 ]
54,[-0.78851401],-0.45155595380280095,[-0.43509244 -2.95027992  4.42057575  1.47461621]
55,[-0.79163022],-0.46734159965629185,[-0.46459524 -3.01523866  4.43532192  1.28621485]
56,[-0.53804375],-0.48043862115523484,[-0.49474762 -3.05506971  4.44818406  1.07731581]
57,[-0.61582689],-0.4906432921781312,[-0.52529832 -3.10388225  4.45895722  0.87220205]
58,[-0.44245888],-0.4976226137623715,[-0.55633714 -3.13573233  4.46767924  0.65450811]
59,[-0.47731799],-0.5013297609909781,[-0.58769447 -3.17184386  4.47422432  0.43819441]
60,[-0.38428806],-0.5016186427905373,[-0.6194129  -3.19894406  4.47860627  0.21560789]
61,[-0.40522339],-0.4985227905817898,[-0.65140234 -3.22849556  4.48076235 -0.00609911]
62,[-0.37331049],-0.49206417654982565,[-0.6836873  -3.25489187  4.48070136 -0.22989394]
63,[-0.39318108],-0.482373150066208,[-0.71623622 -3.28320796  4.47840242 -0.45257937]
64,[-0.36457201],-0.469604772087244,[-0.7490683  -3.3082831   4.47387662 -0.67685481]
65,[-0.38357998],-0.4539798821635154,[-0.78215113 -3.33476551  4.46710808 -0.89976317]
66,[-0.3595098],-0.4357416231206444,[-0.81549879 -3.35804392  4.45811044 -1.12378348]
67,[-0.37593854],-0.41518656161493794,[-0.84907922 -3.38205059  4.44687261 -1.34629241]
68,[-0.35800764],-0.3926271949939147,[-0.88289973 -3.40306388  4.43340968 -1.56940426]
69,[-0.37165406],-0.3684149248640724,[-0.91693037 -3.42412483  4.41771564 -1.79091338]
70,[-0.35706533],-0.3429083105220377,[-0.95117162 -3.44213936  4.39980651 -2.01275183]
71,[-0.36584396],-0.3164884367721039,[-0.98559301 -3.4593335   4.37967899 -2.23313681]
72,[-0.35260829],-0.28953151158063334,[-1.02018635 -3.47325403  4.35734762 -2.45380746]
73,[-0.35762027],-0.2624191347746672,[-1.05491889 -3.48563224  4.33280955 -2.67323858]
74,[-0.34662243],-0.23551498426401335,[-1.08977521 -3.49464291  4.30607716 -2.89291721]
75,[-0.35024623],-0.20917167899873945,[-1.12472164 -3.50168476  4.27714799 -3.11147199]
76,[-0.34154374],-0.1837112011848174,[-1.15973849 -3.50533379  4.24603327 -3.3302373 ]
77,[-0.34397814],-0.15942940428838212,[-1.19479182 -3.50667943  4.2127309  -3.54800843]
78,[-0.33703762],-0.1365799680106943,[-1.22985862 -3.50464009  4.17725081 -3.76593793]
79,[-0.33858329],-0.11537794332805547,[-1.26490502 -3.50009752  4.13959143 -3.98290792]
80,[-0.33315709],-0.09598809883837064,[-1.29990599 -3.49228191  4.09976235 -4.19981304]
81,[-0.33436792],-0.07852857488096711,[-1.33482881 -3.48197866  4.05776422 -4.41547792]
82,[-0.33023834],-0.06306402344283746,[-1.3696486  -3.46868738  4.01360944 -4.63045867]
83,[-0.33098967],-0.049610301965848355,[-1.40433547 -3.45314497  3.96730486 -4.84341575]
84,[-0.3275154],-0.03813236581579549,[-1.43886692 -3.4351187   3.9188707  -5.05442187]
85,[-0.32760847],-0.028550645603508965,[-1.47321811 -3.41540137  3.86832648 -5.2617388 ]
86,[-0.32445581],-0.020743538180492974,[-1.50737212 -3.3940886   3.81570909 -5.46467707]
87,[-0.32407134],-0.0145557314185226,[-1.54131301 -3.37216435  3.76106232 -5.66074124]
88,[-0.32141415],-0.00980450617207689,[-1.57503465 -3.3501446   3.70445491 -5.84809985]
89,[-0.32102168],-0.006289598013424778,[-1.6085361  -3.32931709  3.64597391 -6.02313706]
90,[-0.31916783],-0.003801918354844337,[-1.64182927 -3.31066556  3.58574254 -6.18260114]
91,[-0.31926944],-0.0021338487789369378,[-1.67493593 -3.2958163   3.52391653 -6.32161146]
92,[-0.31851531],-0.001088411490862494,[-1.70789409 -3.28613701  3.46070041 -6.43565311]
93,[-0.1627025],-0.0004881624123704822,[-1.74075546 -3.25973505  3.39634388 -6.57534393]
94,[-1.],-0.00018217774881352966,[-1.77335281 -3.3698073   3.33059044 -6.37091165]
95,[-1.],-5.0414392573337874e-05,[-1.80705088 -3.49264045  3.26688133 -6.11542022]
96,[-0.74487452],-8.798113799102944e-06,[-1.84197729 -3.58682866  3.20572713 -5.91247335]
97,[-1.],-5.391786970321905e-07,[-1.87784557 -3.73158747  3.14660239 -5.56705456]
98,[0.08024824],-1.7686419494668372e-11,[-1.91516145 -3.71210971  3.09093185 -5.61697824]
99,[-0.35596791],-1.6026096232684897e-07,[-1.95228254 -3.76985064  3.03476206 -5.46037921]
100,[1.],-2.71178590156766e-06,[-1.98998105 -3.6187265   2.98015827 -5.80985863]
101,[1.],-1.1885352491693105e-05,[-2.02616832 -3.47749431  2.92205969 -6.11888803]
102,[1.],-3.380142408231744e-05,[-2.06094326 -3.34771519  2.86087081 -6.38208537]
103,[1.],-7.422639894668118e-05,[-2.09442041 -3.23052353  2.79704995 -6.59558045]
104,[1.],-0.00013632602147153306,[-2.12672565 -3.12647289  2.73109415 -6.75749779]
105,[1.],-0.0002184495262110391,[-2.15799038 -3.03546141  2.66351917 -6.86815306]
106,[1.],-0.0003127456000853972,[-2.18834499 -2.95675375  2.59483764 -6.92991395]
107,[1.],-0.0004052410556418146,[-2.21791253 -2.88908921  2.5255385  -6.94677442]
108,[0.42809473],-0.0004777247504224807,[-2.24680342 -2.90707669  2.45607076 -6.76821793]
109,[0.27161516],-0.0005113700098416977,[-2.27587419 -2.94767868  2.38838858 -6.53422365]
110,[0.15268826],-0.0004818555475672403,[-2.30535097 -3.00260217  2.32304634 -6.26613978]
111,[0.15268826],-0.0003844463842664348,[-2.33537699 -3.05485477  2.26038494 -5.99762882]
112,[0.15268826],-0.00023659773362883494,[-2.36592554 -3.10364028  2.20040865 -5.73062787]
113,[0.15268826],-8.40703621142741e-05,[-2.39696195 -3.14843254  2.14310237 -5.46626333]
114,[0.15268826],-8.309023528332313e-07,[-2.42844627 -3.18891109  2.08843974 -5.20507757]
115,[0.15268826],-8844.770364726563,[-2.46033538 -3.22490866  2.03638897 -4.94720905]
116,[0.15268826],-47327.527078902516,[-2.49258447 -3.2563703   1.98691688 -4.6925292 ]
117,[-0.92778497],-130178.98602934135,[-2.52514817 -3.39842221  1.93999158 -4.32443038]
118,[-1.],-273451.2942016241,[-2.55913239 -3.54051717  1.89674728 -3.96727989]
119,[-1.],-499474.5003086199,[-2.59453757 -3.67571165  1.85707448 -3.62647978]
120,[-1.],-830348.7583046317,[-2.63129468 -3.80479565  1.82080968 -3.29984319]
121,[-1.],-1288064.0053373605,[-2.66934264 -3.92848368  1.78781125 -2.98546973]
122,[-1.],-1893713.1807414105,[-2.70862747 -4.04742194  1.75795655 -2.68170491]
123,[-1.],-2666528.960587422,[-2.74910169 -4.16219593  1.7311395  -2.38710234]
124,[-1.],-3622960.2117422572,[-2.79072365 -4.27333782  1.70726848 -2.10039003]
125,[-1.],-4775810.5726432,[-2.83345703 -4.38133343  1.68626458 -1.82044094]
126,[-1.],-6133456.8954054965,[-2.87727037 -4.48662855  1.66806017 -1.54624763]
127,[-1.],-7699161.83737692,[-2.92213665 -4.58963476  1.6525977  -1.27690048]
128,[-1.],-9470492.59237933,[-2.968033   -4.6907347   1.63982869 -1.01156917]
129,[-1.],-11438856.484974746,[-3.01494035 -4.79028689  1.629713   -0.74948673]
130,[-1.],-13589163.766698932,[-3.06284321 -4.88863019  1.62221813 -0.48993592]
131,[-1.],-15899628.276939355,[-3.11172952 -4.98608796  1.61731877 -0.23223731]
132,[-1.],-18341717.46510402,[-3.1615904  -5.08297198  1.6149964   0.0242612 ]
133,[-1.],-20880264.394403886,[-3.21242012 -5.17958618  1.61523901  0.28019384]
134,[-1.],-23473755.517565187,[-3.26421598 -5.27623022  1.61804095  0.5361857 ]
135,[-1.],-26074808.963838723,[-3.31697828 -5.37320305  1.62340281  0.79286112]
136,[-0.8776079],-28630858.512131114,[-3.37071031 -5.45855444  1.63133142  1.04924141]
137,[1.],-31085058.027267087,[-3.42529586 -5.35682836  1.64182383  1.27890613]
138,[-1.],-33371832.921346072,[-3.47886414 -5.4567142   1.65461289  1.54150883]
139,[1.],-35350054.40088543,[-3.53343128 -5.35762101  1.67002798  1.76540716]
140,[1.],-37051912.63587479,[-3.58700749 -5.26018704  1.68768205  1.98556776]
141,[1.],-38354479.22760825,[-3.63960936 -5.16457783  1.70753773  2.20151782]
142,[1.],-39230487.444439664,[-3.69125514 -5.07093586  1.72955291  2.41281402]
143,[1.],-39663988.08774544,[-3.7419645  -4.97937799  1.75368105  2.61904068]
144,[1.],-39650577.00686357,[-3.79175828 -4.88999297  1.77987146  2.81980606]
145,[1.],-39197283.1486498,[-3.84065821 -4.80283904  1.80806952  3.01473674]
146,[1.],-38322127.790593185,[-3.8886866  -4.71794154  1.83821688  3.2034699 ]
147,[1.],-37053372.377838135,[-3.93586601 -4.63529055  1.87025158  3.38564359]
148,[1.],-35428478.90714314,[-3.98221892 -4.55483837  1.90410802  3.56088475]
149,[1.],-33492813.13627657,[-4.0277673  -4.476497    1.93971687  3.72879523]
