,action,cost,state
0,[0.09286388],12.533740416935267,[ 0.0073137   0.92706256  0.07490627 -0.72700724]
1,[1.],12.918945234582576,[ 0.02033825  0.73955148  0.05562335 -1.13322889]
2,[0.30204727],13.873428534263965,[ 0.03774099  0.46026051  0.11354258 -1.62637775]
3,[0.30204628],15.037540970661523,[ 0.06076681  0.10954692  0.0977119  -1.81457163]
4,[-1.],15.869753397619133,[ 0.08464192 -0.27934425  0.1143142  -1.99025934]
5,[-1.],15.820707633571457,[ 0.0960194  -0.65320985 -0.01632476 -1.68516557]
6,[-1.],14.777395719075603,[ 0.07611567 -0.93647263 -0.17654126 -1.1273845 ]
7,[-0.66408725],13.317182532242782,[ 0.0272936  -1.09261261 -0.29329678 -0.44150284]
8,[-0.6766592],12.137229455373527,[-0.03337849 -1.11870215 -0.29684389  0.166063  ]
9,[1.],11.601043175392812,[-0.10396165 -0.98399859 -0.40080547  1.16903466]
10,[1.],11.96394603201726,[-0.19168842 -0.65680637 -0.47017305  2.07828453]
11,[1.],13.26997139996598,[-0.28597192 -0.17202399 -0.44174822  2.6857497 ]
12,[1.],14.871268303692423,[-0.34884075  0.3686313  -0.13618721  2.59155119]
13,[1.],15.520241400067151,[-0.32421748  0.81918264  0.39533173  1.84485474]
14,[1.],14.65270785684648,[-0.19545748  1.09381087  0.85882964  0.90239008]
15,[1.],12.987791624002755,[1.52765255e-04 1.18973751e+00 1.04372753e+00 9.70292016e-02]
16,[0.8941417],11.36877710666548,[ 0.20093583  1.15037326  0.91483209 -0.43631466]
17,[0.31415351],10.224705998131856,[ 0.35511639  1.02032892  0.59588586 -0.81957076]
18,[-0.20677022],9.80765083487204,[ 0.4367179   0.82137446  0.21097236 -1.14735672]
19,[-0.20677022],10.32836488637358,[ 0.4391018   0.56752962 -0.18155972 -1.38016091]
20,[1.],11.832528090295042,[ 0.35179793  0.31497677 -0.68031548 -1.12935397]
21,[0.45924673],13.87245999730541,[ 0.18124899  0.10286556 -1.00157176 -0.97932468]
22,[0.30204727],15.551425268837773,[-0.0353237  -0.07744597 -1.13177654 -0.81563726]
23,[-0.8273111],15.94424401223598,[-0.24227989 -0.26080276 -0.90709512 -1.01081647]
24,[-0.82682332],14.798593499348067,[-0.38730412 -0.4788148  -0.5217804  -1.16144281]
25,[0.02536478],12.771465673529175,[-0.45428418 -0.69556857 -0.13225736 -1.00591293]
26,[-1.],10.937553415978192,[-0.42426878 -0.91184292  0.42938795 -1.13775817]
27,[-0.36451795],9.883957909929514,[-0.29451825 -1.11962504  0.84680707 -0.90113016]
28,[0.95997446],9.690490129418249,[-0.11223951 -1.21628105  0.93437967 -0.01692935]
29,[-0.68575018],10.456300292697739,[ 0.07583571 -1.15082564  0.8936864   0.71903894]
30,[1.],12.06080486844081,[ 0.20451711 -0.86389627  0.34388276  2.17533793]
31,[0.63616143],14.20937074758689,[ 0.20729335 -0.29647043 -0.29606788  3.41547553]
32,[0.63616143],15.797587599613035,[ 0.11411632  0.43431318 -0.5427213   3.68350211]
33,[1.],14.798179069467468,[ 0.01799566  1.11675402 -0.38224502  3.0482646 ]
34,[1.],11.71143518810854,[-0.03763572  1.64355209 -0.18996269  2.23209537]
35,[0.68461721],8.786357357128882,[-0.06392289  2.01279491 -0.09252593  1.49002206]
36,[1.],6.910720267680148,[-0.08251551  2.25672026 -0.10053139  0.968787  ]
37,[0.95038626],5.900746630093399,[-0.10482591  2.40499242 -0.12152506  0.52333226]
38,[0.11665789],5.420099049191806,[-0.12446903  2.45069689 -0.07146819 -0.06606907]
39,[1.],5.32068429481287,[-0.13763091  2.39475149 -0.05611132 -0.50217235]
40,[-1.],5.5547222429692775,[-0.13124657  2.20264522  0.12932155 -1.44128   ]
41,[1.],6.307358444841895,[-0.09582584  1.85063082  0.2368453  -2.1055154 ]
42,[-1.],7.909819933225158,[-0.01114041  1.29877243  0.64222248 -3.4615907 ]
43,[-1.],10.754026752037852,[ 0.16908855  0.45532834  1.12608734 -4.90099575]
44,[-1.],14.417533364754654,[ 0.38580845 -0.55675359  0.86026071 -4.86721777]
45,[-1.],15.30310974499408,[ 0.4576096  -1.38716991 -0.17592062 -3.35938045]
46,[-0.31527529],12.2171048935758,[ 0.32301839 -1.89119219 -1.0957585  -1.74282572]
47,[-0.92573805],8.707835234704133,[ 0.0591281  -2.12848353 -1.45574324 -0.71565907]
48,[-0.29245454],6.35086322092185,[-0.22893996 -2.20141368 -1.34766045 -0.10739661]
49,[-1.],4.912224366763239,[-0.44874697 -2.22192561 -0.80279949 -0.17203077]
50,[-1.],4.039457604441266,[-0.53652097 -2.29350553 -0.05750911 -0.58014804]
51,[-0.46213304],3.6390810313908393,[-0.47361917 -2.44899713  0.67656217 -0.97049026]
52,[0.27695913],3.662642129958969,[-0.28015988 -2.65829858  1.22033752 -1.09013906]
53,[-1.],3.9266281647214245,[ 1.54074416e-03 -2.89369579e+00  1.53388428e+00 -1.21838600e+00]
54,[-1.],4.124747363529145,[ 0.30485415 -3.12709175  1.43015952 -1.07264247]
55,[-1.],4.017830387487527,[ 0.54797751  2.9770765   0.9512861  -0.68188647]
56,[-1.],3.7102646285821526,[ 0.67052788  2.89553621  0.25294059 -0.11326537]
57,[-1.],3.505272156225376,[ 0.64567963  2.93577272 -0.49620134  0.51336018]
58,[-1.],3.586779845707429,[ 0.47939167  3.09571496 -1.13372898  1.06446725]
59,[-0.82682332],3.919530463294598,[ 0.21050354 -2.92934489 -1.49441409  1.48637217]
60,[-1.],4.268199851519898,[-0.08905341 -2.60977301 -1.43181934  1.6752875 ]
61,[-0.96273774],4.378419857258383,[-0.33686487 -2.27322481 -0.99790604  1.65730774]
62,[0.10304677],4.333679995919834,[-0.48241973 -1.93447234 -0.44420839  1.72204139]
63,[-0.05756794],4.567525518856083,[-0.51406623 -1.58472464  0.11005966  1.80349683]
64,[-0.61961976],5.602453518472093,[-0.44540332 -1.20955733  0.53701341  2.00072884]
65,[1.],7.943220669932269,[-0.33685846 -0.71501533  0.5006592   2.98502809]
66,[1.],11.83182831782163,[-0.24977652 -0.02812859  0.42069349  3.73654613]
67,[0.98132528],15.449615977676354,[-0.12904953  0.68339302  0.85962753  3.17511186]
68,[1.],14.760432713095323,[0.09997968 1.19939916 1.37884587 1.98752606]
69,[0.36139156],10.647844394466592,[0.39221303 1.49034258 1.44142784 1.03229663]
70,[0.47215814],6.850425990535272,[0.63792079 1.66352185 0.94369672 0.80833603]
71,[-0.03691483],4.562430225020086,[0.75249152 1.83781663 0.16809726 0.99765728]
72,[1.],3.5273942941718666,[ 0.69055476  2.09937017 -0.78513064  1.61780865]
73,[0.05703416],3.3565655737175173,[ 0.45190193  2.45525027 -1.56713514  1.90307102]
74,[-1.],3.7132277298140473,[ 0.09292541  2.82035211 -1.9475819   1.70033885]
75,[0.98132528],4.08701378802673,[-0.30248991 -3.12903395 -1.91379157  1.59022274]
76,[0.74583965],3.9853500941143234,[-0.63608649 -2.85013745 -1.35402832  1.15586269]
77,[-0.04634058],3.4716135563507216,[-0.81958766 -2.69859529 -0.45260354  0.32906331]
78,[1.],3.0716020898881022,[-0.81818284 -2.70460596  0.46599865 -0.38913537]
79,[1.],3.0811777627188177,[-0.63848973 -2.84774333  1.30236509 -1.01177155]
80,[1.],3.4662983670192333,[-0.3159177  -3.09294406  1.85823363 -1.39369483]
81,[1.],3.944259323099224,[ 0.0715633   2.89823915  1.92731043 -1.47446303]
82,[1.],4.048788359274016,[ 0.41918497  2.62318793  1.47457973 -1.21954064]
83,[1.],3.6800253453330574,[ 0.63787343  2.43289977  0.67433703 -0.63826859]
84,[1.],3.261168529718838,[ 0.6800241   2.38002992 -0.25878109  0.11784056]
85,[1.],3.1715335635448128,[ 0.53747019  2.47428847 -1.1433154   0.78852423]
86,[0.63616144],3.4872694171359657,[ 0.24115334  2.66660265 -1.76227825  1.07066928]
87,[1.],3.9931174504056366,[-0.13977236  2.88195198 -1.96353849  1.01446024]
