,action,cost,state
0,[-1.],16.0,[ 0.61563657 -0.01370344  2.89652621 -0.04443926]
1,[0.22352095],13.254321888807903,[1.10337485 0.05432084 1.92351095 0.75448582]
2,[-0.47405653],8.134114568567279,[1.38299521 0.26681628 0.86144382 1.37310772]
3,[-0.85689326],4.442678192020769,[ 1.45109466  0.59380321 -0.18442787  1.90906289]
4,[1.],2.765159067389293,[ 1.28697934  1.08848017 -1.44432888  2.99310273]
5,[1.],2.4318057462861082,[ 0.88007877  1.75830804 -2.60302003  3.59586731]
6,[1.],3.101294779754062,[ 0.2614543   2.47994547 -3.5011149   3.51919059]
7,[1.],4.182144490311425,[-0.4626007  -3.1414722  -3.56140034  3.07755272]
8,[-0.80181969],3.9997850037827902,[-1.08610131 -2.61562282 -2.56662397  2.13968675]
9,[1.],2.6203621226431344,[-1.47995365 -2.2740824  -1.35673314  1.21668139]
10,[1.],1.6191848762346064,[-1.62897599 -2.14721078 -0.13713087  0.02541881]
11,[1.],1.291724897389498,[-1.53521284 -2.26611939  1.07732648 -1.19966152]
12,[0.13280897],1.5510811984749897,[-1.19116456 -2.63160633  2.3549845  -2.40740457]
13,[-0.91362231],2.5400300363190764,[-0.60259833  3.05062467  3.43519979 -3.58491814]
14,[0.25251576],4.222592147171927,[ 0.11399921  2.23374697  3.57163143 -4.60956927]
15,[-1.],5.255104004311737,[ 0.79312962  1.17883171  3.1947129  -5.91392825]
16,[-1.],5.341310928248342,[ 1.37887643 -0.07708009  2.54082683 -6.3328352 ]
17,[-1.],6.034448296081975,[ 1.73974406 -1.21714534  0.95668644 -4.92398806]
18,[-1.],7.281253771441963,[ 1.7403923  -2.04084421 -0.96689204 -3.29256618]
19,[-1.],7.764129235659955,[ 1.36235649 -2.51644832 -2.75153057 -1.42205101]
20,[-1.],6.82088763380343,[ 0.67587514 -2.60627583 -3.98968413  0.48949928]
21,[-1.],5.896426449856008,[-0.16648251 -2.35157047 -4.23872147  1.94001989]
22,[-0.98186706],4.727828694477691,[-0.94385437 -1.89326874 -3.39918132  2.45359719]
23,[0.34070904],2.6655947091682557,[-1.50634279 -1.41563283 -2.19649965  2.1644971 ]
24,[0.60408571],1.1846754490498086,[-1.82342851 -1.06617881 -0.98027764  1.26108559]
25,[-0.70537968],0.6109410996434892,[-1.88657337 -0.96303529  0.34724785 -0.2406079 ]
26,[-1.],0.535487550192685,[-1.68033272 -1.16531673  1.71863437 -1.73450232]
27,[-1.],0.872645617056111,[-1.19922225 -1.61970732  3.07988657 -2.66191544]
28,[-1.],2.0013427014152234,[-0.46423084 -2.15425159  4.17754389 -2.47274629]
29,[-0.74092987],4.1123647607655,[ 0.40638544 -2.52887227  4.32679465 -1.12747784]
30,[0.46234968],5.733285187573126,[ 1.17756354 -2.54022348  3.21776305  1.07704349]
31,[-1.],6.707133035179552,[ 1.65286518 -2.11934733  1.44496051  3.11003642]
32,[-1.],7.902728477924303,[ 1.73671302 -1.31445244 -0.60229034  4.90729644]
33,[0.7111337],7.546054773915754,[ 1.41155791 -0.11064236 -2.53293956  7.00682481]
34,[0.72784541],5.881511763984828,[ 0.81563964  1.32054254 -3.25092733  6.91853053]
35,[1.],4.621042890669766,[ 0.12349361  2.61855058 -3.6505933   6.12748263]
36,[1.],4.289652435290735,[-0.59794687 -2.4591723  -3.42014406  6.08331557]
37,[1.],3.3491156586463178,[-1.22239125 -1.18468792 -2.8617474   6.73696231]
38,[0.61043447],2.557575675425683,[-1.73390338  0.19562154 -2.10473935  6.77122948]
39,[0.55099858],3.4973636554181335,[-1.98149909  1.39643604 -0.23877953  5.11865424]
40,[0.86539725],5.926417842609259,[-1.80661002  2.23894161  1.99013356  3.2473687 ]
41,[-0.09035127],7.152185729664091,[-1.20651945  2.65376635  3.89576091  0.88498409]
42,[-0.65744547],6.147965185367207,[-0.30146341  2.59570509  4.96608845 -1.38627648]
43,[-0.66388446],5.2575372009367385,[ 0.68599847  2.14343356  4.68648873 -2.98631468]
44,[-1.],3.320102085030862,[ 1.51624789  1.46615787  3.56406257 -3.59687044]
45,[-1.],1.1388409059416853,[ 2.11738908  0.76629089  2.48914881 -3.30652427]
46,[-1.],0.2634728697263747,[ 2.53279856  0.15288603  1.72556688 -2.86740613]
47,[0.44459706],0.07941132600975022,[ 2.8119971  -0.36119594  1.12465128 -2.37046931]
48,[1.],0.08013695696077486,[ 2.99416007 -0.81276352  0.7344546  -2.22671148]
49,[0.04686224],0.19139678883325395,[ 3.12435874 -1.30238242  0.56840805 -2.6963663 ]
50,[1.],0.5649046678442026,[-3.07470118 -1.87095822  0.25804376 -2.99047895]
51,[-0.15039689],1.521268164600237,[-3.05409783 -2.51695644 -0.0585747  -3.43343974]
52,[-0.17379034],3.1004036054858566,[-3.08450346  3.05406434 -0.16779835 -3.65047833]
53,[-1.],4.004665003331469,[-3.07838531  2.3045783   0.30552331 -3.81969977]
54,[0.30503758],2.9489551230337216,[-2.95926806  1.56111342  0.87906603 -3.60680535]
55,[-1.],1.4122006827497848,[-2.71623152  0.81835098  1.56967945 -3.8930565 ]
56,[0.6517414],0.5895583399950359,[-2.33831793  0.0214589   2.24871565 -4.14817103]
57,[-1.],0.39299553426070954,[-1.77863192 -0.90869089  3.37203031 -5.0724831 ]
58,[-1.],0.8011606497183266,[-0.98009283 -1.94322774  4.63419569 -5.09020768]
59,[-1.],2.4985251642415283,[ 0.05594192 -2.89612199  5.5357947  -4.42349358]
60,[-1.],4.175964049981474,[ 1.11681942  2.53558076  4.83140432 -4.18747416]
61,[-1.],2.452960739388209,[ 1.94897719  1.70833969  3.5187311  -4.03347427]
62,[-0.47371772],0.5788679604449792,[ 2.55254825  0.95433627  2.60895004 -3.48821226]
63,[-0.42767366],0.05499423870726222,[ 3.02705048  0.30201244  2.22967432 -3.11466738]
64,[-0.96159267],0.0005795541773728885,[-2.79347656 -0.35346575  2.49599657 -3.55222631]
65,[0.4349758],0.003599673128785294,[-2.23885385 -1.10360935  3.14202662 -3.98058797]
66,[-0.24247676],0.1605160000560614,[-1.49533124 -1.94972208  4.3682007  -4.38045034]
67,[-0.16951301],1.2568324809529703,[-0.48276074 -2.81441774  5.65199947 -4.22089059]
68,[0.36985882],3.601628789883825,[ 0.65914564  2.6312861   5.46668653 -4.26274946]
69,[0.90360676],3.245661204800492,[ 1.61734638  1.76945182  4.06030299 -4.25993864]
70,[-1.],0.9670348590855831,[ 2.3179427   0.92579717  3.0323769  -4.11377284]
71,[1.],0.10605734860439635,[ 2.8402304   0.19290758  2.27231084 -3.24491167]
72,[1.],0.0025951296666906188,[-3.02131488 -0.40756332  2.03937365 -2.8800403 ]
73,[1.],0.0023240215505027353,[-2.59150416 -1.00276109  2.34653902 -3.1573488 ]
74,[-0.42197525],0.061623263750311956,[-2.03532159 -1.72508466  3.29527194 -4.04353425]
75,[1.],0.5438094259483104,[-1.25229528 -2.57186454  4.57954242 -4.39911931]
76,[0.0369702],2.3629451180811714,[-0.22768952  2.7628575   5.43782291 -5.22934076]
77,[0.58871395],4.633254400209997,[ 0.81001856  1.57258356  4.80983418 -6.71517678]
78,[0.17543209],3.857114926234348,[ 1.69590987  0.11802397  3.99320296 -7.45646565]
79,[1.],2.671471190471995,[ 2.34514558 -1.20577058  2.47050955 -5.69576415]
80,[-0.75666286],2.954656039448823,[ 2.71801271 -2.26327934  1.30383722 -4.99747706]
81,[-0.28955855],3.9471947786412023,[ 2.89585942  3.06191193  0.62033045 -4.614757  ]
82,[-1.],3.910740593530461,[ 3.03229598  2.15624373  0.85811477 -4.46028033]
83,[0.58871395],2.144257734379976,[-3.03937538  1.3057114   1.25475517 -4.06361572]
84,[1.],0.7107688209888601,[-2.75471724  0.52947751  1.60243834 -3.7492765 ]
85,[1.],0.21640154199881967,[-2.38506672 -0.22356971  2.14357257 -3.85930019]
86,[-0.53875761],0.1693044155746664,[-1.85696448 -1.08131189  3.17827141 -4.66918866]
87,[-0.03894272],0.5451154763064027,[-1.10090647 -2.03514109  4.41971183 -4.73925859]
88,[0.35688896],2.1106378776976213,[-0.10631876 -2.93100449  5.35285524 -4.20647935]
89,[0.66981174],3.999138503321505,[ 0.92631013  2.54680734  4.72477867 -3.90618682]
90,[0.52154405],2.7398215924567415,[ 1.73216621  1.79986943  3.31839091 -3.46450817]
91,[-0.25220159],0.8364730497841183,[ 2.27687645  1.18158118  2.18647897 -2.6545558 ]
92,[-0.69471007],0.1607424499077898,[ 2.63362585  0.73319256  1.43675461 -1.84892646]
93,[-0.85933757],0.02295862054414184,[ 2.87398371  0.41950986  1.01709909 -1.34639194]
94,[-0.93182471],0.0022192453516831846,[ 3.05946778  0.16774558  0.88304322 -1.23799669]
95,[-0.94719328],4.947106182805555e-05,[-3.03848534 -0.10288113  1.01606896 -1.54187344]
96,[0.52785304],2.8205416003383378e-05,[-2.81809347 -0.42741079  1.24027458 -1.78118719]
97,[1.],0.0032792885667351857,[-2.52723146 -0.82770604  1.72529205 -2.28219736]
98,[1.],0.042242571043896865,[-2.10503836 -1.35481334  2.55639354 -2.98960607]
99,[-1.],0.29271296012520803,[-1.46287586 -2.05456806  3.91141686 -3.89909023]
100,[-0.59489307],1.3865430087126511,[-0.54126933 -2.86539479  5.20398485 -4.16258661]
101,[0.5505168],3.579594377626698,[ 0.51703118  2.5671522   5.09698924 -4.42883865]
102,[-1.],3.5004088527335444,[ 1.42653127  1.61244588  3.94692629 -5.04477255]
103,[0.5887139],1.3202596178543078,[ 2.09511644  0.63678979  2.78174118 -4.58569461]
104,[0.59171033],0.3388749420699841,[ 2.55360931 -0.19468634  1.84883497 -3.74977716]
105,[1.],0.21059430203907895,[ 2.84972841 -0.88224561  1.16071637 -3.23037074]
106,[-1.],0.4302397278996919,[ 3.04824515 -1.57258052  0.81315482 -3.69071882]
107,[-0.07019545],1.208552800426226,[-3.12368092 -2.33645769  0.29498358 -3.94090308]
108,[-0.8529466],2.8229069812977117,[-3.09794815  3.12618661  0.05918024 -4.24158279]
109,[-0.94456078],4.002214671628159,[-3.04538184  2.25602188  0.5820121  -4.45808817]
110,[0.77111772],2.92042298605482,[-2.85827224  1.37767591  1.28507667 -4.34086536]
111,[-0.56107399],1.2767761620816838,[-2.51788386  0.46229278  2.14240884 -4.9036876 ]
112,[1.],0.5216527283471071,[-2.01196535 -0.5526892   2.93348089 -5.22259023]
113,[1.],0.5400286831976125,[-1.33315913 -1.59628612  3.9007249  -5.10930682]
114,[-0.98298813],1.582125930655506,[-0.42339393 -2.59794168  5.1264217  -4.81495116]
115,[1.],3.6822614267219165,[ 0.61786915  2.7887088   5.00149878 -4.25572174]
116,[0.53731717],3.4225679099835684,[ 1.49373737  1.95985045  3.68003963 -3.97567386]
117,[0.6515125],1.2662093612261742,[ 2.09505405  1.24243299  2.37817411 -3.0988219 ]
118,[-0.23527917],0.2688997713851375,[ 2.47265312  0.7175173   1.44531169 -2.14558895]
119,[-0.74834041],0.04695885139216934,[ 2.69708566  0.3555464   0.8423255  -1.52735013]
120,[1.],0.010227602245475744,[ 2.7997691   0.14606523  0.20844504 -0.6093365 ]
121,[1.],0.005922007648834848,[ 2.78460666  0.102604   -0.36128681  0.16880674]
