,action,cost,state
0,[1.],12.533740416935267,[ 0.63457912  0.86877068  3.0380294  -1.10787405]
1,[1.],8.252501098652887,[ 1.15945233  0.647153    2.1158418  -0.91726683]
2,[1.],4.692473936047364,[1.45764148 0.55772815 0.83729037 0.10529576]
3,[0.96704258],2.8319532522604045,[ 1.49006666  0.70469645 -0.51533668  1.37422527]
4,[1.],2.239161937289284,[ 1.25313859  1.09877358 -1.83973686  2.49748477]
5,[1.],2.5865326872362386,[ 0.76451001  1.6558067  -3.00331552  2.91227421]
6,[0.98136892],3.8838864255838654,[ 0.081285    2.19203171 -3.71076126  2.28144596]
7,[1.],5.525108140862605,[-0.65570712  2.51570398 -3.49111173  0.86540343]
8,[-0.26101935],6.2872098847814835,[-1.24751801  2.49075638 -2.31386857 -1.13968437]
9,[0.88077713],6.966477474670967,[-1.55619648  2.08398006 -0.71714442 -2.90702539]
10,[0.51893847],8.285904745464947,[-1.51881907  1.32715333  1.09821405 -4.67508459]
11,[-0.92573805],9.202984612351491,[-1.10804799  0.15812598  2.91717518 -6.90391195]
12,[0.12184168],9.16972634503202,[-0.45734142 -1.21313705  3.39934263 -6.3633477 ]
13,[1.],7.82719497889698,[ 0.21998338 -2.30377085  3.34314411 -4.57164385]
14,[-0.29245454],6.175799120573642,[ 0.84995282 -3.08825003  2.82779278 -3.31714362]
15,[-1.],4.165654059169082,[ 1.31338511  2.63163721  1.75156436 -2.30785578]
16,[0.1853795],2.4346471644336214,[ 1.53558963  2.30642277  0.46683926 -0.91653751]
17,[-1.],1.6144947875645626,[ 1.50810936  2.24523616 -0.74259921  0.29645839]
18,[-0.38036249],1.5475442559693957,[ 1.23365143  2.42588351 -1.99790927  1.45639916]
19,[-0.4339669],2.1373103665395092,[ 0.71810508  2.79860725 -3.10083906  2.19385893]
20,[-0.47134361],3.321834588055695,[ 0.03646606 -3.00763391 -3.56502827  2.52143383]
21,[-1.],4.055480574853349,[-0.63578631 -2.50898441 -3.01165349  2.39224436]
22,[-0.87155403],3.2566175364783634,[-1.12781772 -2.08769753 -1.85273763  1.71537114]
23,[-0.27455067],2.048801485418055,[-1.37072409 -1.84678637 -0.56602078  0.63010759]
24,[-1.],1.4438918162164602,[-1.34704497 -1.86449325  0.80208161 -0.80027641]
25,[-1.],1.4989942706733972,[-1.05223001 -2.14871143  2.13027682 -1.9622668 ]
26,[-1.],2.242195002855288,[-0.50957471 -2.60856222  3.22266778 -2.52940492]
27,[-0.61077952],3.5089798303951296,[ 0.18453497 -3.11748648  3.55763098 -2.4979284 ]
28,[-0.97397428],4.018855797675827,[ 0.84723125  2.68935601  2.93469827 -2.20980212]
29,[-1.],3.024336919350378,[ 1.32409623  2.30944145  1.79439293 -1.51574256]
30,[-1.],1.8571951896734502,[ 1.56032176  2.10872022  0.56795933 -0.44607116]
31,[-1.],1.3141886204594622,[ 1.55208784  2.14001123 -0.65039917  0.75855829]
32,[-1.],1.3606001834520958,[ 1.29931346  2.40301663 -1.87665603  1.82867566]
33,[-1.],2.020085515878363,[ 0.80755475  2.84935431 -2.9922552   2.57807869]
34,[-0.83771876],3.316516649945327,[ 0.14214152 -2.86261401 -3.51121585  3.11001767]
35,[-1.],4.315105844299312,[-0.52623822 -2.20509247 -3.03080671  3.40948879]
36,[-1.],3.79348190638952,[-1.03314834 -1.53648912 -1.99243425  3.16727475]
37,[0.9428115],2.7931532836050588,[-1.3338184  -0.92499523 -1.01244121  2.89687768]
38,[-1.],2.559229805308355,[-1.41313998 -0.45178218  0.23033015  1.80983725]
39,[1.],3.4860650584506163,[-1.26657933 -0.1341081   1.23249259  1.37072991]
40,[0.75163061],6.095150668780736,[-0.91850796  0.08367182  2.23281277  0.7886696 ]
41,[1.],10.747288231604058,[-0.39154106  0.18393599  2.96746127  0.22748375]
42,[0.98132528],15.232233662230618,[ 0.22748306  0.19469414  3.09993467 -0.03147988]
43,[1.],15.104385685898794,[0.79732215 0.2154846  2.49589773 0.33099454]
44,[1.],10.4206745916272,[1.19589729 0.35577605 1.44753548 1.11543234]
45,[0.47889394],5.689657963069777,[1.37440702 0.6565923  0.3279265  1.91718576]
46,[-0.37969986],3.0659986485024016,[ 1.33549234  1.10299456 -0.7218976   2.55643034]
47,[-0.67665919],2.1617846894740484,[ 1.08737722  1.66616814 -1.76068462  3.0394205 ]
48,[-0.9739747],2.3690119801953005,[ 0.63657327  2.28805304 -2.7166817   3.10641711]
49,[-0.68144013],3.3400577098852122,[ 0.0289628   2.885946   -3.23456019  2.81588323]
50,[1.],4.101287445869483,[-0.6031663  -2.8527467  -2.9355868   2.59393885]
51,[-0.75118207],3.5063945494612243,[-1.087958   -2.41498623 -1.84506488  1.71695701]
52,[0.71527186],2.337458930259165,[-1.33804255 -2.16247119 -0.64404194  0.75917803]
53,[0.44137203],1.6754236438838386,[-1.34221794 -2.12767     0.60229587 -0.4104708 ]
54,[-0.79897412],1.6383993621533635,[-1.08965564 -2.34122439  1.91094913 -1.66543212]
55,[0.25976816],2.2630486169644057,[-0.59754265 -2.7408842   2.94520642 -2.24944501]
56,[0.60887045],3.4078268798731455,[ 0.04200089  3.07825054  3.30524363 -2.33136299]
57,[-0.6946843],3.997383656957853,[ 0.66806051  2.60791215  2.82018839 -2.30783711]
58,[0.48752822],3.2185795193957474,[ 1.12412689  2.21152726  1.68797262 -1.56881928]
59,[-0.3437661],2.104632157771722,[ 1.339293    1.9929494   0.45455655 -0.56671611]
60,[-0.48485793],1.5564051661913503,[ 1.30599408  1.99005155 -0.78618064  0.52729835]
61,[1.],1.6221144793240134,[ 1.01622088  2.21912961 -2.09385698  1.68535752]
62,[1.],2.343882834603507,[ 0.48437218  2.62378177 -3.14884649  2.25304807]
63,[1.],3.55521014059451,[-0.19425436  3.08255854 -3.48311978  2.26216647]
64,[1.],4.052564662016271,[-0.84361538 -2.77909813 -2.88086036  1.89274767]
65,[0.74583965],3.162313629694948,[-1.31102876 -2.47646074 -1.75242414  1.06394001]
66,[1.],2.126626230223923,[-1.54091336 -2.37196901 -0.5459365  -0.05996807]
67,[0.50301547],1.7236178187225455,[-1.52721005 -2.51900606  0.68145962 -1.41254164]
68,[-0.74088583],2.0323091734381027,[-1.26106056 -2.95721451  1.97006186 -2.95490614]
69,[1.],3.3509325295364003,[-0.76308722  2.61407147  2.9390746  -4.20527228]
70,[0.26564261],5.983745004307046,[-0.11631433  1.59894317  3.47344631 -6.03930044]
71,[-0.92395836],9.49438757486993,[ 0.62578902  0.15617474  3.79593202 -8.04297064]
72,[1.],12.390627520694242,[ 1.24363678 -1.25832811  2.18453864 -5.72625701]
73,[1.],11.030679088389498,[ 1.49535831 -2.16515417  0.36690746 -3.45952169]
74,[-1.],8.175681719559858,[ 1.41851472 -2.70482566 -1.09849337 -1.94734119]
75,[-0.16346683],5.91636197874747,[ 1.06780783 -2.93185272 -2.3614909  -0.35015619]
76,[-0.78217854],4.809171912074656,[ 0.50230132 -2.87622577 -3.20336213  0.83680611]
77,[0.42969182],4.6524115844427145,[-0.16969916 -2.60740214 -3.36868814  1.75404164]
78,[-1.],4.207956495178203,[-0.77775952 -2.24867049 -2.60122156  1.70590005]
79,[0.41548689],2.9553437562495075,[-1.19055719 -1.94602509 -1.48707889  1.21286123]
80,[-1.],1.880066265835549,[-1.35418273 -1.82868335 -0.1419285  -0.08904234]
81,[-0.38069925],1.4781093834149701,[-1.25181718 -1.97163402  1.16199765 -1.31478309]
82,[-0.28537761],1.7343465310315132,[-0.89442658 -2.32911138  2.38559263 -2.17660218]
83,[0.38720002],2.654689332319504,[-0.32454246 -2.79132528  3.21546463 -2.35906575]
84,[-1.],3.7952011064329234,[ 0.34316207  3.01189004  3.30238046 -2.38440479]
85,[-0.04162715],3.858834115977819,[ 0.93085789  2.58025349  2.46951306 -1.86351312]
86,[-1.],2.7710422677774535,[ 1.31246108  2.2779408   1.31932468 -1.09067735]
87,[-1.],1.834689176740463,[ 1.45497687  2.1648758   0.10411037 -0.01024563]
88,[-1.],1.5074035281425182,[ 1.35405872  2.27588571 -1.1125546   1.10141997]
89,[-1.],1.7740570984165036,[ 1.01214464  2.58911096 -2.28656273  1.97338405]
90,[-1.],2.6694372935371438,[ 0.4595014   3.04023247 -3.14657302  2.48150886]
91,[-0.69086165],3.840517106269768,[-0.19222079 -2.71377676 -3.21247264  2.76825479]
92,[0.3647842],4.036911948527514,[-0.7727846  -2.13837384 -2.49225113  2.90999565]
93,[0.42917077],3.0359651417747946,[-1.16717502 -1.58357767 -1.429318    2.55919392]
94,[1.],2.1554991924388487,[-1.34769202 -1.12180481 -0.38068167  2.0386109 ]
95,[1.],2.069971597430927,[-1.32344461 -0.76424167  0.60774791  1.57094531]
96,[-1.],3.0648047163357073,[-1.08729614 -0.53843179  1.72921741  0.74293435]
97,[0.83186599],5.807989213042969,[-0.67390792 -0.37616008  2.33851755  0.9549463 ]
98,[0.82779651],10.751191706859865,[-0.1824679  -0.1342038   2.50785128  1.46937454]
99,[0.07898108],15.473806846104678,[0.31628855 0.17003833 2.4312972  1.51577823]
100,[-0.97397428],14.70302168466614,[0.78248426 0.42165797 2.16475394 1.01789037]
101,[-0.46003602],9.410526551492874,[1.14852719 0.61770862 1.44061165 1.01509084]
102,[-0.30908042],4.909032510737614,[1.34041901 0.86186802 0.45169932 1.48666055]
103,[-0.29263232],2.6830317251163063,[ 1.32254724  1.22963114 -0.63895383  2.20817038]
104,[-0.29781569],2.000642452228261,[ 1.08362948  1.74010684 -1.7481017   2.85427844]
105,[-0.8852804],2.3049818076793644,[ 0.63271505  2.33159461 -2.72569529  2.98405711]
106,[0.49186996],3.320042901098269,[ 0.01662747  2.93173514 -3.30409626  2.95863238]
107,[-0.29245454],4.074231946351477,[-0.61816954 -2.79910347 -2.89285106  2.52961731]
108,[-0.70627605],3.4324988836767867,[-1.09292287 -2.37100764 -1.79138821  1.68034365]
109,[1.],2.2843132955982153,[-1.33415088 -2.11866516 -0.61012347  0.79538868]
110,[0.74325134],1.6447632529606862,[-1.33390851 -2.06803316  0.612072   -0.28588156]
111,[-1.],1.6087835303015403,[-1.07818407 -2.25746069  1.93215544 -1.54197387]
112,[-0.42847497],2.225163696148277,[-0.57785578 -2.63704077  3.0060494  -2.15522868]
113,[-1.],3.3867826225797306,[ 0.08352641 -3.09473018  3.4603183  -2.3493184 ]
114,[-1.],4.020034186002445,[ 0.739941    2.73056991  2.96367374 -2.17006357]
115,[0.31577477],3.2116798234032746,[ 1.22181679  2.37634149  1.80455504 -1.29178117]
116,[-1.],2.0861964286073014,[ 1.46236581  2.21479936  0.59571166 -0.27458767]
117,[-0.57371717],1.558107022286021,[ 1.45709486  2.28582308 -0.64792573  0.98682334]
118,[1.],1.6611860159971352,[ 1.1933109   2.63379398 -1.97954495  2.45390607]
119,[1.],2.5423959083646537,[ 0.67899472 -3.0302592  -3.08358078  3.72804986]
120,[0.92813153],4.303933124923186,[ 0.01237955 -2.1475002  -3.45509313  5.15957332]
121,[-0.00672472],6.076611247214432,[-0.66612733 -0.96855503 -3.30468484  6.60247308]
122,[1.],7.411342304574684,[-1.2811174   0.41886109 -2.62479633  6.78257071]
123,[1.],8.622271279060394,[-1.63115847  1.59408442 -0.79589317  4.91606055]
124,[-0.322479],8.637646598012907,[-1.58713471  2.37328045  1.19207581  2.9016278 ]
125,[-0.15415434],7.23739293541866,[-1.18255338  2.75806663  2.774869    0.95758966]
126,[-0.09420134],5.635143910540606,[-0.51327786  2.77417303  3.80127056 -0.72221436]
127,[0.15433893],4.993107485540699,[ 0.27388949  2.513577    3.89515766 -1.76238949]
128,[-0.29245454],4.099719043114575,[ 0.98125489  2.11638582  3.06110439 -2.05613252]
129,[-1.],2.4240797830924055,[ 1.47753784  1.7348868   1.87733525 -1.63472906]
130,[-0.40513713],1.2004070772334476,[ 1.72598449  1.51374541  0.61067    -0.51605188]
131,[-0.68288775],0.7229175687769052,[ 1.72561314  1.53274462 -0.61440272  0.70700587]
132,[0.94649675],0.7269441484792929,[ 1.46449153  1.82540793 -1.99945284  2.15258811]
133,[0.87838562],1.2478721929330574,[ 0.92754537  2.35294236 -3.34465677  3.00518224]
134,[-0.08602152],2.590265831836932,[ 0.16392733  2.96666917 -4.14471459  3.06605504]
135,[1.],3.9467958368884215,[-0.65494015 -2.69576194 -3.84713908  3.11800145]
136,[-0.03029085],3.2937466167570912,[-1.31153624 -2.1127067  -2.65231833  2.62166219]
137,[0.48436869],1.6797347076135307,[-1.71355769 -1.67478084 -1.37481937  1.67723154]
138,[-0.19643376],0.7885630108032771,[-1.85950561 -1.48050246 -0.09024785  0.23517916]
139,[-0.26595531],0.5400848874895534,[-1.74906099 -1.58373787  1.19952798 -1.24339954]
140,[-1.],0.7071166342169336,[-1.37024043 -1.97332055  2.5936006  -2.55905042]
141,[-0.86425309],1.4872789802304467,[-0.71688605 -2.55813233  3.8858434  -3.17138169]
142,[0.57352472],3.107264245699124,[ 0.12338127  3.10166395  4.32305285 -3.02846413]
143,[0.23806997],3.983530297981931,[ 0.92852993  2.51836112  3.56592649 -2.75393076]
144,[0.30204727],2.7068622678363625,[ 1.51329317  2.03687387  2.25313656 -1.95729315]
145,[-1.],1.2991060183708,[ 1.84103174  1.74174011  1.03877335 -0.93320401]
146,[-1.],0.6868976995274495,[ 1.93402186  1.67796602 -0.10161311  0.31126281]
147,[-0.14399474],0.5674904400740475,[ 1.79290446  1.88556966 -1.31751802  1.74105956]
148,[-0.91878095],0.8471466149355851,[ 1.40709082  2.34053031 -2.55499641  2.75439781]
149,[1.],1.7984381107098102,[ 0.76208751  3.00398391 -3.82460711  3.8459161 ]
