,action,cost,state
0,[0.12099268],12.533740416935267,[ 0.00700161  0.92789038  0.071793   -0.71875819]
1,[-1.],12.915979339939753,[ 0.04305233  0.68040801  0.29086389 -1.74334921]
2,[-1.],14.05194898441289,[ 0.12073862  0.2440742   0.46257878 -2.55064462]
3,[-0.50269053],15.420626104852706,[ 0.2039061  -0.27809167  0.31855412 -2.54452877]
4,[-0.76354747],15.812811470078383,[ 0.23354113 -0.73569187 -0.04568501 -1.95267848]
5,[-1.],14.817898907552214,[ 0.18689036 -1.04863587 -0.40687774 -1.16192942]
6,[-1.],13.203778774679991,[ 0.08126271 -1.20264454 -0.61690498 -0.39708765]
7,[-0.69587077],11.772709638876394,[-0.04864235 -1.21024517 -0.64837961  0.28953793]
8,[-0.73886795],10.92760679555164,[-0.16549267 -1.10128415 -0.49675891  0.77002977]
9,[-0.17121415],10.795792298643216,[-0.24667572 -0.89650266 -0.30571053  1.25663322]
10,[0.02223158],11.454392975797752,[-0.28809802 -0.60103742 -0.10605233  1.67397866]
11,[0.02223158],12.879985291084854,[-0.28723961 -0.2410359   0.12324224  1.8767529 ]
12,[0.02223158],14.613089855283649,[-0.2335049   0.12374622  0.42542596  1.70368442]
13,[1.],15.735850844824995,[-0.12729686  0.44794902  0.63521373  1.48475347]
14,[1.],15.530998302909348,[0.01587688 0.70261916 0.77251157 1.04809701]
15,[0.90662952],14.082536096611506,[0.16933513 0.86687306 0.7243711  0.61607995]
16,[1.],12.216309219419799,[0.28930327 0.964132   0.44364645 0.38592996]
17,[0.31303652],10.696192242270273,[0.34422777 1.01136418 0.0898158  0.10323405]
18,[0.49362673],9.953289500815197,[ 0.32094105  1.01314462 -0.31665997 -0.0931552 ]
19,[-1.],10.13432370557935,[ 0.24108934  0.92231421 -0.4542251  -0.8423108 ]
20,[-1.],11.338677624546493,[ 0.15296406  0.66481795 -0.39482995 -1.74887108]
21,[-1.],13.484795741129304,[ 0.09204659  0.22642299 -0.21612735 -2.57924131]
22,[-1.],15.566831577131307,[ 0.05478049 -0.32334901 -0.20067867 -2.78237206]
23,[-1.],15.702608128881586,[-0.00432948 -0.8351776  -0.40254875 -2.25951199]
24,[-1.],13.452906683513213,[-0.10061698 -1.21635005 -0.52695993 -1.56390383]
25,[-1.],10.53687159501273,[-0.1982146  -1.47410959 -0.4085445  -1.05359935]
26,[1.],8.289022170550993,[-0.26665447 -1.60417786 -0.24391443 -0.28466648]
27,[-1.],7.124112227290571,[-0.27088671 -1.64634008  0.20499925 -0.14120223]
28,[-0.73648289],6.885331413336837,[-0.19027632 -1.64956124  0.58043228  0.13595992]
29,[1.],7.377442157790456,[-0.0674644  -1.53324656  0.6005303   1.07879875]
30,[1.],8.807925651610294,[ 0.02699197 -1.19440304  0.285484    2.36567377]
31,[-1.],11.506816438656424,[ 0.05097223 -0.63234669 -0.04836173  3.21761966]
32,[0.04705182],14.702698650437155,[ 0.00940829  0.08252719 -0.28824671  3.74317005]
33,[1.],15.965879420117073,[-0.03624845  0.80612228 -0.09761443  3.32269476]
34,[1.],13.818628483771732,[-0.01916327  1.37805666  0.25121973  2.38997707]
35,[1.],10.304979862840524,[0.04875278 1.77517716 0.38340549 1.62939   ]
36,[0.24385912],7.5535535009020105,[0.12239489 2.03370203 0.31468442 1.00668144]
37,[1.],5.953937340192476,[0.15770188 2.21107843 0.02238995 0.79585521]
38,[1.],5.1603516816355395,[ 0.12855932  2.3591909  -0.31098638  0.69175283]
39,[1.],4.831182396349487,[ 0.03776444  2.4862541  -0.57830527  0.56654117]
40,[1.],4.7698622098584655,[-0.09277373  2.57791021 -0.69851167  0.32568443]
41,[-0.31357462],4.855586578581348,[-0.22092751  2.57866798 -0.55369076 -0.34866229]
42,[-0.64912232],5.141535904923135,[-0.30104692  2.41805038 -0.22298692 -1.29403387]
43,[-0.1503969],5.932033429738239,[-0.30397864  2.05541851  0.21738827 -2.37570343]
44,[-1.],7.697797424774415,[-0.19568681  1.4274028   0.90046351 -3.96974344]
45,[-0.15039689],10.979509504243483,[ 0.05442679  0.47466686  1.54618535 -5.46579092]
46,[-1.],14.913376678155183,[ 0.36355737 -0.65447273  1.32379796 -5.40187525]
47,[0.56617851],15.152486253778402,[ 0.50742353 -1.53376929  0.10561233 -3.37602837]
48,[-1.],11.505308278010578,[ 0.43519139 -2.06325425 -0.77396892 -1.97227459]
49,[-1.],8.119958775701424,[ 0.22433796 -2.34807414 -1.26444201 -0.94871615]
50,[0.49331807],6.001276728523039,[-0.05060508 -2.4440419  -1.4115851  -0.09462326]
51,[-0.95530467],4.843482408676807,[-0.30378898 -2.44824531 -1.06555944 -0.02190364]
52,[0.06150221],4.117380884047893,[-0.46515215 -2.45823653 -0.51592859 -0.12881823]
53,[-1.],3.676673967091392,[-0.49539316 -2.53552834  0.21807047 -0.66080337]
54,[-0.55079702],3.55661760930207,[-0.38405384 -2.71363622  0.87286963 -1.10689018]
55,[1.],3.7176348618890604,[-0.17007493 -2.93817362  1.22002327 -1.10958511]
56,[-0.36003586],3.944704236118778,[ 0.08922125  3.11301107  1.3122914  -1.17494863]
57,[-0.25023043],3.9914463572125145,[ 0.32927404  2.89169298  1.03394185 -1.00550809]
58,[1.],3.8002610629670355,[ 0.47722566  2.74772945  0.41566701 -0.41087308]
59,[-0.58803162],3.578700190390886,[ 0.49824422  2.70155666 -0.20929348 -0.05037413]
60,[1.],3.5348384135924467,[ 0.38683683  2.75414833 -0.88359466  0.55055532]
61,[0.4644459],3.7098890010699854,[ 0.16208372  2.89669485 -1.31664938  0.83191494]
