,action,cost,state
0,[0.13655433],12.533740416935267,[ 0.64318716  0.84341824  3.12032613 -1.35920276]
1,[0.65168162],8.3190702055047,[ 1.18578579  0.56447297  2.21073676 -1.23403972]
2,[1.],4.827108848177957,[ 1.50032722  0.41716784  0.90797643 -0.16116929]
3,[1.],2.995031659517806,[ 1.54500954  0.51433844 -0.46319722  1.14223754]
4,[0.6463007],2.4224944545509715,[ 1.32082459  0.85574154 -1.76713211  2.21620164]
5,[0.10368356],2.815621941648092,[ 0.85428873  1.34183861 -2.85382493  2.48975873]
6,[-0.54801292],4.290653918294954,[ 0.2158582   1.75898583 -3.4095149   1.48508186]
7,[-0.40514097],6.675245366659326,[-0.44291218  1.86617993 -2.98254606 -0.55761255]
8,[1.],9.305558915945857,[-0.91165755  1.53043353 -1.56284458 -2.83258993]
9,[0.89857307],11.744502475639463,[-1.03497179  0.73684218  0.31418955 -5.02335855]
10,[-1.],12.01619066217652,[-0.81514081 -0.45323765  1.64238298 -6.46865123]
11,[-0.00181079],8.901839861445806,[-0.48016454 -1.6632716   1.64386854 -5.54337897]
12,[-1.],5.499335978980487,[-0.1439511  -2.72190316  1.73027101 -5.14424198]
13,[1.],4.110482516144053,[ 0.1967222   2.55794742  1.65918069 -5.00091801]
14,[-1.],4.2215373181797196,[ 0.53387741  1.47514699  1.7520095  -5.95898566]
15,[-0.37276575],5.936555560727603,[ 0.89541371  0.16730298  1.72326587 -6.89656705]
16,[-1.],9.682654115965443,[ 1.10777998 -1.09581169  0.15208301 -5.33745412]
17,[-0.91024558],11.878894897284685,[ 0.91901131 -1.91573985 -1.99194195 -2.85619764]
18,[0.91698443],9.920350019724332,[ 0.3550216  -2.21551667 -3.446918   -0.23994672]
19,[-1.],7.0329737930689875,[-0.36189388 -2.10870166 -3.53120356  1.13070541]
20,[0.18397864],4.631215475477628,[-1.00035609 -1.81685719 -2.74033146  1.5936196 ]
21,[0.94292762],2.534954104929046,[-1.43793451 -1.52201235 -1.60501825  1.22316972]
22,[0.6614488],1.3200253424500563,[-1.63560574 -1.37112685 -0.3693553   0.23200549]
23,[-1.],0.8917323226099456,[-1.5697534  -1.48040423  1.02693282 -1.3072011 ]
24,[-1.],1.0104676431197113,[-1.22578165 -1.87111446  2.40543873 -2.50357591]
25,[-1.],1.7934813247070696,[-0.61679986 -2.4321292   3.62355688 -2.97350098]
26,[-1.],3.3124869272257924,[ 0.17435791 -3.01827636  4.10982613 -2.82435122]
27,[-0.37061037],4.11609802726118,[ 0.94386611  2.74890932  3.42992926 -2.29577626]
28,[1.],3.0093777270773496,[ 1.50196843  2.3999591   2.12085483 -1.11642404]
29,[0.84030436],1.8067884208277716,[1.79492943 2.32578117 0.82648075 0.41905105]
30,[-0.04097364],1.4883607115644402,[ 1.84532913  2.55765243 -0.3136724   1.90408503]
31,[-0.34309496],2.028939545489384,[ 1.66960936  3.08022277 -1.4604882   3.32478106]
32,[1.],3.7588760085335315,[ 1.24525077 -2.35686    -2.79601082  5.23313948]
33,[1.],7.6344192812818426,[ 0.54227669 -1.03033416 -4.27786072  8.27654503]
34,[-1.],13.985964381918912,[-0.37167557  0.75369565 -4.41642597  8.53237084]
35,[-1.],14.896771350606956,[-1.11039286  2.13070202 -2.98201349  5.38141573]
36,[0.00121594],8.80553448839255,[-1.57950573  3.01144639 -1.71128702  3.54435366]
37,[1.],4.535624637590352,[-1.80558627 -2.69511762 -0.56851458  2.23527187]
38,[0.74582519],2.425038875245338,[-1.81015011 -2.38258711  0.52307613  0.89183716]
39,[-0.26099529],1.6036352724623666,[-1.5849052  -2.35408202  1.74668233 -0.57414952]
40,[-1.],1.6571882154809796,[-1.10188849 -2.60471376  3.07384226 -1.85160913]
41,[0.91697611],2.5835059265215228,[-0.38912451 -3.02284089  3.94033883 -2.25406102]
42,[-1.],3.8477574613636034,[ 0.41717152  2.76451273  3.93461245 -2.64851664]
43,[0.14957843],3.667386582718236,[ 1.11164801  2.25350753  2.90871059 -2.3603879 ]
44,[-1.],2.155232641726806,[ 1.57089824  1.83964163  1.67541107 -1.68415589]
45,[-1.],1.0729788379395426,[ 1.78430544  1.60730568  0.46676689 -0.5969392 ]
46,[-0.69871145],0.6710911215315309,[ 1.75658988  1.61505768 -0.74522134  0.66814407]
47,[1.],0.7083236054188489,[ 1.46934666  1.9019905  -2.13259082  2.12974779]
48,[0.19383334],1.2713715467744007,[ 0.91047737  2.40946575 -3.42818608  2.83179142]
49,[1.],2.6543940513724604,[ 0.12651655  3.01078669 -4.2557732   3.11473299]
50,[0.56609687],3.9681303361550486,[-0.7047525  -2.64817604 -3.86094319  3.10249194]
51,[-0.68777683],3.1827286160545714,[-1.35613841 -2.08295637 -2.59372587  2.44836247]
52,[0.81140521],1.5799020118325127,[-1.74889951 -1.6761829  -1.34335522  1.54245114]
53,[-0.58692649],0.7443405799151868,[-1.88591441 -1.52108114 -0.03294367 -0.021016  ]
54,[0.66093693],0.5257473232464692,[-1.77346924 -1.65431664  1.16340368 -1.29112247]
55,[0.22307594],0.704569303174284,[-1.41259259 -2.02986119  2.45498141 -2.38894465]
56,[-0.44244319],1.445917212082101,[-0.78852644 -2.58545222  3.73978245 -3.06176771]
57,[1.],2.9990329872858,[ 0.02747208  3.08671378  4.23696194 -3.01381838]
58,[-0.43750017],3.999992834555103,[ 0.82956623  2.47561052  3.61309082 -3.04963959]
