,action,cost,state
0,[1.],12.533740416935267,[ 0.63457912  0.86877068  3.0380294  -1.10787405]
1,[1.],8.252501098652887,[ 1.15945233  0.647153    2.1158418  -0.91726683]
2,[1.],4.692473936047364,[1.45764148 0.55772815 0.83729037 0.10529576]
3,[1.],2.8319532522604045,[ 1.48966217  0.70576378 -0.51927758  1.38468835]
4,[0.2256775],2.238758979267913,[ 1.26077873  1.07871713 -1.75903313  2.28617522]
5,[1.],2.591695451951582,[ 0.78735065  1.59784924 -2.93120989  2.74521075]
6,[1.],3.914099903809706,[ 0.11771348  2.10344219 -3.64826213  2.13114193]
7,[0.62287915],5.700668774608943,[-0.60531596  2.3831637  -3.40919107  0.56129039]
8,[1.],6.847365718207722,[-1.18518592  2.30938543 -2.26670917 -1.32613112]
9,[-0.31214403],7.884995553254148,[-1.46472022  1.8264845  -0.45848287 -3.49145936]
10,[1.],9.24860029696049,[-1.36826632  0.94609139  1.4012539  -5.31003777]
11,[-0.02800425],9.692937019436606,[-0.92638899 -0.29472521  2.82522937 -6.75764369]
12,[1.],8.663155786366975,[-0.33662191 -1.54160412  2.98800531 -5.5032614 ]
13,[-0.59457984],6.976286029842915,[ 0.27363307 -2.52529004  3.05264185 -4.35136348]
14,[1.],5.444445130988129,[ 0.82953579  3.01814963  2.38836898 -3.07870206]
15,[1.],3.664603059460449,[ 1.19421435  2.5282177   1.21343851 -1.79449018]
16,[0.04581192],2.346232837030822,[ 1.31346528  2.29311377 -0.02703788 -0.54117294]
17,[1.],1.8514302569238956,[ 1.17641167  2.32892454 -1.33894571  0.86427589]
18,[0.93828661],2.1015391824422065,[ 0.78493285  2.61268428 -2.53647451  1.89252248]
19,[0.21777558],3.027709133990317,[ 0.19679775  3.0383923  -3.22762982  2.2923452 ]
20,[1.],3.9405218857834945,[-0.44956692 -2.76256773 -3.08313068  2.47523575]
21,[-0.96886888],3.6218750523742846,[-0.97314936 -2.32196101 -2.07190253  1.84501828]
22,[0.17504476],2.4789230072221606,[-1.26865952 -2.03527288 -0.86418554  0.95449909]
23,[0.23198163],1.717958310220225,[-1.31633015 -1.9554144   0.38876037 -0.16608413]
24,[-0.96911631],1.5880703173787762,[-1.10527619 -2.11906091  1.71066489 -1.41098193]
25,[-1.],2.1092014929490652,[-0.64244117 -2.48469475  2.86352239 -2.13819064]
26,[-0.12690181],3.242664578986593,[-0.00368894 -2.91507558  3.39029987 -2.07753898]
27,[-1.],4.09947824423909,[ 0.65570675  2.98017793  3.06070902 -1.7366821 ]
28,[-1.],3.6569387399284494,[ 1.17636549  2.70044249  2.0809786  -0.99415678]
29,[-0.0520989],2.6981230982979802,[1.47061106 2.62563521 0.85463027 0.29220821]
30,[-0.10904038],2.316868386280522,[ 1.5193059   2.82724969 -0.36558051  1.73569236]
31,[0.33998891],2.8687552425692555,[ 1.32161141 -2.9528426  -1.60988515  3.30720429]
32,[-1.],4.7795406256515935,[ 0.88843911 -2.14352507 -2.69564513  4.86811215]
33,[0.18441514],8.65016326814268,[ 0.24095607 -0.926293   -3.77208845  7.40636889]
34,[1.],14.027392770028099,[-0.55731087  0.69825687 -3.82642835  7.98464762]
35,[-1.],14.736109210118032,[-1.15983234  1.99137787 -2.19929956  5.05688335]
36,[0.95710285],9.444728438026504,[-1.4634435   2.83139978 -0.85747886  3.43145404]
37,[-1.],5.32962797963045,[-1.50182853 -2.94069711  0.45196682  1.70068462]
38,[-1.],3.24833361326183,[-1.28597733 -2.76354581  1.70355414  0.1053203 ]
39,[-0.62386363],2.774241433043636,[-0.82771207 -2.86893902  2.84114934 -1.08314759]
40,[-0.87832663],3.336806150704092,[-0.17940195  3.11552373  3.52059826 -1.81800779]
41,[-1.],4.019967107114723,[ 0.51845129  2.7169559   3.30360945 -2.08730794]
42,[-0.99353075],3.508072886615128,[ 1.09101434  2.31683904  2.34331039 -1.81772323]
43,[-0.83623679],2.2404828241542005,[ 1.43932932  2.03009839  1.12686849 -0.97431795]
44,[1.],1.4026777535949277,[ 1.52725339  1.98847002 -0.24660297  0.58096021]
45,[0.58855079],1.238109145099295,[ 1.34424315  2.24946528 -1.58152938  1.99178391]
46,[1.],1.755877624310693,[ 0.89605778  2.77141049 -2.86290686  3.17059537]
47,[1.],3.096925736041882,[ 0.23572399 -2.77697763 -3.58991568  4.19222404]
48,[1.],4.610473697643054,[-0.47236917 -1.82099969 -3.38927152  5.39552705]
49,[1.],4.969226948873685,[-1.10912356 -0.62223644 -2.96012863  6.4907814 ]
50,[0.74710146],5.2238380735972285,[-1.6047531   0.64347183 -1.82442378  5.82479997]
51,[1.],6.444082054262532,[-1.79103595  1.64920576  0.0211252   4.20681087]
52,[1.],7.681187188941066,[-1.58864619  2.3177037   1.97795585  2.43066303]
53,[0.93985829],7.441731233522064,[-1.02576271  2.60418116  3.55331078  0.42804402]
54,[1.],6.304241129545222,[-0.22018413  2.50616527  4.33006601 -1.32468487]
55,[0.7606111],5.382865355443864,[ 0.62610883  2.11920309  3.94723281 -2.38133911]
56,[1.],3.56382991248649,[ 1.30346693  1.63621078  2.75599517 -2.25204395]
57,[0.08388684],1.6498690785638088,[ 1.72589113  1.26198289  1.46432736 -1.3740158 ]
58,[1.],0.7349936247254667,[1.8815323  1.14064648 0.09652492 0.19794475]
59,[0.90050288],0.4919085516202961,[ 1.76629384  1.34050604 -1.25047291  1.77612328]
60,[0.19860381],0.6502013144042734,[ 1.38583435  1.81064584 -2.56085565  2.83761182]
61,[0.43042131],1.4052089625317028,[ 0.74222611  2.43489855 -3.83091874  3.27924358]
62,[1.],3.0192429288009364,[-0.10336091  3.09674013 -4.43387966  3.29719758]
63,[1.],4.022537794099888,[-0.94108739 -2.53403656 -3.76618006  3.20462424]
64,[0.98240076],2.7027931841480974,[-1.57156244 -1.93041045 -2.51685733  2.74443127]
65,[1.],1.1309707331611207,[-1.95413862 -1.46786357 -1.33360297  1.82172469]
66,[-0.44069227],0.44227229257541506,[-2.09888509 -1.25421003 -0.12283478  0.29235986]
67,[1.],0.2687385661627247,[-2.01813644 -1.31306153  0.9373501  -0.87056164]
68,[-1.],0.3426374213116521,[-1.69887828 -1.64319054  2.27170497 -2.36189593]
69,[-0.96884249],0.7961923133223316,[-1.1037507  -2.21565793  3.6763961  -3.23037002]
70,[-0.96887041],2.149208589792575,[-0.25078096 -2.88666144  4.71002601 -3.40054448]
71,[-0.76651454],3.875888071667568,[ 0.68827238  2.71825833  4.44967256 -3.38909064]
72,[-0.2091577],3.2661013637783336,[ 1.45982676  2.0664823   3.2001153  -3.04313505]
73,[0.05952411],1.401470173438028,[ 1.96703754  1.54755289  1.89983176 -2.05629232]
74,[-1.],0.4662258840733906,[ 2.24187518  1.23946226  0.87732585 -0.99917715]
75,[-0.96886887],0.18951133904009834,[ 2.32552109  1.15242244 -0.0301698   0.13107646]
76,[-1.],0.13760129347123284,[ 2.22990628  1.29140792 -0.93671304  1.25682962]
77,[0.09644475],0.21051454330714167,[ 1.93221653  1.6792892  -2.06696628  2.58497069]
78,[0.34804502],0.5697068988713079,[ 1.38781562  2.30763905 -3.40431421  3.6211157 ]
79,[-0.85158452],1.7727904665097383,[ 0.5844695   3.08079594 -4.52105106  4.11025806]
80,[-1.],3.8730889954915124,[-0.33408654 -2.31290356 -4.43523214  4.83965251]
81,[-0.31401107],4.262378220018709,[-1.13450851 -1.26123558 -3.53082644  5.57979241]
82,[1.],2.84956548729989,[-1.75866541 -0.1055846  -2.67677302  5.78097062]
83,[1.],2.322497078569333,[-2.17648667  0.97432992 -1.44445978  4.94166106]
84,[0.85692925],3.207741848453747,[-2.3178499   1.86921889  0.07027849  4.00959395]
85,[-0.04874385],4.935336763504823,[-2.13324557  2.54397053  1.76058946  2.67561291]
86,[0.43588858],5.681414856852408,[-1.6303908   2.92266971  3.23219414  1.06795946]
87,[1.],4.9078699767400815,[-0.85887627  2.98149921  4.41406289 -0.43225187]
88,[-1.],4.532832953750288,[ 0.09493036  2.74431964  4.93293154 -1.83052809]
89,[-0.306691],4.165092918403369,[ 1.02444737  2.31076408  4.19534196 -2.3616982 ]
90,[-0.96886488],2.366233929528994,[ 1.74246891  1.84520226  2.96925041 -2.1568299 ]
91,[-1.],0.8593726238044399,[ 2.22390731  1.48735733  1.89101772 -1.35888705]
92,[-1.],0.3027882511125567,[ 2.51778107  1.31296884  1.09312296 -0.37840883]
93,[-0.81881663],0.17352217795687389,[2.6748294  1.33897046 0.51228209 0.6286093 ]
94,[-0.07291046],0.2151406410713174,[2.72778822 1.57943854 0.04888919 1.75930732]
95,[-0.14334591],0.47642358258513773,[ 2.70662244  2.0334202  -0.23425993  2.75814426]
96,[1.],1.2561198883071614,[ 2.63186533  2.6975262  -0.5266239   3.85749373]
97,[1.],2.9094650435034177,[ 2.46670624 -2.71114535 -1.25421202  4.90632431]
98,[1.],4.793889631143327,[ 2.07507772 -1.59303556 -2.77360532  6.4594438 ]
99,[0.70545789],5.773792144133664,[ 1.32543989 -0.03548802 -4.64223348  8.96340864]
100,[-0.01659265],6.350748871229738,[ 0.34362016  1.65310823 -5.00770182  7.3365874 ]
101,[1.],6.39266230955798,[-0.67841321  2.91865927 -5.05823022  5.48675927]
102,[1.],4.657028405318835,[-1.58913564 -2.35607532 -3.92565452  4.73040239]
103,[-1.],1.6577983256423177,[-2.23996048 -1.50596147 -2.6514625   3.73042566]
104,[0.73627828],0.3100106507607598,[-2.6946241  -0.82779343 -1.96944938  3.07679829]
105,[1.],0.028859250818344524,[-3.0592494  -0.24191483 -1.75455635  2.88038542]
106,[-0.23544984],0.00025897956179375334,[ 2.87256729  0.32562985 -1.83899546  2.90936774]
107,[-1.],0.001411595174976267,[ 2.46763509  0.93562516 -2.28779161  3.26538474]
108,[-1.],0.0638482586168726,[ 1.92780084  1.64443143 -3.18688115  3.80694204]
109,[-1.],0.5503145420857134,[ 1.16463291  2.43777556 -4.47619079  4.05736761]
110,[-0.33279973],2.248193676000888,[ 0.16172254 -3.01183914 -5.34323269  4.33547167]
111,[-0.17043472],4.117371143080322,[-0.85853071 -2.07413696 -4.64845765  5.06581629]
112,[0.23399229],2.8066160530850364,[-1.6723608  -1.00683281 -3.51686849  5.4781139 ]
113,[1.],1.0072635033815658,[-2.28821342  0.08513406 -2.65964333  5.33759666]
114,[-0.68534619],0.5648595608230589,[-2.71943068  1.0596998  -1.68732338  4.48673633]
115,[0.25195242],0.9979558343410454,[-2.98202128  1.94116216 -0.94437968  4.38175416]
116,[-1.],2.3048816748030414,[-3.09584517  2.7961951  -0.26258956  4.18046377]
117,[-0.20405376],3.827837763322363,[-3.1370832  -2.65881096 -0.27924045  4.08628772]
118,[1.],3.5480041321173603,[ 3.03138093 -1.83341489 -0.91303542  4.17760995]
119,[0.30478107],1.877776627565232,[ 2.78167218 -0.99169315 -1.59058021  4.2961196 ]
120,[1.],0.7168047140006994,[ 2.37670832 -0.05812696 -2.49671236  5.12435135]
121,[0.27107907],0.35822753655016093,[ 1.78341183  1.0323507  -3.45236085  5.68231011]
122,[0.42101677],0.7082862518400194,[ 0.97795562  2.16874179 -4.64613095  5.57679424]
123,[0.17638361],2.429646277528378,[-0.05030674 -3.03106947 -5.40186447  5.37350745]
124,[0.17082799],4.002189680051166,[-1.05998677 -1.90297995 -4.52927879  5.98556532]
125,[-0.80547439],2.264407574474816,[-1.85142861 -0.68069723 -3.4246529   6.08855889]
126,[0.24478041],0.815559640122575,[-2.44271715  0.49148971 -2.47756182  5.52279311]
127,[1.],0.7449641892424448,[-2.85192932  1.55311363 -1.62328781  5.16256503]
128,[0.09865507],1.7168852877138125,[-3.08973736  2.56406671 -0.81029806  5.00685032]
129,[-0.81974621],3.4831943674240757,[ 3.06117144 -2.73323709 -0.70091744  4.87617898]
130,[0.24042166],3.802272738681273,[ 2.84690404 -1.73892787 -1.52149787  5.12194186]
131,[1.],2.218850696614968,[ 2.42950896 -0.62473232 -2.69108066  6.15778719]
132,[-1.],1.022417838872302,[ 1.79638712  0.66253347 -3.59432172  6.53589402]
133,[-0.76063691],1.0008562024803924,[ 0.99076331  1.91713704 -4.5120991   5.89328201]
134,[-1.],2.4813607448086676,[-4.68416271e-03  3.00348956e+00 -5.26882891e+00  5.03801481e+00]
135,[-0.30607269],4.0407666285447945,[-1.00314158 -2.28694658 -4.48711341  4.97860887]
136,[-0.08399167],2.398351844823248,[-1.77033895 -1.29398251 -3.21641616  4.86184219]
137,[0.61827344],0.6476433043456071,[-2.31872764 -0.35574066 -2.317633    4.48212347]
138,[-0.07910708],0.18233702096816054,[-2.70450272  0.47980517 -1.58196582  3.9377912 ]
139,[0.1738074],0.2359289307907925,[-2.96722785  1.25930345 -1.05768593  3.92137978]
140,[0.39197064],0.7716996092129504,[-3.12569887  2.0671893  -0.50898394  4.16435938]
141,[-1.],2.22098820991735,[3.11764998 2.89354317 0.03940155 4.09046653]
142,[1.],3.855427381424025,[ 3.11382869 -2.54937088 -0.21042271  4.29654208]
143,[0.0100069],3.4049998389096983,[ 3.00615006 -1.69572915 -0.88776675  4.24122535]
144,[-0.21225834],1.6042797923549128,[ 2.76371168 -0.85005627 -1.53055647  4.26029711]
145,[-0.53474412],0.5392997672068472,[ 2.3927765   0.02434477 -2.20545234  4.54630922]
146,[-0.80247882],0.26900283331915986,[ 1.87175621  0.97056602 -3.04194858  4.88731217]
147,[0.60527847],0.5595205684499487,[ 1.14349393  1.98463506 -4.27904399  5.12465719]
148,[1.],2.0008325711813963,[ 0.16523423  2.99533571 -5.33716092  4.99866059]
149,[-0.81110112],3.9464203128910795,[-0.86241584 -2.28863394 -4.68754825  5.08988545]
