,action,cost,state
0,[-0.97271059],16.0,[ 0.61528353 -0.01279198  2.89317364 -0.03574322]
1,[1.],13.253502725744507,[1.0923142  0.08298342 1.82376401 1.01575903]
2,[0.53226137],8.09801276003651,[1.34204105 0.37650332 0.66965182 1.91232046]
3,[-0.15322615],4.324546189681508,[ 1.37003535  0.82459002 -0.3881033   2.57269395]
4,[-1.],2.6090901169051524,[ 1.1959286   1.37974616 -1.35852411  2.96732303]
5,[0.24954687],2.3166442926053588,[ 0.81532029  2.02616407 -2.43181229  3.42197152]
6,[-1.],2.9940446506763294,[ 0.24867631  2.69128879 -3.14790528  3.17068075]
7,[-0.0696611],3.9580988082062714,[-0.39283145 -2.98687539 -3.10588117  2.85333297]
8,[-0.81721892],3.8104771749829913,[-0.93103417 -2.48086926 -2.18006632  2.14930737]
9,[-1.],2.6677234260361353,[-1.24234705 -2.16004329 -0.90919277  0.99370338]
10,[0.82901319],1.839796519309403,[-1.30407114 -2.06073266  0.29354173 -0.01220557]
11,[-1.],1.6599286715358579,[-1.11249984 -2.19746496  1.61241507 -1.3033067 ]
12,[-1.],2.1215733363911333,[-0.66892898 -2.54993694  2.77189537 -2.12460671]
13,[-1.],3.1950504156045034,[-0.04076534 -3.00976926  3.37625585 -2.39692125]
14,[0.44050272],4.0132594857608135,[ 0.60847139  2.82737717  2.96998106 -2.00413978]
15,[-1.],3.4726491482749884,[ 1.11104071  2.47233976  1.98923422 -1.4710147 ]
16,[-1.],2.3708004903618503,[ 1.39111077  2.26714907  0.79972908 -0.52634528]
17,[0.69410626],1.714135137826889,[ 1.41838199  2.31079825 -0.52576253  0.9708946 ]
18,[-1.],1.7411976489791372,[ 1.19312588  2.6142649  -1.71927639  2.03464959]
19,[1.],2.5037747187006976,[ 0.72921559 -3.13283566 -2.85327896  3.30205448]
20,[-0.18738598],4.023487047337817,[ 0.10541879 -2.36917656 -3.24740175  4.361688  ]
21,[1.],5.548993616948498,[-0.53460478 -1.35294461 -3.11713971  5.81645276]
22,[1.],6.497336028561891,[-1.13130991 -0.07251238 -2.72916516  6.68952728]
23,[-0.58761246],7.752144600774838,[-1.52179701  1.09787531 -1.04671589  4.81255817]
24,[1.],8.764338378614962,[-1.54758988  1.89080756  0.8046495   3.09995705]
25,[-0.02173341],8.790519913863815,[-1.20246729  2.30167942  2.5781028   0.9742914 ]
26,[-0.80672807],7.92059508593904,[-0.55290117  2.25686775  3.77452197 -1.41291598]
27,[-1.],7.388760990011996,[ 0.23776432  1.75076304  3.96350587 -3.56082926]
28,[-1.],6.585276367912657,[ 0.98277822  0.88696975  3.41736913 -4.89622562]
29,[-1.],5.108479524785015,[ 1.58073676 -0.11273768  2.4918559  -4.86223566]
30,[-1.],4.3792929389860085,[ 1.95510896 -0.99613758  1.22022194 -3.93751695]
31,[-1.],4.837537701840527,[ 2.05885707 -1.69114203 -0.2136303  -2.99858757]
32,[-1.],6.07246526358173,[ 1.85737328 -2.17322941 -1.817963   -1.73067652]
33,[-1.],7.11747881396906,[ 1.33470671 -2.34168825 -3.36848091  0.14652766]
34,[-1.],7.663578650210138,[ 0.54475665 -2.08433081 -4.38819405  2.46732098]
35,[-0.17115561],8.331712056712627,[-0.35428235 -1.34600271 -4.44965585  4.80790267]
36,[0.43110622],7.889180645972816,[-1.19701526 -0.23671296 -3.86622175  5.90953397]
37,[1.],6.258889841832009,[-1.85534405  0.86647459 -2.64750864  4.91968508]
