,action,cost,state
122,[0.12128337],-3.7704935604843666,[ 0.32889794  0.81643714 -0.17415873 -0.31804506]
123,[0.19843089],-3.759962261292076,[ 0.33706231  0.83650512 -0.17733919 -0.3111742 ]
124,[0.12744904],-3.748972569334052,[ 0.34542737  0.84520596 -0.18045093 -0.33307218]
125,[0.20268854],-3.737573398925258,[ 0.35387943  0.86553582 -0.18378165 -0.32713345]
126,[0.13384868],-3.7256869748841908,[ 0.36253478  0.87484099 -0.18705298 -0.3491271 ]
127,[0.20707464],-3.7133593348445957,[ 0.37128319  0.89543441 -0.19054425 -0.34419579]
128,[0.14048793],-3.7005139065008263,[ 0.38023754  0.90536287 -0.19398621 -0.36631995]
129,[0.21158853],-3.687193758244762,[ 0.38929117  0.9262204  -0.19764941 -0.36247963]
130,[0.14737005],-3.6733235620290667,[ 0.39855337  0.93679046 -0.20127421 -0.38477658]
131,[0.21622818],-3.6589433253967343,[ 0.40792127  0.95791128 -0.20512197 -0.38212033]
132,[0.15449673],-3.643979010198533,[ 0.41750039  0.96914033 -0.20894318 -0.40464127]
133,[0.22099005],-3.6284674742567766,[ 0.42719179  0.99052191 -0.21298959 -0.40327303]
134,[0.16186751],-3.6123360202682746,[ 0.43709701  1.002426   -0.21702232 -0.4260798 ]
135,[0.22586788],-3.595618271309404,[ 0.44712127  1.02406365 -0.22128312 -0.42611629]
136,[0.16945888],-3.578242928064449,[ 0.45736191  1.03665378 -0.22554428 -0.44929117]
137,[0.23085961],-3.560240298354192,[ 0.46772844  1.05854126 -0.23003719 -0.45086121]
138,[0.17721336],-3.54154052925903,[ 0.47831386  1.07181814 -0.23454581 -0.47452075]
139,[0.23599526],-3.5221705610984273,[ 0.48903204  1.09395261 -0.23929101 -0.47775419]
140,[0.18514925],-3.502061997685119,[ 0.49997156  1.10791833 -0.24406855 -0.50202164]
141,[0.24116294],-3.4812384430499126,[ 0.51105075  1.13027827 -0.24908877 -0.50710422]
142,[0.19332648],-3.4596329684106575,[ 0.52235353  1.14494275 -0.25415981 -0.53209536]
143,[0.24642015],-3.437265778837448,[ 0.53380296  1.16751428 -0.25948077 -0.53920595]
144,[0.20173878],-3.4140715771973813,[ 0.5454781   1.18288483 -0.26487283 -0.56505603]
145,[0.25175734],-3.3900671201945016,[ 0.55730695  1.20565131 -0.27052339 -0.57439334]
146,[0.21023254],-3.3651888708465982,[ 0.56936346  1.22171009 -0.27626732 -0.60131289]
147,[0.25708685],-3.339450104052445,[ 0.58158056  1.24464035 -0.28228045 -0.61312517]
148,[0.21867096],-3.3127890766914856,[ 0.59402697  1.2613474  -0.2884117  -0.64139377]
149,[0.26242065],-3.2852156224205085,[ 0.60664044  1.28441142 -0.29482564 -0.6559428 ]
150,[0.22702899],-3.256669812036428,[ 0.61948455  1.30172223 -0.30138507 -0.68586872]
151,[0.26763963],-3.2271582211641787,[ 0.63250178  1.32487141 -0.30824375 -0.70347932]
152,[0.23505772],-3.196622755639457,[ 0.64575049  1.34270343 -0.31527855 -0.73548159]
153,[0.27247007],-3.1650668659629426,[ 0.65917753  1.36584819 -0.32263336 -0.75659667]
154,[0.24261143],-3.1324342451571545,[ 0.67283601  1.38409789 -0.33019933 -0.79116596]
155,[0.27693257],-3.0987253593596598,[ 0.68667699  1.40715366 -0.33811099 -0.81623918]
156,[0.24942626],-3.063885783733824,[ 0.70074852  1.42568018 -0.34627338 -0.85397891]
157,[0.28112248],-3.027913309682404,[ 0.71500532  1.44857986 -0.35481317 -0.88344921]
158,[0.25518443],-2.990755304733444,[ 0.72949112  1.46719934 -0.36364766 -0.92509039]
159,[0.28473727],-2.9524075334373654,[ 0.74416312  1.48983554 -0.37289857 -0.95952143]
160,[0.25952644],-2.912818788293469,[ 0.75906147  1.5083188  -0.38249378 -1.00592857]
161,[0.28753138],-2.8719835258948407,[ 0.77414466  1.53055638 -0.39255307 -1.04598127]
162,[0.26174591],-2.829851618961377,[ 0.78945022  1.54858318 -0.40301288 -1.09825793]
163,[0.28917655],-2.7864171048906785,[ 0.80493606  1.57025257 -0.41399546 -1.14470768]
164,[0.26106792],-2.741630297847399,[ 0.82063858  1.58741071 -0.42544253 -1.20419349]
165,[0.28917233],-2.6954861138972728,[ 0.83651269  1.60829082 -0.43748447 -1.25797026]
166,[0.25637069],-2.6479344099117195,[ 0.8525956   1.62403873 -0.45006417 -1.3263174 ]
167,[0.28691333],-2.598972638200229,[ 0.86883598  1.6438539  -0.46332735 -1.38851072]
168,[0.24569281],-2.548548933368364,[ 0.88527452  1.65742004 -0.47721245 -1.46789167]
169,[0.28169594],-2.4966655478087523,[ 0.90184872  1.67584388 -0.49189137 -1.53973724]
170,[0.22768385],-2.4432667147577933,[ 0.91860716  1.68634541 -0.50728874 -1.63254419]
171,[0.27212129],-2.3883630230844717,[ 0.93547062  1.70292695 -0.52361418 -1.71557699]
172,[0.20036925],-2.331892468787164,[ 0.95249989  1.70932062 -0.54076995 -1.82448769]
173,[0.25684099],-2.2738777976158153,[ 0.96959309  1.72352977 -0.55901483 -1.92041596]
174,[0.1635864],-2.21424861821774,[ 0.98682839  1.72491482 -0.57821899 -2.04768165]
175,[0.23248897],-2.1530446152150238,[ 1.00407754  1.73591473 -0.59869581 -2.15882625]
176,[0.11244885],-2.0901870960597133,[ 1.02143669  1.73094906 -0.62028407 -2.30743659]
177,[0.19508892],-2.025735504141893,[ 1.03874618  1.73760399 -0.64335844 -2.43659946]
178,[0.0431642],-1.9596035678288577,[ 1.05612222  1.72476969 -0.66772443 -2.6095428 ]
179,[0.14082517],-1.8918748954679965,[ 1.07336991  1.72578128 -0.69381986 -2.75957075]
180,[-0.04616009],-1.822459588379626,[ 1.09062773  1.70375821 -0.72141557 -2.95889157]
181,[0.06221107],-1.7514711205828395,[ 1.10766531  1.69732731 -0.75100448 -3.13310356]
182,[-0.15721759],-1.6788261511093707,[ 1.12463858  1.66513618 -0.78233552 -3.35945582]
183,[-0.04697401],-1.6046716262336713,[ 1.14128994  1.64930967 -0.81593008 -3.56058119]
184,[-0.28795463],-1.5289512159248344,[ 1.15778304  1.60686501 -0.85153589 -3.81210114]
185,[-0.19397044],-1.451849657132079,[ 1.17385169  1.57956431 -0.8896569  -4.04175531]
186,[-0.44380221],-1.3733696365722607,[ 1.18964733  1.52677813 -0.93007445 -4.31556921]
187,[-0.37829879],-1.2937386609629693,[ 1.20491511  1.48681477 -0.97323014 -4.57210052]
188,[-0.5891868],-1.2130544024612,[ 1.21978326  1.42825118 -1.01895115 -4.85743157]
189,[-0.58095572],-1.1316035000894231,[ 1.23406577  1.37715973 -1.06752546 -5.13345215]
190,[-0.60773315],-1.0496245010748724,[ 1.24783737  1.32996126 -1.11885999 -5.40542131]
191,[-0.60425828],-0.9674807110079767,[ 1.26113698  1.29033172 -1.1729142  -5.66954026]
192,[-0.61505479],-0.8855845976155933,[ 1.2740403   1.25695191 -1.2296096  -5.92819662]
193,[-0.61199921],-0.8044068876302735,[ 1.28660982  1.23149112 -1.28889157 -6.18084388]
194,[-0.61962638],-0.7244663992810326,[ 1.29892473  1.21296174 -1.35070001 -6.42953986]
195,[-0.61664767],-0.6463211583368127,[ 1.31105435  1.20256496 -1.41499541 -6.67479217]
196,[-0.62040297],-0.5705594481699178,[ 1.32308     1.1996708  -1.48174333 -6.9184413 ]
197,[-0.61960036],-0.4977814752467276,[ 1.33507671  1.20477692 -1.55092774 -7.16183319]
198,[-0.62090287],-0.42858780132532603,[ 1.34712447  1.21767489 -1.62254607 -7.40664412]
199,[-0.62051968],-0.3635568441801585,[ 1.35930122  1.23850584 -1.69661251 -7.65450925]
