,action,cost,state
68,[-0.6557983],-3.999998713855478,[ 0.00070961 -0.04843136  0.00068359 -0.11540992]
69,[0.92693459],-3.999998202609308,[ 2.25295270e-04  9.99958813e-02 -4.70512819e-04  2.55825905e-01]
70,[-0.7851199],-3.999999470263013,[ 0.00122525 -0.02581093  0.00208775 -0.0588066 ]
71,[0.4108007],-3.9999887102983083,[0.00096714 0.0400813  0.00149968 0.10643616]
72,[-0.81403169],-3.9999938991927344,[ 0.00136796 -0.0901394   0.00256404 -0.21874706]
73,[0.17841977],-3.9999836449714596,[ 0.00046656 -0.06129735  0.00037657 -0.1460127 ]
74,[0.42686804],-3.999999343396482,[-0.00014641  0.00712177 -0.00108356  0.02512755]
75,[0.33352804],-3.9999976150845375,[-7.51920324e-05  6.04109853e-02 -8.32280339e-04  1.58084488e-01]
76,[-0.56401365],-3.9999986049313714,[ 0.00052892 -0.02997681  0.00074856 -0.06808924]
77,[-0.0479349],-3.9999983999515267,[ 2.29149745e-04 -3.75543283e-02  6.76721285e-05 -8.68492650e-02]
78,[-0.24880639],-3.999999900867175,[-1.46393538e-04 -7.72992781e-02 -8.00820522e-04 -1.86195026e-01]
79,[0.58502359],-3.99999868065161,[-0.00091939  0.01638102 -0.00266277  0.04780905]
80,[-0.73569458],-3.9999843709804286,[-0.00075558 -0.1015127  -0.00218468 -0.24757791]
81,[0.6974173],-3.9999894761420136,[-0.0017707   0.01010777 -0.00466046  0.03093626]
82,[0.87214603],-3.999951188088054,[-0.00166963  0.14935857 -0.0043511   0.37791533]
83,[-0.28130148],-3.999957359547786,[-1.76039627e-04  1.03857006e-01 -5.71943548e-04  2.63094305e-01]
84,[-0.94835292],-3.9999992926607684,[ 0.00086253 -0.04807921  0.002059   -0.11688658]
85,[0.31190297],-3.999990246299252,[0.00038174 0.00202332 0.00089013 0.00887495]
86,[-0.64073008],-3.999998165629841,[ 0.00040197 -0.10044424  0.00097888 -0.24707531]
87,[0.6677122],-3.999997806711049,[-0.00060247  0.00660789 -0.00149187  0.02079521]
88,[0.00042722],-3.999994926709772,[-0.00053639  0.00657778 -0.00128392  0.02035366]
89,[0.19380484],-3.999996210117479,[-0.00047061  0.03750035 -0.00108038  0.09734483]
90,[-0.02134288],-3.9999972860577926,[-9.56106865e-05  3.39618599e-02 -1.06932868e-04  8.82333779e-02]
91,[-0.71822485],-3.999999961467176,[ 0.00024401 -0.08101475  0.0007754  -0.1992344 ]
92,[0.38142384],-3.9999986954870943,[-0.00056614 -0.01981172 -0.00121694 -0.04603652]
93,[0.64848512],-3.9999964889080304,[-0.00076426  0.08390581 -0.00167731  0.21295836]
94,[0.08629654],-3.9999933724586496,[7.48012094e-05 9.74803361e-02 4.52275272e-04 2.46482855e-01]
95,[-0.25055337],-3.999999581306915,[0.0010496  0.05726241 0.0029171  0.1460491 ]
96,[-0.78283922],-3.9999810933677376,[ 0.00162223 -0.06791112  0.00437759 -0.16616725]
97,[-0.14251263],-3.9999571643058314,[ 0.00094312 -0.09034659  0.00271592 -0.22118069]
98,[0.63532135],-3.999983723477118,[3.96516927e-05 1.16086353e-02 5.04115302e-04 3.43731776e-02]
99,[-0.46754257],-3.999999489041532,[ 0.00015574 -0.06318704  0.00084785 -0.15249222]
100,[0.6984692],-3.9999985207517392,[-0.00047613  0.04871899 -0.00067708  0.1274809 ]
101,[-0.6551794],-3.9999986946909676,[ 1.10575936e-05 -5.62275002e-02  5.97733876e-04 -1.35051493e-01]
102,[0.00211089],-3.9999992852189727,[-0.00055122 -0.0557646  -0.00075278 -0.1337475 ]
103,[0.09336476],-3.999998346018964,[-0.00110886 -0.04078134 -0.00209026 -0.09647418]
104,[0.45316174],-3.99998915482322,[-0.00151668  0.03166648 -0.003055    0.08413184]
105,[-0.26916802],-3.999977392515779,[-0.00120001 -0.01163077 -0.00221368 -0.02486079]
106,[0.02046054],-3.9999877318130324,[-0.00131632 -0.00846891 -0.00246229 -0.01749962]
107,[0.18399007],-3.9999849053767433,[-0.00140101  0.02083787 -0.00263728  0.05516261]
108,[-0.41925994],-3.9999827262549905,[-0.00119263 -0.04643215 -0.00208566 -0.1136593 ]
109,[0.96273828],-3.999988862893331,[-0.00165695  0.10755704 -0.00322225  0.27080082]
110,[-0.70184614],-3.9999745299553853,[-0.00058138 -0.00509902 -0.00051424 -0.01162893]
111,[-0.26814413],-3.999998891949072,[-0.00063237 -0.04802421 -0.00063053 -0.11906815]
112,[0.23632936],-3.999998519653449,[-0.00111261 -0.01017181 -0.00182121 -0.02459196]
113,[0.31615792],-3.9999912452518296,[-0.00121433  0.04032233 -0.00206713  0.10119606]
114,[-0.29312741],-3.9999889272495657,[-0.00081111 -0.0067642  -0.00105517 -0.01702748]
115,[0.5141762],-3.9999966459371064,[-0.00087875  0.07545259 -0.00122545  0.18825534]
116,[-0.30577134],-3.999995673415064,[-0.00012422  0.0263364   0.00065711  0.0651641 ]
117,[-0.18655717],-3.9999991099801187,[ 0.00013914 -0.00351617  0.00130875 -0.00930598]
118,[0.49069897],-3.9999965411882377,[1.03977876e-04 7.50783213e-02 1.21568775e-03 1.87501373e-01]
119,[-0.57979121],-3.999997025682497,[ 0.00085476 -0.01773679  0.0030907  -0.04423778]
120,[-0.15121997],-3.999979643281265,[ 0.00067739 -0.04172138  0.00264832 -0.10344021]
121,[-0.2186653],-3.9999851865400564,[ 0.00026018 -0.07648496  0.00161392 -0.18969868]
122,[0.74420247],-3.9999946745265,[-0.00050467  0.04280458 -0.00028307  0.10892099]
123,[-0.80880868],-3.999999403340329,[-7.66243849e-05 -8.66899601e-02  8.06144690e-04 -2.14884839e-01]
124,[0.76386098],-3.9999986902013487,[-0.00094352  0.03571386 -0.0013427   0.09132252]
125,[0.59909346],-3.9999948688985616,[-0.00058639  0.13143248 -0.00042948  0.33028923]
126,[-0.91011503],-3.999999041922662,[ 0.00072794 -0.01442139  0.00287341 -0.03445086]
127,[-0.46730051],-3.9999825790558186,[ 0.00058373 -0.08899674  0.00252891 -0.22018303]
128,[0.84946089],-3.99998662545415,[-0.00030624  0.04720759  0.00032707  0.12094753]
129,[-0.42432559],-3.9999996253475203,[ 0.00016583 -0.02074078  0.00153655 -0.04884307]
130,[-0.68305816],-3.9999952309064892,[-4.15736802e-05 -1.29906216e-01  1.04811966e-03 -3.21379121e-01]
131,[0.67331707],-3.999997799929328,[-0.00134064 -0.02190621 -0.00216567 -0.05112194]
132,[0.67408011],-3.9999875401180414,[-0.0015597   0.08585377 -0.00267689  0.2177457 ]
133,[0.28077],-3.99998150025411,[-0.00070116  0.13048199 -0.00049943  0.32865868]
134,[-0.80526011],-3.999998658744174,[0.00060366 0.00140233 0.00278715 0.00583695]
135,[-0.46161102],-3.9999838391876295,[ 0.00061768 -0.07229312  0.00284552 -0.17771671]
136,[0.30623038],-3.9999831522905813,[-0.00010525 -0.02301339  0.00106836 -0.0538193 ]
137,[0.50771477],-3.9999976982543126,[-0.00033538  0.05832068  0.00053016  0.14977804]
138,[-0.54739958],-3.9999992451226403,[ 0.00024782 -0.02932534  0.00202794 -0.06920683]
139,[-0.09141346],-3.9999916696687112,[-4.54287783e-05 -4.37850760e-02  1.33587425e-03 -1.04858236e-01]
140,[0.07932966],-3.9999964273451107,[-0.00048328 -0.03094361  0.00028729 -0.07242665]
141,[0.32788211],-3.9999994347295496,[-0.00079272  0.02158395 -0.00043697  0.05896279]
142,[-0.18789646],-3.9999985413632912,[-0.00057688 -0.00853975  0.00015265 -0.01645375]
143,[-0.15785937],-3.9999993831740355,[-6.62273662e-04 -3.37745935e-02 -1.18841621e-05 -7.95033696e-02]
144,[0.32683793],-3.999999248177356,[-0.00100002  0.01857281 -0.00080692  0.05136223]
145,[0.17272355],-3.9999969842279723,[-0.00081429  0.04613132 -0.0002933   0.12006037]
146,[-0.64586651],-3.999998691802078,[-0.00035298 -0.0572984   0.00090731 -0.13858592]
147,[0.22276874],-3.999998140096412,[-0.00092596 -0.02151033 -0.00047855 -0.04889303]
148,[0.35524587],-3.9999980728357705,[-0.00114107  0.03533523 -0.00096748  0.09310336]
149,[0.04428124],-3.9999958969672194,[-7.87713290e-04  4.23067024e-02 -3.64477413e-05  1.10294521e-01]
150,[0.12251554],-3.999998934146549,[-0.00036465  0.06183935  0.0010665   0.1591172 ]
151,[-0.43128569],-3.99999749733179,[ 0.00025375 -0.00720248  0.00265767 -0.01322546]
152,[-0.50502394],-3.999985763281083,[ 1.81722433e-04 -8.78378583e-02  2.52541478e-03 -2.14160737e-01]
153,[0.93800804],-3.999987187993389,[-0.00069666  0.06253191  0.00038381  0.16238248]
154,[-0.7476685],-3.999998873784375,[-7.13370317e-05 -5.71724995e-02  2.00763220e-03 -1.36784303e-01]
155,[0.21301698],-3.999991930112848,[-0.00064306 -0.02288019  0.00063979 -0.05056083]
156,[0.3070414],-3.9999984727695077,[-0.00087186  0.02632072  0.00013418  0.0725985 ]
157,[-0.3084833],-3.9999986615002925,[-0.00060866 -0.02307081  0.00086017 -0.0508474 ]
158,[0.07524316],-3.9999978854515574,[-0.00083936 -0.01094432  0.00035169 -0.02032002]
159,[0.19190112],-3.9999985454270837,[-0.00094881  0.01979809  0.00014849  0.05662234]
160,[-0.34312031],-3.9999984133693474,[-0.00075083 -0.03512409  0.00071472 -0.08064665]
161,[0.41893968],-3.999998012409244,[-1.10206811e-03  3.20045351e-02 -9.17513525e-05  8.73503408e-02]
162,[0.28342707],-3.9999979020580594,[-0.00078202  0.07729625  0.00078175  0.20055711]
163,[-0.49977689],-3.9999977298371587,[-9.06021313e-06 -2.74570670e-03  2.78732320e-03  6.44191985e-04]
164,[-0.24042457],-3.999984461543206,[-3.65172802e-05 -4.10448386e-02  2.79376512e-03 -9.44189789e-02]
165,[-0.64909004],-3.9999843874933183,[-0.00044697 -0.14466854  0.00184958 -0.35279135]
166,[0.66811384],-3.9999928158329014,[-0.00189365 -0.03743065 -0.00167834 -0.08424302]
167,[-0.03102246],-3.999988222009503,[-0.00226796 -0.04243321 -0.00252077 -0.09716142]
168,[0.23492293],-3.999978478030591,[-0.00269229 -0.00492625 -0.00349238 -0.00401319]
169,[0.45433155],-3.9999631866994014,[-0.00274155  0.06756838 -0.00353251  0.1763649 ]
170,[0.47106775],-3.9999621641925738,[-0.00206587  0.14262267 -0.00176887  0.36313225]
171,[-0.3912335],-3.999986429468496,[-0.00063964  0.07969357  0.00186246  0.20537549]
172,[-0.42941392],-3.9999923614611266,[0.00015729 0.01096953 0.00391621 0.03402291]
173,[-0.14500039],-3.9999692842731527,[ 0.00026699 -0.01201714  0.00425644 -0.02248191]
174,[-0.35590512],-3.999963643416514,[ 1.46817875e-04 -6.86913379e-02  4.03162191e-03 -1.63121155e-01]
175,[-0.01918629],-3.9999674552252484,[-0.0005401  -0.07141393  0.00240041 -0.16893782]
176,[0.6426117],-3.99998797625006,[-0.00125423  0.03165912  0.00071103  0.08933336]
177,[0.15392055],-3.999996293395051,[-0.00093764  0.05627762  0.00160437  0.15105416]
178,[-0.38855447],-3.9999933455823173,[-0.00037487 -0.0058866   0.00311491 -0.00396232]
179,[0.46821936],-3.9999803539572643,[-0.00043373  0.06922101  0.00307528  0.1845705 ]
180,[-0.51713172],-3.999980762946107,[ 0.00025848 -0.01344941  0.00492099 -0.02134959]
181,[-0.15725932],-3.999951453498713,[ 0.00012398 -0.03829909  0.00470749 -0.08226493]
182,[-0.50601212],-3.999955652879023,[-2.59008222e-04 -1.18921389e-01  3.88484403e-03 -2.82662770e-01]
183,[0.33102578],-3.9999697011207602,[-0.00144822 -0.06553932  0.00105822 -0.14825489]
184,[0.46393821],-3.999994166612089,[-0.00210362  0.0088579  -0.00042433  0.03799785]
185,[0.23221667],-3.9999920574327286,[-2.01503639e-03  4.59733870e-02 -4.43540459e-05  1.30682396e-01]
186,[-0.06550201],-3.9999930387323097,[-0.0015553   0.0354169   0.00126247  0.10428028]
187,[-0.45403773],-3.9999926675124375,[-0.00120113 -0.03721139  0.00230527 -0.07698034]
188,[0.5143174],-3.999986899389283,[-0.00157325  0.04527447  0.00153547  0.12979968]
189,[-0.74204229],-3.999991043647262,[-0.0011205  -0.07343416  0.00283347 -0.16659458]
190,[0.39015766],-3.999981791664928,[-0.00185484 -0.01072499  0.00116752 -0.00912665]
191,[0.26252956],-3.9999913786863526,[-0.00196209  0.03136566  0.00107625  0.09638651]
192,[-0.05936878],-3.9999910868118937,[-0.00164844  0.02187987  0.00204012  0.07293626]
193,[-0.62955695],-3.999987019748704,[-0.00142964 -0.07876382  0.00276948 -0.17817159]
194,[-0.2210267],-3.9999811578716873,[-0.00221728 -0.11383895  0.00098777 -0.26517916]
195,[0.25843015],-3.999989624670161,[-0.00335567 -0.07224997 -0.00166403 -0.16096427]
196,[0.54038541],-3.999975167534876,[-0.00407817  0.01422921 -0.00327367  0.05482486]
197,[-0.2011098],-3.999950068928638,[-0.00393587 -0.01816378 -0.00272542 -0.02696085]
198,[-0.00588396],-3.999958600757671,[-0.00411751 -0.01923672 -0.00299503 -0.03031229]
199,[0.76004197],-3.999953009781267,[-0.00430988  0.10222366 -0.00329815  0.27260202]
