,action,cost,state
48,[-0.90938835],-3.4971221688278664,[ 0.47321827  1.3941978  -0.29647083 -0.73945403]
49,[1.],-3.471837682857392,[ 0.48716024  1.52898567 -0.30386537 -0.48890723]
50,[-0.14110668],-3.4435926072002028,[ 0.5024501   1.48943647 -0.30875444 -0.65670679]
51,[0.68150381],-3.4153762833579355,[ 0.51734447  1.57463095 -0.31532151 -0.52839273]
52,[0.52877493],-3.3853667808201977,[ 0.53309078  1.63600993 -0.32060544 -0.45864574]
53,[-0.25990722],-3.3547908476191255,[ 0.54945087  1.57781219 -0.3251919  -0.67409356]
54,[0.62498806],-3.3233543053132517,[ 0.565229    1.65318052 -0.33193283 -0.57398294]
55,[0.40058764],-3.2898851367693607,[ 0.5817608   1.69412601 -0.33767266 -0.55720812]
56,[0.1153063],-3.25562995084688,[ 0.59870206  1.69184413 -0.34324474 -0.64392287]
57,[0.20153424],-3.220221439080504,[ 0.6156205   1.70233231 -0.34968397 -0.70185356]
58,[0.70384221],-3.183245786945339,[ 0.63264383  1.78765508 -0.35670251 -0.58556427]
59,[0.13456284],-3.1448023365758813,[ 0.65052038  1.7873552  -0.36255815 -0.671992  ]
60,[0.38585515],-3.105499209008688,[ 0.66839393  1.82429047 -0.36927807 -0.67272729]
61,[0.13245537],-3.06458375779364,[ 0.68663683  1.82320803 -0.37600534 -0.76386231]
62,[1.],-3.0223443568102093,[ 0.70486891  1.95039101 -0.38364397 -0.55826722]
63,[-0.42347776],-2.9784677345567547,[ 0.72437282  1.86640331 -0.38922664 -0.84486428]
64,[1.],-2.933888616415154,[ 0.74303686  1.99248731 -0.39767528 -0.64639173]
65,[1.],-2.8870499926572566,[ 0.76296173  2.11740842 -0.4041392  -0.45353616]
66,[1.],-2.83942467012615,[ 0.78413581  2.24140793 -0.40867456 -0.26504785]
67,[1.],-2.7908978147848265,[ 0.80654989  2.36471845 -0.41132504 -0.0797187 ]
68,[0.70770583],-2.7413222019306565,[ 0.83019708  2.44489135 -0.41212222  0.00583904]
69,[-1.],-2.6905234456592395,[ 0.85464599  2.27564741 -0.41206383 -0.48018122]
70,[-0.51394638],-2.6381501059026657,[ 0.87740247  2.17779193 -0.41686565 -0.80266578]
71,[0.88330328],-2.5833803313892383,[ 0.89918039  2.28400132 -0.4248923  -0.65928317]
72,[1.],-2.5267546557533818,[ 0.9220204   2.40619042 -0.43148514 -0.48217275]
73,[1.],-2.4689425789908626,[ 0.9460823   2.52746382 -0.43630686 -0.30945044]
74,[1.],-2.409904731662625,[ 0.97135694  2.64803125 -0.43940137 -0.14001631]
75,[0.81273978],-2.3495280128073808,[ 0.99783725  2.7410676  -0.44080153 -0.03395521]
76,[0.14547497],-2.2876851268584186,[ 1.02524793  2.73760162 -0.44114108 -0.14653803]
77,[-0.05578529],-2.224254449964829,[ 1.05262395  2.7051218  -0.44260646 -0.32478545]
78,[-1.],-2.1593015853551902,[ 1.07967516  2.53664187 -0.44585432 -0.81054452]
79,[-1.],-2.093054408716545,[ 1.10504158  2.36903926 -0.45395976 -1.29445673]
80,[1.],-2.026047159291552,[ 1.12873197  2.48985143 -0.46690433 -1.13067517]
81,[1.],-1.9585611101252216,[ 1.15363049  2.60907274 -0.47821108 -0.97502921]
82,[0.7174097],-1.8900238639073839,[ 1.17972122  2.68678626 -0.48796137 -0.91551731]
83,[-0.64539031],-1.8204603777894248,[ 1.20658908  2.57103397 -0.49711655 -1.28622135]
84,[-0.01793863],-1.750022584498492,[ 1.23229942  2.54482278 -0.50997876 -1.46089516]
85,[0.17573963],-1.679485342854534,[ 1.25774765  2.54608666 -0.52458771 -1.5779805 ]
86,[0.44624002],-1.6086903671425987,[ 1.28320851  2.58500457 -0.54036752 -1.61672908]
87,[0.42262725],-1.537653858660414,[ 1.30905856  2.62014355 -0.55653481 -1.66769593]
88,[-1.],-1.466342914838857,[ 1.33525999  2.45988205 -0.57321177 -2.13757196]
89,[1.],-1.3948927404212994,[ 1.35985881  2.57477156 -0.59458749 -2.02939985]
90,[-0.23375436],-1.324266734209517,[ 1.38560653  2.5214806  -0.61488149 -2.27728374]
91,[-0.21358699],-1.2533981018285838,[ 1.41082134  2.47247363 -0.63765432 -2.51898066]
92,[0.11639453],-1.1831708975678128,[ 1.43554607  2.46880373 -0.66284413 -2.67250168]
93,[-0.22750853],-1.1136940451555184,[ 1.46023411  2.42122985 -0.68956915 -2.91732258]
94,[-0.81156897],-1.0448983173818929,[ 1.48444641  2.30082105 -0.71874237 -3.30575543]
95,[-0.18132778],-0.9771232186559591,[ 1.50745462  2.26540921 -0.75179993 -3.53403253]
96,[-0.55572393],-0.9108049243973969,[ 1.53010871  2.18613253 -0.78714025 -3.84646916]
97,[-0.30305715],-0.8456636974952956,[ 1.55197004  2.1428638  -0.82560494 -4.09672169]
98,[-0.97145444],-0.7820202120201356,[ 1.57339867  2.02306728 -0.86657216 -4.48024271]
99,[-0.79829341],-0.7198425446989163,[ 1.59362935  1.93161523 -0.91137459 -4.81536664]
100,[-0.92850855],-0.6595814423061196,[ 1.6129455   1.83254651 -0.95952825 -5.16113532]
101,[-0.97801239],-0.60120836671016,[ 1.63127096  1.73645817 -1.01113961 -5.50004468]
102,[-1.],-0.5448720324454094,[ 1.64863555  1.64717003 -1.06614005 -5.8265972 ]
103,[-0.99468234],-0.49068382136690925,[ 1.66510725  1.56811421 -1.12440603 -6.13705338]
104,[-1.],-0.43875654755268356,[ 1.68078839  1.49828492 -1.18577656 -6.43386258]
105,[-1.],-0.3892095095644235,[ 1.69577124  1.43834403 -1.25011519 -6.71767089]
106,[-1.],-0.34218565038058013,[ 1.71015468  1.38826358 -1.31729189 -6.99012056]
107,[-0.98743232],-0.29783851735761663,[ 1.72403731  1.34922092 -1.3871931  -7.25225379]
108,[-1.],-0.2563283079904038,[ 1.73752952  1.31844348 -1.45971564 -7.50767534]
109,[-1.],-0.21780864356481697,[ 1.75071396  1.29699593 -1.53479239 -7.75760607]
110,[-1.],-0.18243311446519256,[ 1.76368392  1.28458038 -1.61236845 -8.00406425]
111,[-1.],-0.15032707143763469,[ 1.77652972  1.28083705 -1.69240909 -8.2489632 ]
112,[-1.],-0.12158401383077534,[ 1.78933809  1.28532961 -1.77489873 -8.49401253]
113,[-1.],-0.09625555969307689,[ 1.80219139  1.29751715 -1.85983885 -8.74059244]
114,[-1.],-0.07434224502294717,[ 1.81516656  1.31670844 -1.94724478 -8.98958387]
115,[1.],-0.055785745882946804,[ 1.82833364  1.55267044 -2.03714062 -9.43475385]
116,[0.73531338],-0.0404632058505132,[ 1.84386035  1.77560329 -2.13148815 -9.90462873]
117,[0.20277752],-0.027786505751312387,[  1.86161638   1.95425614  -2.23053444 -10.35004614]
118,[0.08893117],-0.017847409664180032,[  1.88115894   2.13087565  -2.3340349  -10.81465829]
119,[0.03366872],-0.010575446891530229,[  1.9024677    2.30923682  -2.44218149 -11.30029406]
120,[-0.01369501],-0.005641203244621849,[  1.92556007   2.48577466  -2.55518443 -11.79606524]
121,[0.22319718],-0.0026058775666450876,[  1.95041781   2.69164248  -2.67314508 -12.36060387]
122,[0.19286616],-0.000976193357755191,[  1.97733424   2.8839655   -2.79675112 -12.9004578 ]
123,[-1.],-0.00025852766344801976,[  2.00617389   2.87381283  -2.92575569 -12.95956104]
124,[0.74396172],-3.498297611669499e-05,[  2.03491202   3.08119308  -3.05535131 -13.51855983]
125,[-1.],-7.737393816836595e-07,[  2.06572395   2.95963933  -3.1905369  -13.23695086]
126,[-1.],-6.755549783987666e-08,[  2.09532035   2.77172076  -3.32290641 -12.75570601]
127,[-0.74791778],-1.0544421663345505e-05,[  2.12303755   2.57067547  -3.45046347 -12.21706277]
128,[0.97290114],-7.278361189178087e-05,[  2.14874431   2.59492729  -3.5726341  -12.20019533]
129,[0.9988972],-0.000224221660389104,[  2.17469358   2.58048942  -3.69463605 -12.06482806]
130,[1.],-0.00047972865393153974,[  2.20049848   2.53418695  -3.81528433 -11.83737159]
131,[-1.],-0.000809185742264491,[  2.22584035   2.20781578  -3.93365805 -11.04654306]
132,[1.],-0.0011459472126709848,[  2.2479185    2.14535326  -4.04412348 -10.76211428]
133,[1.],-0.0014287558858599653,[  2.26937204   2.07944527  -4.15174462 -10.46732623]
134,[1.],-0.0015988955258135025,[  2.29016649   2.0147333   -4.25641789 -10.17338561]
135,[1.],-0.0016158313130541716,[ 2.31031382  1.95438635 -4.35815174 -9.88653531]
136,[-1.],-0.0014681214327415325,[ 2.32985768  1.69105755 -4.45701709 -9.42792258]
137,[1.],-0.001176447164545419,[ 2.34676826  1.65038816 -4.55129632 -9.16470104]
138,[1.],-0.0008553247068332383,[ 2.36327214  1.61824108 -4.64294333 -8.9094889 ]
139,[1.],-0.000500334438632915,[ 2.37945455  1.59525072 -4.73203822 -8.6605924 ]
140,[-1.],-0.0001879848355212585,[ 2.39540706  1.3818609  -4.81864414 -8.42562149]
141,[1.],-1.1054808809983877e-05,[ 2.40922567  1.37846208 -4.90290036 -8.18240721]
142,[1.],-5157.451371276236,[ 2.42301029  1.38541345 -4.98472443 -7.93805811]
143,[1.],-36520.710848892246,[ 2.43686442  1.40300997 -5.06410501 -7.68977308]
144,[1.],-105214.48221572443,[ 2.45089452  1.43151662 -5.14100274 -7.43474987]
145,[1.],-222272.74513929128,[ 2.46520969  1.47116026 -5.21535024 -7.17026635]
146,[1.],-399840.92129085824,[ 2.47992129  1.52211217 -5.28705291 -6.89376944]
147,[1.],-651311.9898592596,[ 2.49514241  1.58446365 -5.3559906  -6.60297458]
148,[1.],-991488.781587781,[ 2.51098705  1.65819782 -5.42202035 -6.29597331]
149,[1.],-1436757.6709400646,[ 2.52756903  1.74316132 -5.48498008 -5.97134068]
150,[1.],-2005257.6487274591,[ 2.54500064  1.83904042 -5.54469349 -5.62822966]
151,[0.91317013],-2717027.9878703994,[ 2.56339105  1.93442341 -5.60097578 -5.28662993]
152,[1.],-3594117.7151103653,[ 2.58273528  2.05024464 -5.65384208 -4.90709411]
153,[1.],-4655713.031961495,[ 2.60323773  2.17504162 -5.70291302 -4.51037023]
154,[1.],-5931391.014250434,[ 2.62498814  2.30785617 -5.74801672 -4.09808798]
155,[1.],-7449144.320374692,[ 2.6480667   2.44764132 -5.7889976  -3.67228449]
156,[1.],-9238770.057338336,[ 2.67254312  2.59331297 -5.82572045 -3.23523309]
157,[0.72932492],-11331603.185340261,[ 2.69847625  2.70503206 -5.85807278 -2.87622291]
158,[1.],-13760147.17358234,[ 2.72552657  2.85894499 -5.88683501 -2.42443924]
159,[0.64874312],-16524592.427538995,[ 2.75411602  2.96428652 -5.9110794  -2.08672532]
160,[0.60147908],-19685038.310577292,[ 2.78375888  3.064026   -5.93194665 -1.7651827 ]
161,[0.92966447],-23222779.963834725,[ 2.81439914  3.21370047 -5.94959848 -1.32937463]
162,[1.],-27149537.639139898,[ 2.84653615  3.37502126 -5.96289223 -0.86791998]
163,[1.],-31536799.7471688,[ 2.88028636  3.53702393 -5.97157143 -0.40621629]
164,[-0.56127011],-36421180.960422024,[ 2.9156566   3.46281979 -5.97563359 -0.50752333]
165,[0.96874131],-41823954.03265762,[ 2.9502848   3.6204244  -5.98070882 -0.0576805 ]
166,[0.8958376],-47451366.05741048,[ 2.98648904  3.76691842 -5.98128563  0.3650589 ]
167,[0.89331016],-53591225.998706006,[ 3.02415823  3.91271857 -5.97763504  0.78606979]
168,[0.74730559],-60230977.43670956,[ 3.06328541  4.03580148 -5.96977434  1.15337536]
169,[1.],-67360437.48963158,[ 3.10364343  4.19647683 -5.95824059  1.61118542]
170,[-1.],-74925421.42252792,[ 3.1456082   4.05429475 -5.94212873  1.35270921]
171,[-1.],-82940009.75159033,[ 3.18615114  3.91430848 -5.92860164  1.10501651]
172,[1.],-90943856.5302864,[ 3.22529423  4.07461757 -5.91755148  1.5660952 ]
173,[1.],-98911246.62668239,[ 3.2660404   4.2334822  -5.90189053  2.02477973]
174,[1.],-107194058.95609058,[ 3.30837523  4.39036353 -5.88164273  2.48017252]
175,[0.67138412],-115710226.22476423,[ 3.35227886  4.49646269 -5.856841    2.82027327]
176,[-1.],-124351285.48808426,[ 3.39724349  4.35778851 -5.82863827  2.60614718]
177,[-1.],-132938604.65623856,[ 3.44082137  4.22254409 -5.8025768   2.41015603]
178,[-1.],-141166598.73404837,[ 3.48304681  4.09043832 -5.77847524  2.23080528]
179,[-1.],-149025666.45486167,[ 3.5239512   3.9611897  -5.75616719  2.06668467]
180,[-1.],-156511611.35014853,[ 3.56356309  3.83453324 -5.73550034  1.91648461]
181,[-1.],-163624364.51021725,[ 3.60190843  3.71022395 -5.71633549  1.77900233]
182,[-1.],-170366983.05414495,[ 3.63901067  3.58803818 -5.69854547  1.65314143]
183,[-1.],-176744868.7691398,[ 3.67489105  3.46777352 -5.68201405  1.53790764]
184,[-0.95979305],-182765160.28614497,[ 3.70956878  3.35464515 -5.66663498  1.4435296 ]
185,[-1.],-188436260.77599108,[ 3.74311523  3.23765167 -5.65219968  1.34685261]
186,[-1.],-193764735.98898473,[ 3.77549175  3.12209886 -5.63873116  1.25842632]
187,[-1.],-198761476.44278723,[ 3.80671274  3.00785651 -5.62614689  1.17759217]
188,[-1.],-203436798.61461958,[ 3.8367913   2.89480889 -5.61437097  1.10375826]
189,[-1.],-207801226.13964203,[ 3.86573939  2.78285317 -5.60333339  1.03639283]
190,[-1.],-211865349.8762713,[ 3.89356793  2.67189808 -5.59296946  0.9750183 ]
191,[-1.],-215639716.22555918,[ 3.92028691  2.56186263 -5.58321928  0.91920583]
192,[-1.],-219134737.01599428,[ 3.94590553  2.45267495 -5.57402722  0.86857056]
193,[-1.],-222360615.85523364,[ 3.97043228  2.34427128 -5.56534151  0.82276727]
194,[-1.],-225327287.07831082,[ 3.99387499  2.23659505 -5.55711384  0.7814866 ]
195,[-1.],-228044364.36750656,[ 4.01624094  2.12959609 -5.54929897  0.74445168]
196,[-1.],-230521096.84536135,[ 4.03753691  2.02322989 -5.54185446  0.71141513]
197,[-1.],-232766330.99878848,[ 4.0577692   1.91745697 -5.53474031  0.68215647]
198,[-1.],-234788477.2176308,[ 4.07694377  1.81224233 -5.52791874  0.65647974]
199,[-1.],-236595480.0555043,[ 4.0950662   1.70755497 -5.52135394  0.63421152]
